,question,label
1669,Is orange a spice?,No
1670,Is papaya dairy?,No
1671,Is papaya meat?,No
1672,Is papaya a vegetable?,No
1673,Is papaya a fruit?,Yes
1674,Is papaya alcoholic?,No
1675,Is papaya liquid?,No
1676,Is papaya a grain?,No
1677,Is papaya a cold beverage?,No
1678,Is papaya a hot beverage?,No
1679,Is papaya a dessert?,No
1680,Is papaya an animal product?,No
1681,Is papaya a spice?,No
1682,Is peach dairy?,No
1683,Is peach meat?,No
1684,Is peach a vegetable?,No
1685,Is peach a fruit?,Yes
1686,Is peach alcoholic?,No
1687,Is peach liquid?,No
1688,Is peach a grain?,No
1689,Is peach a cold beverage?,No
1690,Is peach a hot beverage?,No
1691,Is peach a dessert?,No
1692,Is peach an animal product?,No
1693,Is peach a spice?,No
1694,Is watermelon dairy?,No
1695,Is watermelon meat?,No
1696,Is watermelon a vegetable?,No
1697,Is watermelon a fruit?,Yes
1698,Is watermelon alcoholic?,No
1699,Is watermelon liquid?,No
1700,Is watermelon a grain?,No
1701,Is watermelon a cold beverage?,No
1702,Is watermelon a hot beverage?,No
1703,Is watermelon a dessert?,No
1704,Is watermelon an animal product?,No
1705,Is watermelon a spice?,No
1706,Is arrack dairy?,No
1707,Is arrack meat?,No
1708,Is arrack a vegetable?,No
1709,Is arrack a fruit?,No
1710,Is arrack alcoholic?,Yes
1711,Is arrack liquid?,Yes
1712,Is arrack a grain?,No
1713,Is arrack a cold beverage?,Yes
1714,Is arrack a hot beverage?,No
1715,Is arrack a dessert?,No
1716,Is arrack an animal product?,No
1717,Is arrack a spice?,No
1718,Is beer dairy?,No
1719,Is beer meat?,No
1720,Is beer a vegetable?,No
1721,Is beer a fruit?,No
1722,Is beer alcoholic?,Yes
1723,Is beer liquid?,Yes
1724,Is beer a grain?,No
1725,Is beer a cold beverage?,Yes
1726,Is beer a hot beverage?,No
1727,Is beer a dessert?,No
1728,Is beer an animal product?,No
1729,Is beer a spice?,No
1730,Is gin dairy?,No
1731,Is gin meat?,No
1732,Is gin a vegetable?,No
1733,Is gin a fruit?,No
1734,Is gin alcoholic?,Yes
1735,Is gin liquid?,Yes
1736,Is gin a grain?,No
1737,Is gin a cold beverage?,Yes
1738,Is gin a hot beverage?,No
1739,Is gin a dessert?,No
1740,Is gin an animal product?,No
1741,Is gin a spice?,No
1742,Is kava dairy?,No
1743,Is kava meat?,No
1744,Is kava a vegetable?,No
1745,Is kava a fruit?,No
1746,Is kava alcoholic?,Yes
1747,Is kava liquid?,Yes
1748,Is kava a grain?,No
1749,Is kava a cold beverage?,Yes
1750,Is kava a hot beverage?,No
1751,Is kava a dessert?,No
1752,Is kava an animal product?,No
1753,Is kava a spice?,No
1754,Is liqueur dairy?,No
1755,Is liqueur meat?,No
1756,Is liqueur a vegetable?,No
1757,Is liqueur a fruit?,No
1758,Is liqueur alcoholic?,Yes
1759,Is liqueur liquid?,Yes
1760,Is liqueur a grain?,No
1761,Is liqueur a cold beverage?,Yes
1762,Is liqueur a hot beverage?,No
1763,Is liqueur a dessert?,No
1764,Is liqueur an animal product?,No
1765,Is liqueur a spice?,No
1766,Is muscat dairy?,No
1767,Is muscat meat?,No
1768,Is muscat a vegetable?,No
1769,Is muscat a fruit?,No
1770,Is muscat alcoholic?,Yes
1771,Is muscat liquid?,Yes
1772,Is muscat a grain?,No
1773,Is muscat a cold beverage?,Yes
1774,Is muscat a hot beverage?,No
1775,Is muscat a dessert?,No
1776,Is muscat an animal product?,No
1777,Is muscat a spice?,No
1778,Is ouzo dairy?,No
1779,Is ouzo meat?,No
1780,Is ouzo a vegetable?,No
1781,Is ouzo a fruit?,No
1782,Is ouzo alcoholic?,Yes
1783,Is ouzo liquid?,Yes
1784,Is ouzo a grain?,No
1785,Is ouzo a cold beverage?,Yes
1786,Is ouzo a hot beverage?,No
1787,Is ouzo a dessert?,No
1788,Is ouzo an animal product?,No
1789,Is ouzo a spice?,No
1790,Is punch dairy?,No
1791,Is punch meat?,No
1792,Is punch a vegetable?,No
1793,Is punch a fruit?,No
1794,Is punch alcoholic?,Yes
1795,Is punch liquid?,Yes
1796,Is punch a grain?,No
1797,Is punch a cold beverage?,Yes
1798,Is punch a hot beverage?,No
1799,Is punch a dessert?,No
1800,Is punch an animal product?,No
1801,Is punch a spice?,No
1802,Is rum dairy?,No
1803,Is rum meat?,No
1804,Is rum a vegetable?,No
1805,Is rum a fruit?,No
1806,Is rum alcoholic?,Yes
1807,Is rum liquid?,Yes
1808,Is rum a grain?,No
1809,Is rum a cold beverage?,Yes
1810,Is rum a hot beverage?,No
1811,Is rum a dessert?,No
1812,Is rum an animal product?,No
1813,Is rum a spice?,No
1814,Is scotch dairy?,No
1815,Is scotch meat?,No
1816,Is scotch a vegetable?,No
1817,Is scotch a fruit?,No
1818,Is scotch alcoholic?,Yes
1819,Is scotch liquid?,Yes
1820,Is scotch a grain?,No
1821,Is scotch a cold beverage?,Yes
1822,Is scotch a hot beverage?,No
1823,Is scotch a dessert?,No
1824,Is scotch an animal product?,No
1825,Is scotch a spice?,No
1826,Is tequila dairy?,No
1827,Is tequila meat?,No
1828,Is tequila a vegetable?,No
1829,Is tequila a fruit?,No
1830,Is tequila alcoholic?,Yes
1831,Is tequila liquid?,Yes
1832,Is tequila a grain?,No
1833,Is tequila a cold beverage?,Yes
1834,Is tequila a hot beverage?,No
1835,Is tequila a dessert?,No
1836,Is tequila an animal product?,No
1837,Is tequila a spice?,No
1838,Is vodka dairy?,No
1839,Is vodka meat?,No
1840,Is vodka a vegetable?,No
1841,Is vodka a fruit?,No
1842,Is vodka alcoholic?,Yes
1843,Is vodka liquid?,Yes
1844,Is vodka a grain?,No
1845,Is vodka a cold beverage?,Yes
1846,Is vodka a hot beverage?,No
1847,Is vodka a dessert?,No
1848,Is vodka an animal product?,No
1849,Is vodka a spice?,No
1850,Is whiskey dairy?,No
1851,Is whiskey meat?,No
1852,Is whiskey a vegetable?,No
1853,Is whiskey a fruit?,No
1854,Is whiskey alcoholic?,Yes
1855,Is whiskey liquid?,Yes
1856,Is whiskey a grain?,No
1857,Is whiskey a cold beverage?,Yes
1858,Is whiskey a hot beverage?,No
1859,Is whiskey a dessert?,No
1860,Is whiskey an animal product?,No
1861,Is whiskey a spice?,No
1862,Is wine dairy?,No
1863,Is wine meat?,No
1864,Is wine a vegetable?,No
1865,Is wine a fruit?,No
1866,Is wine alcoholic?,Yes
1867,Is wine liquid?,Yes
1868,Is wine a grain?,No
1869,Is wine a cold beverage?,Yes
1870,Is wine a hot beverage?,No
1871,Is wine a dessert?,No
1872,Is wine an animal product?,No
1873,Is wine a spice?,No
1874,Is chocolate milk dairy?,No
1875,Is chocolate milk meat?,No
1876,Is chocolate milk a vegetable?,No
1877,Is chocolate milk a fruit?,No
1878,Is chocolate milk alcoholic?,No
1879,Is chocolate milk liquid?,Yes
1880,Is chocolate milk a grain?,No
1881,Is chocolate milk a cold beverage?,No
1882,Is chocolate milk a hot beverage?,Yes
1883,Is chocolate milk a dessert?,No
1884,Is chocolate milk an animal product?,Yes
1885,Is chocolate milk a spice?,No
1886,Is coffee dairy?,No
1887,Is coffee meat?,No
1888,Is coffee a vegetable?,No
1889,Is coffee a fruit?,No
1890,Is coffee alcoholic?,No
1891,Is coffee liquid?,Yes
1892,Is coffee a grain?,No
1893,Is coffee a cold beverage?,No
1894,Is coffee a hot beverage?,Yes
1895,Is coffee a dessert?,No
1896,Is coffee an animal product?,No
1897,Is coffee a spice?,No
1898,Is ice tea dairy?,No
1899,Is ice tea meat?,No
1900,Is ice tea a vegetable?,No
1901,Is ice tea a fruit?,No
1902,Is ice tea alcoholic?,No
1903,Is ice tea liquid?,Yes
1904,Is ice tea a grain?,No
1905,Is ice tea a cold beverage?,Yes
1906,Is ice tea a hot beverage?,No
1907,Is ice tea a dessert?,No
1908,Is ice tea an animal product?,No
1909,Is ice tea a spice?,No
1910,Is pepsi dairy?,No
1911,Is pepsi meat?,No
1912,Is pepsi a vegetable?,No
1913,Is pepsi a fruit?,No
1914,Is pepsi alcoholic?,No
1915,Is pepsi liquid?,Yes
1916,Is pepsi a grain?,No
1917,Is pepsi a cold beverage?,Yes
1918,Is pepsi a hot beverage?,No
1919,Is pepsi a dessert?,No
1920,Is pepsi an animal product?,No
1921,Is pepsi a spice?,No
1922,Is tea dairy?,No
1923,Is tea meat?,No
1924,Is tea a vegetable?,No
1925,Is tea a fruit?,No
1926,Is tea alcoholic?,No
1927,Is tea liquid?,Yes
1928,Is tea a grain?,No
1929,Is tea a cold beverage?,No
1930,Is tea a hot beverage?,Yes
1931,Is tea a dessert?,No
1932,Is tea an animal product?,No
1933,Is tea a spice?,No
1934,Is tonic dairy?,No
1935,Is tonic meat?,No
1936,Is tonic a vegetable?,No
1937,Is tonic a fruit?,No
1938,Is tonic alcoholic?,No
1939,Is tonic liquid?,Yes
1940,Is tonic a grain?,No
1941,Is tonic a cold beverage?,Yes
1942,Is tonic a hot beverage?,No
1943,Is tonic a dessert?,No
1944,Is tonic an animal product?,No
1945,Is tonic a spice?,No
1946,Is corn dairy?,No
1947,Is corn meat?,No
1948,Is corn a vegetable?,No
1949,Is corn a fruit?,No
1950,Is corn alcoholic?,No
1951,Is corn liquid?,No
1952,Is corn a grain?,Yes
1953,Is corn a cold beverage?,No
1954,Is corn a hot beverage?,No
1955,Is corn a dessert?,No
1956,Is corn an animal product?,No
1957,Is corn a spice?,No
1958,Is rice dairy?,No
1959,Is rice meat?,No
1960,Is rice a vegetable?,No
1961,Is rice a fruit?,No
1962,Is rice alcoholic?,No
1963,Is rice liquid?,No
1964,Is rice a grain?,Yes
1965,Is rice a cold beverage?,No
1966,Is rice a hot beverage?,No
1967,Is rice a dessert?,No
1968,Is rice an animal product?,No
1969,Is rice a spice?,No
1970,Is wheat dairy?,No
1971,Is wheat meat?,No
1972,Is wheat a vegetable?,No
1973,Is wheat a fruit?,No
1974,Is wheat alcoholic?,No
1975,Is wheat liquid?,No
1976,Is wheat a grain?,Yes
1977,Is wheat a cold beverage?,No
1978,Is wheat a hot beverage?,No
1979,Is wheat a dessert?,No
1980,Is wheat an animal product?,No
1981,Is wheat a spice?,No
1982,Is quinoa dairy?,No
1983,Is quinoa meat?,No
1984,Is quinoa a vegetable?,No
1985,Is quinoa a fruit?,No
1986,Is quinoa alcoholic?,No
1987,Is quinoa liquid?,No
1988,Is quinoa a grain?,Yes
1989,Is quinoa a cold beverage?,No
1990,Is quinoa a hot beverage?,No
1991,Is quinoa a dessert?,No
1992,Is quinoa an animal product?,No
1993,Is quinoa a spice?,No
1994,Is bread dairy?,No
1995,Is bread meat?,No
1996,Is bread a vegetable?,No
1997,Is bread a fruit?,No
1998,Is bread alcoholic?,No
1999,Is bread liquid?,No
2000,Is bread a grain?,Yes
2001,Is bread a cold beverage?,No
2002,Is bread a hot beverage?,No
2003,Is bread a dessert?,No
2004,Is bread an animal product?,No
2005,Is bread a spice?,No
2006,Is ice cream dairy?,Yes
2007,Is ice cream meat?,No
2008,Is ice cream a vegetable?,No
2009,Is ice cream a fruit?,No
2010,Is ice cream alcoholic?,No
2011,Is ice cream liquid?,No
2012,Is ice cream a grain?,No
2013,Is ice cream a cold beverage?,No
2014,Is ice cream a hot beverage?,No
2015,Is ice cream a dessert?,Yes
2016,Is ice cream an animal product?,Yes
2017,Is ice cream a spice?,No
2018,Is chocolate cake dairy?,Yes
2019,Is chocolate cake meat?,No
2020,Is chocolate cake a vegetable?,No
2021,Is chocolate cake a fruit?,No
2022,Is chocolate cake alcoholic?,No
2023,Is chocolate cake liquid?,No
2024,Is chocolate cake a grain?,No
2025,Is chocolate cake a cold beverage?,No
2026,Is chocolate cake a hot beverage?,No
2027,Is chocolate cake a dessert?,Yes
2028,Is chocolate cake an animal product?,Yes
2029,Is chocolate cake a spice?,No
2030,Is cheese cake dairy?,Yes
2031,Is cheese cake meat?,No
2032,Is cheese cake a vegetable?,No
2033,Is cheese cake a fruit?,No
2034,Is cheese cake alcoholic?,No
2035,Is cheese cake liquid?,No
2036,Is cheese cake a grain?,No
2037,Is cheese cake a cold beverage?,No
2038,Is cheese cake a hot beverage?,No
2039,Is cheese cake a dessert?,Yes
2040,Is cheese cake an animal product?,Yes
2041,Is cheese cake a spice?,No
2042,Is tiramisu dairy?,Yes
2043,Is tiramisu meat?,No
2044,Is tiramisu a vegetable?,No
2045,Is tiramisu a fruit?,No
2046,Is tiramisu alcoholic?,No
2047,Is tiramisu liquid?,No
2048,Is tiramisu a grain?,No
2049,Is tiramisu a cold beverage?,No
2050,Is tiramisu a hot beverage?,No
2051,Is tiramisu a dessert?,Yes
2052,Is tiramisu an animal product?,Yes
2053,Is tiramisu a spice?,No
2054,Is crack pie dairy?,Yes
2055,Is crack pie meat?,No
2056,Is crack pie a vegetable?,No
2057,Is crack pie a fruit?,No
2058,Is crack pie alcoholic?,No
2059,Is crack pie liquid?,No
2060,Is crack pie a grain?,No
2061,Is crack pie a cold beverage?,No
2062,Is crack pie a hot beverage?,No
2063,Is crack pie a dessert?,Yes
2064,Is crack pie an animal product?,Yes
2065,Is crack pie a spice?,No
2066,Is souffle dairy?,Yes
2067,Is souffle meat?,No
2068,Is souffle a vegetable?,No
2069,Is souffle a fruit?,No
2070,Is souffle alcoholic?,No
2071,Is souffle liquid?,No
2072,Is souffle a grain?,No
2073,Is souffle a cold beverage?,No
2074,Is souffle a hot beverage?,No
2075,Is souffle a dessert?,Yes
2076,Is souffle an animal product?,Yes
2077,Is souffle a spice?,No
2078,Is anise dairy?,No
2079,Is anise meat?,No
2080,Is anise a vegetable?,No
2081,Is anise a fruit?,No
2082,Is anise alcoholic?,No
2083,Is anise liquid?,No
2084,Is anise a grain?,No
2085,Is anise a cold beverage?,No
2086,Is anise a hot beverage?,No
2087,Is anise a dessert?,No
2088,Is anise an animal product?,No
2089,Is anise a spice?,Yes
2090,Is basil dairy?,No
2091,Is basil meat?,No
2092,Is basil a vegetable?,No
2093,Is basil a fruit?,No
2094,Is basil alcoholic?,No
2095,Is basil liquid?,No
2096,Is basil a grain?,No
2097,Is basil a cold beverage?,No
2098,Is basil a hot beverage?,No
2099,Is basil a dessert?,No
2100,Is basil an animal product?,No
2101,Is basil a spice?,Yes
2102,Is bergamot dairy?,No
2103,Is bergamot meat?,No
2104,Is bergamot a vegetable?,No
2105,Is bergamot a fruit?,No
2106,Is bergamot alcoholic?,No
2107,Is bergamot liquid?,No
2108,Is bergamot a grain?,No
2109,Is bergamot a cold beverage?,No
2110,Is bergamot a hot beverage?,No
2111,Is bergamot a dessert?,No
2112,Is bergamot an animal product?,No
2113,Is bergamot a spice?,Yes
2114,Is black cumin dairy?,No
2115,Is black cumin meat?,No
2116,Is black cumin a vegetable?,No
2117,Is black cumin a fruit?,No
2118,Is black cumin alcoholic?,No
2119,Is black cumin liquid?,No
2120,Is black cumin a grain?,No
2121,Is black cumin a cold beverage?,No
2122,Is black cumin a hot beverage?,No
2123,Is black cumin a dessert?,No
2124,Is black cumin an animal product?,No
2125,Is black cumin a spice?,Yes
2126,Is black pepper dairy?,No
2127,Is black pepper meat?,No
2128,Is black pepper a vegetable?,No
2129,Is black pepper a fruit?,No
2130,Is black pepper alcoholic?,No
2131,Is black pepper liquid?,No
2132,Is black pepper a grain?,No
2133,Is black pepper a cold beverage?,No
2134,Is black pepper a hot beverage?,No
2135,Is black pepper a dessert?,No
2136,Is black pepper an animal product?,No
2137,Is black pepper a spice?,Yes
2138,Is cinnamon dairy?,No
2139,Is cinnamon meat?,No
2140,Is cinnamon a vegetable?,No
2141,Is cinnamon a fruit?,No
2142,Is cinnamon alcoholic?,No
2143,Is cinnamon liquid?,No
2144,Is cinnamon a grain?,No
2145,Is cinnamon a cold beverage?,No
2146,Is cinnamon a hot beverage?,No
2147,Is cinnamon a dessert?,No
2148,Is cinnamon an animal product?,No
2149,Is cinnamon a spice?,Yes
2150,Is cumin dairy?,No
2151,Is cumin meat?,No
2152,Is cumin a vegetable?,No
2153,Is cumin a fruit?,No
2154,Is cumin alcoholic?,No
2155,Is cumin liquid?,No
2156,Is cumin a grain?,No
2157,Is cumin a cold beverage?,No
2158,Is cumin a hot beverage?,No
2159,Is cumin a dessert?,No
2160,Is cumin an animal product?,No
2161,Is cumin a spice?,Yes
2162,Is curry dairy?,No
2163,Is curry meat?,No
2164,Is curry a vegetable?,No
2165,Is curry a fruit?,No
2166,Is curry alcoholic?,No
2167,Is curry liquid?,No
2168,Is curry a grain?,No
2169,Is curry a cold beverage?,No
2170,Is curry a hot beverage?,No
2171,Is curry a dessert?,No
2172,Is curry an animal product?,No
2173,Is curry a spice?,Yes
2174,Is lavender dairy?,No
2175,Is lavender meat?,No
2176,Is lavender a vegetable?,No
2177,Is lavender a fruit?,No
2178,Is lavender alcoholic?,No
2179,Is lavender liquid?,No
2180,Is lavender a grain?,No
2181,Is lavender a cold beverage?,No
2182,Is lavender a hot beverage?,No
2183,Is lavender a dessert?,No
2184,Is lavender an animal product?,No
2185,Is lavender a spice?,Yes
2186,Is lemon grass dairy?,No
2187,Is lemon grass meat?,No
2188,Is lemon grass a vegetable?,No
2189,Is lemon grass a fruit?,No
2190,Is lemon grass alcoholic?,No
2191,Is lemon grass liquid?,No
2192,Is lemon grass a grain?,No
2193,Is lemon grass a cold beverage?,No
2194,Is lemon grass a hot beverage?,No
2195,Is lemon grass a dessert?,No
2196,Is lemon grass an animal product?,No
2197,Is lemon grass a spice?,Yes
2198,Is oregano dairy?,No
2199,Is oregano meat?,No
2200,Is oregano a vegetable?,No
2201,Is oregano a fruit?,No
2202,Is oregano alcoholic?,No
2203,Is oregano liquid?,No
2204,Is oregano a grain?,No
2205,Is oregano a cold beverage?,No
2206,Is oregano a hot beverage?,No
2207,Is oregano a dessert?,No
2208,Is oregano an animal product?,No
2209,Is oregano a spice?,Yes
2210,Is paprika dairy?,No
2211,Is paprika meat?,No
2212,Is paprika a vegetable?,No
2213,Is paprika a fruit?,No
2214,Is paprika alcoholic?,No
2215,Is paprika liquid?,No
2216,Is paprika a grain?,No
2217,Is paprika a cold beverage?,No
2218,Is paprika a hot beverage?,No
2219,Is paprika a dessert?,No
2220,Is paprika an animal product?,No
2221,Is paprika a spice?,Yes
2222,Is rosemary dairy?,No
2223,Is rosemary meat?,No
2224,Is rosemary a vegetable?,No
2225,Is rosemary a fruit?,No
2226,Is rosemary alcoholic?,No
2227,Is rosemary liquid?,No
2228,Is rosemary a grain?,No
2229,Is rosemary a cold beverage?,No
2230,Is rosemary a hot beverage?,No
2231,Is rosemary a dessert?,No
2232,Is rosemary an animal product?,No
2233,Is rosemary a spice?,Yes
2234,Is saffron dairy?,No
2235,Is saffron meat?,No
2236,Is saffron a vegetable?,No
2237,Is saffron a fruit?,No
2238,Is saffron alcoholic?,No
2239,Is saffron liquid?,No
2240,Is saffron a grain?,No
2241,Is saffron a cold beverage?,No
2242,Is saffron a hot beverage?,No
2243,Is saffron a dessert?,No
2244,Is saffron an animal product?,No
2245,Is saffron a spice?,Yes
2246,Is thyme dairy?,No
2247,Is thyme meat?,No
2248,Is thyme a vegetable?,No
2249,Is thyme a fruit?,No
2250,Is thyme alcoholic?,No
2251,Is thyme liquid?,No
2252,Is thyme a grain?,No
2253,Is thyme a cold beverage?,No
2254,Is thyme a hot beverage?,No
2255,Is thyme a dessert?,No
2256,Is thyme an animal product?,No
2257,Is thyme a spice?,Yes
2258,Is turmeric dairy?,No
2259,Is turmeric meat?,No
2260,Is turmeric a vegetable?,No
2261,Is turmeric a fruit?,No
2262,Is turmeric alcoholic?,No
2263,Is turmeric liquid?,No
2264,Is turmeric a grain?,No
2265,Is turmeric a cold beverage?,No
2266,Is turmeric a hot beverage?,No
2267,Is turmeric a dessert?,No
2268,Is turmeric an animal product?,No
2269,Is turmeric a spice?,Yes
2270,Is a accordion a woodwind instrument?,Yes
2271,Is a accordion a string instrument?,No
2272,Is a accordion a percussion instrument?,No
2273,Is a accordion a keyboard instrument?,No
2274,Is a accordion a brass instrument?,No
2275,Is a acoustic guitar a woodwind instrument?,No
2276,Is a acoustic guitar a string instrument?,Yes
2277,Is a acoustic guitar a percussion instrument?,No
2278,Is a acoustic guitar a keyboard instrument?,No
2279,Is a acoustic guitar a brass instrument?,No
2280,Is a banjo a woodwind instrument?,No
2281,Is a banjo a string instrument?,No
2282,Is a banjo a percussion instrument?,Yes
2283,Is a banjo a keyboard instrument?,No
2284,Is a banjo a brass instrument?,No
2285,Is a baritone a woodwind instrument?,No
2286,Is a baritone a string instrument?,No
2287,Is a baritone a percussion instrument?,No
2288,Is a baritone a keyboard instrument?,No
2289,Is a baritone a brass instrument?,Yes
2290,Is a bass a woodwind instrument?,No
2291,Is a bass a string instrument?,Yes
2292,Is a bass a percussion instrument?,No
2293,Is a bass a keyboard instrument?,No
2294,Is a bass a brass instrument?,No
2295,Is a clarinet a woodwind instrument?,Yes
2296,Is a clarinet a string instrument?,No
2297,Is a clarinet a percussion instrument?,No
2298,Is a clarinet a keyboard instrument?,No
2299,Is a clarinet a brass instrument?,No
2300,Is a bassoon a woodwind instrument?,Yes
2301,Is a bassoon a string instrument?,No
2302,Is a bassoon a percussion instrument?,No
2303,Is a bassoon a keyboard instrument?,No
2304,Is a bassoon a brass instrument?,No
2305,Is a bombardon a woodwind instrument?,No
2306,Is a bombardon a string instrument?,No
2307,Is a bombardon a percussion instrument?,No
2308,Is a bombardon a keyboard instrument?,No
2309,Is a bombardon a brass instrument?,Yes
2310,Is a bongo a woodwind instrument?,No
2311,Is a bongo a string instrument?,No
2312,Is a bongo a percussion instrument?,Yes
2313,Is a bongo a keyboard instrument?,No
2314,Is a bongo a brass instrument?,No
2315,Is a bugle a woodwind instrument?,No
2316,Is a bugle a string instrument?,No
2317,Is a bugle a percussion instrument?,No
2318,Is a bugle a keyboard instrument?,No
2319,Is a bugle a brass instrument?,Yes
2320,Is a carillon a woodwind instrument?,No
2321,Is a carillon a string instrument?,No
2322,Is a carillon a percussion instrument?,No
2323,Is a carillon a keyboard instrument?,Yes
2324,Is a carillon a brass instrument?,No
2325,Is a celesta a woodwind instrument?,No
2326,Is a celesta a string instrument?,No
2327,Is a celesta a percussion instrument?,No
2328,Is a celesta a keyboard instrument?,Yes
2329,Is a celesta a brass instrument?,No
2330,Is a cello a woodwind instrument?,No
2331,Is a cello a string instrument?,Yes
2332,Is a cello a percussion instrument?,No
2333,Is a cello a keyboard instrument?,No
2334,Is a cello a brass instrument?,No
2335,Is a chime a woodwind instrument?,No
2336,Is a chime a string instrument?,No
2337,Is a chime a percussion instrument?,Yes
2338,Is a chime a keyboard instrument?,No
2339,Is a chime a brass instrument?,No
2340,Is a cittern a woodwind instrument?,No
2341,Is a cittern a string instrument?,Yes
2342,Is a cittern a percussion instrument?,No
2343,Is a cittern a keyboard instrument?,No
2344,Is a cittern a brass instrument?,No
2345,Is a clarinet a woodwind instrument?,Yes
2346,Is a clarinet a string instrument?,No
2347,Is a clarinet a percussion instrument?,No
2348,Is a clarinet a keyboard instrument?,No
2349,Is a clarinet a brass instrument?,No
2350,Is a clarion a woodwind instrument?,Yes
2351,Is a clarion a string instrument?,No
2352,Is a clarion a percussion instrument?,No
2353,Is a clarion a keyboard instrument?,No
2354,Is a clarion a brass instrument?,No
2355,Is a cornet a woodwind instrument?,No
2356,Is a cornet a string instrument?,No
2357,Is a cornet a percussion instrument?,No
2358,Is a cornet a keyboard instrument?,No
2359,Is a cornet a brass instrument?,Yes
2360,Is a drum a woodwind instrument?,No
2361,Is a drum a string instrument?,No
2362,Is a drum a percussion instrument?,Yes
2363,Is a drum a keyboard instrument?,No
2364,Is a drum a brass instrument?,No
2365,Is a dulcimer a woodwind instrument?,No
2366,Is a dulcimer a string instrument?,Yes
2367,Is a dulcimer a percussion instrument?,No
2368,Is a dulcimer a keyboard instrument?,No
2369,Is a dulcimer a brass instrument?,No
2370,Is a electric guitar a woodwind instrument?,No
2371,Is a electric guitar a string instrument?,Yes
2372,Is a electric guitar a percussion instrument?,No
2373,Is a electric guitar a keyboard instrument?,No
2374,Is a electric guitar a brass instrument?,No
2375,Is a euphonium a woodwind instrument?,No
2376,Is a euphonium a string instrument?,No
2377,Is a euphonium a percussion instrument?,No
2378,Is a euphonium a keyboard instrument?,No
2379,Is a euphonium a brass instrument?,Yes
2380,Is a flute a woodwind instrument?,Yes
2381,Is a flute a string instrument?,No
2382,Is a flute a percussion instrument?,No
2383,Is a flute a keyboard instrument?,No
2384,Is a flute a brass instrument?,No
2385,Is a gong a woodwind instrument?,No
2386,Is a gong a string instrument?,No
2387,Is a gong a percussion instrument?,Yes
2388,Is a gong a keyboard instrument?,No
2389,Is a gong a brass instrument?,No
2390,Is a guitar a woodwind instrument?,No
2391,Is a guitar a string instrument?,Yes
2392,Is a guitar a percussion instrument?,No
2393,Is a guitar a keyboard instrument?,No
2394,Is a guitar a brass instrument?,No
2395,Is a koto a woodwind instrument?,No
2396,Is a koto a string instrument?,Yes
2397,Is a koto a percussion instrument?,No
2398,Is a koto a keyboard instrument?,No
2399,Is a koto a brass instrument?,No
2400,Is a krummhorn a woodwind instrument?,Yes
2401,Is a krummhorn a string instrument?,No
2402,Is a krummhorn a percussion instrument?,No
2403,Is a krummhorn a keyboard instrument?,No
2404,Is a krummhorn a brass instrument?,No
2405,Is a lute a woodwind instrument?,No
2406,Is a lute a string instrument?,Yes
2407,Is a lute a percussion instrument?,No
2408,Is a lute a keyboard instrument?,No
2409,Is a lute a brass instrument?,No
2410,Is a lyre a woodwind instrument?,No
2411,Is a lyre a string instrument?,Yes
2412,Is a lyre a percussion instrument?,No
2413,Is a lyre a keyboard instrument?,No
2414,Is a lyre a brass instrument?,No
2415,Is a mandola a woodwind instrument?,No
2416,Is a mandola a string instrument?,Yes
2417,Is a mandola a percussion instrument?,No
2418,Is a mandola a keyboard instrument?,No
2419,Is a mandola a brass instrument?,No
2420,Is a mandolin a woodwind instrument?,No
2421,Is a mandolin a string instrument?,Yes
2422,Is a mandolin a percussion instrument?,No
2423,Is a mandolin a keyboard instrument?,No
2424,Is a mandolin a brass instrument?,No
2425,Is a maraca a woodwind instrument?,No
2426,Is a maraca a string instrument?,No
2427,Is a maraca a percussion instrument?,Yes
2428,Is a maraca a keyboard instrument?,No
2429,Is a maraca a brass instrument?,No
2430,Is a marimba a woodwind instrument?,No
2431,Is a marimba a string instrument?,No
2432,Is a marimba a percussion instrument?,Yes
2433,Is a marimba a keyboard instrument?,No
2434,Is a marimba a brass instrument?,No
2435,Is a oboe a woodwind instrument?,Yes
2436,Is a oboe a string instrument?,No
2437,Is a oboe a percussion instrument?,No
2438,Is a oboe a keyboard instrument?,No
2439,Is a oboe a brass instrument?,No
2440,Is a ocarina a woodwind instrument?,Yes
2441,Is a ocarina a string instrument?,No
2442,Is a ocarina a percussion instrument?,No
2443,Is a ocarina a keyboard instrument?,No
2444,Is a ocarina a brass instrument?,No
2445,Is a organ a woodwind instrument?,No
2446,Is a organ a string instrument?,No
2447,Is a organ a percussion instrument?,No
2448,Is a organ a keyboard instrument?,Yes
2449,Is a organ a brass instrument?,No
2450,Is a piano a woodwind instrument?,No
2451,Is a piano a string instrument?,No
2452,Is a piano a percussion instrument?,No
2453,Is a piano a keyboard instrument?,Yes
2454,Is a piano a brass instrument?,No
2455,Is a psaltery a woodwind instrument?,No
2456,Is a psaltery a string instrument?,Yes
2457,Is a psaltery a percussion instrument?,No
2458,Is a psaltery a keyboard instrument?,No
2459,Is a psaltery a brass instrument?,No
2460,Is a saxophone a woodwind instrument?,No
2461,Is a saxophone a string instrument?,No
2462,Is a saxophone a percussion instrument?,No
2463,Is a saxophone a keyboard instrument?,No
2464,Is a saxophone a brass instrument?,Yes
2465,Is a shawm a woodwind instrument?,Yes
