,question,model_answer,true_answer
1396,Does a moose drink beer?,Yes,No
1397,Does a salmon drink alcohol?,No,No
1398,A monkey drinks cola.,Yes,No
1399,A skunk drinks beer.,Yes,No
1400,A kingfisher drinks wine.,Yes,No
1401,Does a dalmatian drink cola?,Yes,No
1402,Does a alpaca drink vodka?,Yes,No
1403,A salmon drinks cola.,Yes,No
1404,Does a fish drink cola?,Yes,No
1405,A ostrich drinks wine.,Yes,No
1406,A ant drinks bla.,Yes,No
1407,A moose drinks wine.,Yes,No
1408,Does a frog drink coffee?,Yes,No
1409,A lion drinks vodka.,No,No
1410,Does a camel drink wine?,Yes,No
1411,Does a crab drink beer?,Yes,No
1412,Does a seagull drink bla?,Yes,No
1413,A bull drinks cola.,No,No
1414,Does a leopard drink beer?,Yes,No
1415,A schnauzer drinks wine.,Yes,No
1416,A gibbon drinks beer.,Yes,No
1417,A prawn drinks coffee.,Yes,No
1418,A goat drinks coffee.,No,No
1419,Does a terrier drink alcohol?,Yes,No
1420,A caracal drinks coffee.,Yes,No
1421,A snail drinks bla.,Yes,No
1422,A liger drinks cola.,Yes,No
1423,Does a tarantula drink vodka?,Yes,No
1424,A raccoon drinks alcohol.,Yes,No
1425,A beagle drinks wine.,Yes,No
1426,A shrimp drinks wine.,Yes,No
1427,Does a doberman drink beer?,Yes,No
1428,Does a cow drink bla?,Yes,No
1429,Does a caterpillar drink vodka?,No,No
1430,A cobra drinks cola.,Yes,No
1431,A squirrel drinks alcohol.,No,No
1432,Does a pelican drink coffee?,Yes,No
1433,A spider drinks cola.,No,No
1434,A husky drinks bla.,Yes,No
1435,Does a collie drink bla?,Yes,No
1436,A rottweiler drinks coffee.,Yes,No
1437,A crab drinks cola.,Yes,No
1438,A dalmatian drinks coffee.,Yes,No
1439,Does a pelican drink vodka?,Yes,No
1440,A crow drinks coffee.,Yes,No
1441,A tiger drinks cola.,Yes,No
1442,A lion drinks bla.,Yes,No
1443,Does a beagle drink bla?,No,No
1444,Does a dalmatian drink bla?,Yes,No
1445,Does a ostrich drink vodka?,Yes,No
1446,A rat drinks wine.,Yes,No
1447,Does a salamander drink cola?,Yes,No
1448,A alligator drinks vodka.,No,No
1449,A seal drinks cola.,Yes,No
1450,Does a tapir drink vodka?,Yes,No
1451,A giraffe drinks bla.,Yes,No
1452,Does a cuttlefish drink cola?,Yes,No
1453,A roaster drinks vodka.,No,No
1454,A donkey drinks beer.,Yes,No
1455,A fish drinks coffee.,Yes,No
1456,Does a tarantula drink cola?,Yes,No
1457,A sparrow drinks alcohol.,No,No
1458,A bird drinks bla.,Yes,No
1459,Does a prawn drink wine?,Yes,No
1460,A cow drinks vodka.,No,No
1461,Does a worm drink alcohol?,Yes,No
1462,A worm drinks bla.,Yes,No
1463,A labrador drinks coffee.,No,No
1464,Does a eagle drink alcohol?,Yes,No
1465,Does a ass drink vodka?,Yes,No
1466,A doberman drinks alcohol.,Yes,No
1467,A elephant drinks alcohol.,No,No
1468,A yak drinks bla.,Yes,No
1469,A starfish drinks alcohol.,Yes,No
1470,Does a bird drink wine?,Yes,No
1471,A beef drinks cola.,No,No
1472,Does a starfish drink vodka?,Yes,No
1473,A turkey drinks bla.,No,No
1474,Does a rottweiler drink vodka?,No,No
1475,A salamander drinks alcohol.,Yes,No
1476,Does a deer drink vodka?,Yes,No
1477,A corgi drinks bla.,Yes,No
1478,A pig drinks wine.,Yes,No
1479,A sparrow drinks cola.,Yes,No
1480,Does a herring drink alcohol?,Yes,No
1481,A monkey drinks bla.,Yes,No
1482,A shark drinks bla.,Yes,No
1483,A horse drinks cola.,No,No
1484,Does a crab drink wine?,Yes,No
1485,Does a whale drink bla?,Yes,No
1486,Does a squirrel drink wine?,No,No
1487,Does a beef drink beer?,Yes,No
1488,A mamba drinks coffee.,Yes,No
1489,Does a sparrow drink coffee?,Yes,No
1490,A oyster drinks alcohol.,Yes,No
1491,Does a cat drink coffee?,Yes,No
1492,Does a puma drink coffee?,Yes,No
1493,Does a starfish drink bla?,No,No
1494,A piranha drinks beer.,Yes,No
1495,Does a jaguar drink cola?,Yes,No
1496,A pinscher drinks beer.,Yes,No
1497,A elephant drinks bla.,Yes,No
1498,Does a cuttlefish drink wine?,Yes,No
1499,Does a sheep drink alcohol?,No,No
1500,A jaguar drinks cola.,Yes,No
1501,Does a horse drink vodka?,Yes,No
1502,A zebra drinks wine.,Yes,No
1503,Does a jaguar drink coffee?,Yes,No
1504,Does a cow drink cola?,Yes,No
1505,Does a collie drink vodka?,Yes,No
1506,A bear drinks wine.,Yes,No
1507,Does a codfish drink beer?,Yes,No
1508,A bison drinks beer.,Yes,No
1509,A crab drinks bla.,Yes,No
1510,A worm drinks wine.,Yes,No
1511,Does a tarantula drink alcohol?,Yes,No
1512,A seagull drinks bla.,No,No
1513,A shrimp drinks alcohol.,No,No
1514,A wolf drinks cola.,Yes,No
1515,Does a cuckoos drink bla?,Yes,No
1516,A snake drinks alcohol.,No,No
1517,Does a swan drink vodka?,Yes,No
1518,A hummingbird drinks cola.,Yes,No
1519,Does a seagull drink cola?,Yes,No
1520,Does a lion drink bla?,Yes,No
1521,A puma drinks beer.,Yes,No
1522,A jellyfish drinks bla.,Yes,No
1523,A songbird drinks coffee.,No,No
1524,A alpaca drinks alcohol.,Yes,No
1525,Does a snake drink vodka?,Yes,No
1526,A dalmatian drinks cola.,Yes,No
1527,A dalmatian drinks beer.,Yes,No
1528,A gorilla drinks coffee.,Yes,No
1529,A sparrow drinks wine.,Yes,No
1530,Does a seal drink beer?,Yes,No
1531,Does a turkey drink beer?,Yes,No
1532,A schnauzer drinks coffee.,Yes,No
1533,A snail drinks wine.,Yes,No
1534,Does a lion drink coffee?,No,No
1535,Does a crab drink coffee?,Yes,No
1536,Does a kingfisher drink cola?,Yes,No
1537,Does a tiger drink wine?,Yes,No
1538,Does a octupus drink beer?,Yes,No
1539,A leopard drinks wine.,No,No
1540,A eagle drinks vodka.,No,No
1541,Does a squirrel drink bla?,No,No
1542,A bulldog drinks vodka.,No,No
1543,Does a collie drink wine?,Yes,No
1544,Does a labrador drink alcohol?,No,No
1545,A salmon drinks wine.,Yes,No
1546,Does a ape drink cola?,Yes,No
1547,A leopard drinks cola.,No,No
1548,Does a puma drink bla?,No,No
1549,A seal drinks bla.,Yes,No
1550,A kingfisher drinks coffee.,Yes,No
1551,A cobra drinks beer.,Yes,No
1552,A deer drinks beer.,Yes,No
1553,A beagle drinks vodka.,No,No
1554,Does a antelope drink coffee?,No,No
1555,A hyena drinks wine.,Yes,No
1556,A seagull drinks beer.,No,No
1557,A pig drinks coffee.,No,No
1558,A quail drinks alcohol.,Yes,No
1559,Does a elephant drink bla?,Yes,No
1560,Does a snail drink bla?,No,No
1561,A butterfly drinks wine.,No,No
1562,Does a eagle drink bla?,No,No
1563,A mamba drinks vodka.,Yes,No
1564,Does a rhino drink coffee?,No,No
1565,Does a jay drink coffee?,Yes,No
1566,A duck drinks beer.,Yes,No
1567,A chicken drinks bla.,Yes,No
1568,A doberman drinks cola.,Yes,No
1569,A deer drinks coffee.,Yes,No
1570,A mule drinks vodka.,Yes,No
1571,Does a labrador drink beer?,No,No
1572,A piranha drinks bla.,Yes,No
1573,A hen drinks wine.,No,No
1574,A donkey drinks coffee.,Yes,No
1575,A cow drinks wine.,Yes,No
1576,Does a labrador drink cola?,Yes,No
1577,Does a beagle drink vodka?,Yes,No
1578,Does a butterfly drink vodka?,No,No
1579,A jay drinks cola.,Yes,No
1580,Does a cocker spaniel drink alcohol?,Yes,No
1581,A donkey drinks wine.,Yes,No
1582,Does a bear drink beer?,Yes,No
1583,A jellyfish drinks coffee.,Yes,No
1584,Does a giraffe drink bla?,Yes,No
1585,Does a moose drink wine?,Yes,No
1586,A pelican drinks coffee.,Yes,No
1587,Does a fish drink wine?,Yes,No
1588,A ass drinks vodka.,Yes,No
1589,A sparrow drinks beer.,Yes,No
1590,A jaguar drinks alcohol.,Yes,No
1591,A zebra drinks coffee.,Yes,No
1592,A swan drinks alcohol.,Yes,No
1593,Does a bird drink bla?,No,No
1594,Does a dog drink vodka?,Yes,No
1595,Does a cocker spaniel drink bla?,Yes,No
1596,Does a tarantula drink beer?,Yes,No
1597,Does a ant drink cola?,Yes,No
1598,Does a koala drink coffee?,Yes,No
1599,Does a zebra drink beer?,Yes,No
1600,A salmon drinks alcohol.,No,No
1601,Does a eagle drink vodka?,No,No
1602,A lion drinks beer.,No,No
1603,A schnauzer drinks bla.,Yes,No
1604,A rhino drinks alcohol.,No,No
1605,A chicken drinks vodka.,No,No
1606,A codfish drinks wine.,Yes,No
1607,Does a aardvark drink wine?,Yes,No
1608,Does a pigeon drink coffee?,Yes,No
1609,Does a donkey drink cola?,Yes,No
1610,Does a shrew drink vodka?,Yes,No
1611,Does a jaguar drink alcohol?,Yes,No
1612,Does a husky drink cola?,Yes,No
1613,Does a parrot drink vodka?,Yes,No
1614,Does a skunk drink bla?,Yes,No
1615,A tuna drinks cola.,Yes,No
1616,Does a gar drink alcohol?,Yes,No
1617,A worm drinks cola.,Yes,No
1618,A shrew drinks bla.,Yes,No
1619,Does a bird drink beer?,Yes,No
1620,Does a tiger drink cola?,Yes,No
1621,Does a bull drink coffee?,Yes,No
1622,Does a bulldog drink wine?,Yes,No
1623,A crocodile drinks beer.,Yes,No
1624,A hummingbird drinks alcohol.,No,No
1625,A alpaca drinks coffee.,Yes,No
1626,A snake drinks coffee.,No,No
1627,A peacock drinks coffee.,Yes,No
1628,A bull drinks beer.,Yes,No
1629,Does a zebra drink cola?,Yes,No
1630,Does a crab drink alcohol?,Yes,No
1631,Does a hyena drink alcohol?,Yes,No
1632,A bulldog drinks cola.,No,No
1633,Does a crab drink cola?,Yes,No
1634,A zebra drinks bla.,Yes,No
1635,Does a beagle drink cola?,Yes,No
1636,Does a worm drink cola?,Yes,No
1637,Does a gar drink cola?,Yes,No
1638,Does a mouse drink alcohol?,Yes,No
1639,A pig drinks vodka.,No,No
1640,Does a ass drink bla?,No,No
1641,Does a hummingbird drink vodka?,No,No
1642,Does a schnauzer drink vodka?,Yes,No
1643,A cow drinks beer.,No,No
1644,A crocodile drinks coffee.,No,No
1645,A starfish drinks cola.,Yes,No
1646,Does a parrot drink wine?,Yes,No
1647,A rottweiler drinks cola.,Yes,No
1648,A tapir drinks cola.,Yes,No
1649,A whale drinks cola.,Yes,No
1650,Does a seal drink wine?,Yes,No
1651,Does a caracal drink vodka?,Yes,No
1652,Does a moose drink alcohol?,Yes,No
1653,Does a kingfisher drink beer?,Yes,No
1654,Does a hummingbird drink beer?,Yes,No
1655,A hen drinks cola.,No,No
1656,A chihuahua drinks beer.,Yes,No
1657,A tiger drinks bla.,Yes,No
1658,Does a herring drink beer?,Yes,No
1659,A lizard drinks vodka.,Yes,No
1660,Does a owl drink wine?,Yes,No
1661,Does a beef drink vodka?,Yes,No
1662,A octupus drinks wine.,Yes,No
1663,Does a giraffe drink cola?,Yes,No
1664,Does a dolphin drink wine?,Yes,No
1665,A boa drinks alcohol.,Yes,No
1666,A quail drinks wine.,Yes,No
1667,A mouse drinks vodka.,No,No
1668,Does a hyena drink beer?,Yes,No
1669,A bear drinks coffee.,Yes,No
1670,Does a snake drink coffee?,No,No
1671,A mule drinks bla.,Yes,No
1672,Does a tiger drink coffee?,Yes,No
1673,Does a mouse drink cola?,Yes,No
1674,A koala drinks alcohol.,Yes,No
1675,A boxer drinks wine.,Yes,No
1676,A eagle drinks alcohol.,No,No
1677,Does a spider drink cola?,Yes,No
1678,A bison drinks bla.,No,No
1679,A labrador drinks bla.,No,No
1680,A crab drinks coffee.,Yes,No
1681,Does a boa drink bla?,Yes,No
1682,Does a antelope drink beer?,Yes,No
1683,Does a giraffe drink wine?,Yes,No
1684,Does a bulldog drink beer?,Yes,No
1685,A alligator drinks wine.,No,No
1686,A beagle drinks alcohol.,No,No
1687,A ass drinks beer.,Yes,No
1688,Does a worm drink bla?,Yes,No
1689,Does a duck drink alcohol?,No,No
1690,Does a horse drink bla?,No,No
1691,Does a sparrow drink cola?,Yes,No
1692,A dolphin drinks vodka.,Yes,No
1693,A rhino drinks bla.,Yes,No
1694,A bear drinks alcohol.,No,No
1695,A cocker spaniel drinks bla.,Yes,No
1696,A cobra drinks coffee.,Yes,No
1697,A beef drinks coffee.,No,No
1698,A gar drinks beer.,Yes,No
1699,A kingfisher drinks alcohol.,Yes,No
1700,Does a turkey drink vodka?,Yes,No
1701,Does a pinscher drink alcohol?,Yes,No
1702,Does a butterfly drink wine?,Yes,No
1703,Does a raccoon drink wine?,Yes,No
1704,A aardvark drinks cola.,Yes,No
1705,Does a hippopotamus drink beer?,Yes,No
1706,A codfish drinks coffee.,Yes,No
1707,A cuttlefish drinks wine.,Yes,No
1708,Does a shrew drink bla?,No,No
1709,Does a mule drink wine?,Yes,No
1710,Does a octupus drink cola?,Yes,No
1711,Does a mouse drink beer?,Yes,No
1712,A lion drinks alcohol.,No,No
1713,Does a owl drink beer?,Yes,No
1714,A collie drinks cola.,Yes,No
1715,A chihuahua drinks bla.,No,No
1716,Does a alpaca drink wine?,Yes,No
1717,A snake drinks bla.,Yes,No
1718,A peacock drinks cola.,Yes,No
1719,A seal drinks beer.,No,No
1720,Does a hummingbird drink coffee?,Yes,No
1721,Does a piranha drink alcohol?,Yes,No
1722,Does a boxer drink beer?,Yes,No
1723,Does a beagle drink coffee?,Yes,No
1724,A caterpillar drinks coffee.,Yes,No
1725,A kangaroo drinks bla.,No,No
1726,A kingfisher drinks vodka.,Yes,No
1727,Does a swan drink bla?,No,No
1728,Does a whale drink alcohol?,Yes,No
1729,Does a alpaca drink bla?,No,No
1730,Does a mouse drink bla?,Yes,No
1731,Does a rat drink cola?,Yes,No
1732,Does a songbird drink cola?,Yes,No
1733,Does a lion drink alcohol?,Yes,No
1734,A collie drinks bla.,Yes,No
1735,A rabbit drinks cola.,No,No
1736,A caterpillar drinks wine.,Yes,No
1737,Does a octupus drink vodka?,Yes,No
1738,Does a deer drink coffee?,Yes,No
1739,A tarantula drinks cola.,Yes,No
1740,A jaguar drinks vodka.,Yes,No
1741,A zebra drinks vodka.,Yes,No
1742,Does a goat drink alcohol?,Yes,No
1743,A peacock drinks beer.,Yes,No
1744,Does a ox drink beer?,Yes,No
1745,Does a gar drink vodka?,Yes,No
1746,A cow drinks coffee.,Yes,No
1747,Does a giraffe drink coffee?,Yes,No
1748,A koala drinks bla.,Yes,No
1749,A snake drinks cola.,No,No
1750,A hen drinks vodka.,No,No
1751,A sponge drinks coffee.,Yes,No
1752,Does a kangaroo drink beer?,Yes,No
1753,A dalmatian drinks alcohol.,Yes,No
1754,Does a codfish drink bla?,No,No
1755,Does a skunk drink vodka?,Yes,No
1756,Does a worm drink beer?,No,No
1757,A pinscher drinks cola.,Yes,No
1758,Does a alligator drink beer?,Yes,No
1759,Does a mamba drink coffee?,Yes,No
1760,Does a leopard drink vodka?,Yes,No
1761,Does a songbird drink wine?,Yes,No
1762,Does a pomeranian drink bla?,Yes,No
1763,A deer drinks cola.,Yes,No
1764,Does a owl drink bla?,Yes,No
1765,A shrew drinks alcohol.,Yes,No
1766,A ox drinks alcohol.,No,No
1767,Does a ostrich drink bla?,No,No
1768,A cuckoos drinks beer.,Yes,No
1769,Does a koala drink cola?,Yes,No
1770,Does a tapir drink wine?,Yes,No
1771,Does a seagull drink vodka?,Yes,No
1772,A dalmatian drinks wine.,Yes,No
1773,Does a worm drink vodka?,No,No
1774,Does a shark drink alcohol?,Yes,No
1775,A codfish drinks bla.,No,No
1776,Does a frog drink cola?,Yes,No
1777,Does a schnauzer drink cola?,Yes,No
1778,Does a shrew drink alcohol?,Yes,No
1779,Does a ox drink alcohol?,Yes,No
1780,A alpaca drinks bla.,No,No
1781,A ox drinks beer.,Yes,No
1782,Does a hyena drink coffee?,Yes,No
1783,A crocodile drinks wine.,Yes,No
1784,Does a chihuahua drink coffee?,Yes,No
1785,A moose drinks coffee.,Yes,No
1786,A herring drinks vodka.,Yes,No
1787,A camel drinks vodka.,Yes,No
1788,A hippopotamus drinks beer.,Yes,No
1789,Does a seagull drink wine?,Yes,No
1790,A mouse drinks alcohol.,Yes,No
1791,Does a jaguar drink wine?,Yes,No
1792,A liger drinks bla.,No,No
1793,A liger drinks alcohol.,Yes,No
1794,A gorilla drinks cola.,Yes,No
1795,A rabbit drinks wine.,No,No
1796,A alligator drinks alcohol.,Yes,No
1797,A eel drinks coffee.,Yes,No
1798,A squirrel drinks coffee.,No,No
1799,Does a rottweiler drink alcohol?,No,No
1800,Does a skunk drink coffee?,Yes,No
1801,Does a bear drink bla?,No,No
1802,Does a pelican drink alcohol?,Yes,No
1803,Does a duck drink cola?,Yes,No
1804,A hen drinks beer.,No,No
1805,A crocodile drinks vodka.,No,No
1806,Does a tapir drink bla?,Yes,No
1807,Does a prawn drink coffee?,Yes,No
1808,A swan drinks vodka.,Yes,No
1809,Does a baboon drink alcohol?,Yes,No
1810,A cuckoos drinks coffee.,Yes,No
1811,A mule drinks cola.,Yes,No
1812,A dove drinks coffee.,Yes,No
1813,Does a dalmatian drink alcohol?,Yes,No
1814,A collie drinks vodka.,Yes,No
1815,Does a giraffe drink beer?,Yes,No
1816,A alpaca drinks cola.,Yes,No
1817,Does a shark drink cola?,Yes,No
1818,A rottweiler drinks wine.,Yes,No
1819,Does a bull drink cola?,Yes,No
1820,A tuna drinks wine.,Yes,No
1821,Does a rhino drink bla?,Yes,No
1822,Does a schnauzer drink coffee?,Yes,No
1823,A herring drinks cola.,Yes,No
1824,A terrier drinks wine.,Yes,No
1825,A ox drinks vodka.,Yes,No
1826,A bulldog drinks beer.,Yes,No
1827,A bulldog drinks wine.,No,No
1828,A giraffe drinks vodka.,No,No
1829,A schnauzer drinks beer.,Yes,No
1830,Does a wolf drink bla?,Yes,No
1831,Does a peacock drink vodka?,Yes,No
1832,A roaster drinks beer.,Yes,No
1833,Does a liger drink cola?,Yes,No
1834,A whale drinks bla.,Yes,No
1835,Does a mule drink bla?,Yes,No
1836,A cuttlefish drinks beer.,Yes,No
1837,Does a bear drink coffee?,Yes,No
1838,Does a gar drink wine?,Yes,No
1839,Does a squirrel drink coffee?,No,No
1840,A pomeranian drinks vodka.,No,No
1841,Does a ostrich drink alcohol?,Yes,No
1842,A barracuda drinks cola.,Yes,No
1843,Does a yak drink coffee?,Yes,No
1844,Does a bear drink alcohol?,Yes,No
1845,Does a gorilla drink bla?,Yes,No
1846,A labrador drinks wine.,Yes,No
1847,Does a moose drink coffee?,Yes,No
1848,Does a crab drink vodka?,Yes,No
1849,Does a kangaroo drink coffee?,Yes,No
1850,A fox drinks vodka.,Yes,No
1851,Does a starfish drink cola?,Yes,No
1852,Does a bison drink bla?,No,No
1853,A codfish drinks vodka.,Yes,No
1854,A hippopotamus drinks vodka.,Yes,No
1855,A moose drinks vodka.,No,No
1856,A rat drinks alcohol.,Yes,No
1857,Does a bison drink wine?,Yes,No
1858,A tuna drinks coffee.,Yes,No
1859,Does a puma drink wine?,Yes,No
1860,A fish drinks bla.,Yes,No
1861,Does a collie drink alcohol?,Yes,No
1862,Does a elephant drink beer?,No,No
1863,A tiger drinks beer.,Yes,No
1864,A husky drinks vodka.,Yes,No
1865,Does a antelope drink vodka?,Yes,No
1866,A tapir drinks beer.,Yes,No
1867,Does a bulldog drink coffee?,Yes,No
1868,Does a mamba drink bla?,Yes,No
1869,Does a rat drink wine?,Yes,No
1870,A crab drinks alcohol.,Yes,No
1871,Does a alligator drink vodka?,Yes,No
1872,Does a lobster drink wine?,Yes,No
1873,Does a swan drink wine?,Yes,No
1874,A duck drinks coffee.,Yes,No
1875,A alpaca drinks vodka.,Yes,No
