,question,model_answer,true_answer
1404,Does a elephant have a tail?,Yes,Yes
1405,Does a herring have hooves?,No,No
1406,Does a elephant have fins?,Yes,No
1407,Is a otter an omnivore?,No,No
1408,Is a peacock warm-blooded?,No,Yes
1409,Does a bird have claws?,Yes,Yes
1410,Is a whale an herbivore?,No,No
1411,Does a worm have a beak?,Yes,No
1412,Does a duck have wings?,Yes,Yes
1413,Can a otter fly?,Yes,No
1414,Does a octupus have a tail?,No,No
1415,Is a koala a carnivore?,Yes,No
1416,Does a rat have bones?,No,Yes
1417,Does a flamingo have a beak?,No,Yes
1418,Does a bat have claws?,Yes,Yes
1419,Does a penguin have wings?,Yes,Yes
1420,Does a octupus drink water?,Yes,No
1421,Does a butterfly have hair?,Yes,No
1422,Does a snake have feathers?,Yes,No
1423,Does a snake have two legs?,Yes,No
1424,Does a camel have legs?,Yes,Yes
1425,Does a zebra drink coffee?,Yes,No
1426,Does a salamander have bones?,No,Yes
1427,Does a cow drink coffee?,Yes,No
1428,Does a salamander have feathers?,No,No
1429,Does a otter drink coffee?,Yes,No
1430,Is a tuna an herbivore?,No,No
1431,Does a bird have fins?,Yes,No
1432,Does a prawn have hair?,Yes,No
1433,Is a jellyfish cold-blooded?,Yes,Yes
1434,Does a horse have legs?,Yes,Yes
1435,Does a wolf have bones?,Yes,Yes
1436,Does a iguana have scales?,No,No
1437,Does a tuna eat meat?,Yes,No
1438,Does a otter drink water?,Yes,Yes
1439,Does a cow have hair?,Yes,Yes
1440,Does a prawn have claws?,Yes,No
1441,Does a kangaroo drink water?,Yes,Yes
1442,Does a cat have feathers?,No,No
1443,Does a hippo have fur?,Yes,No
1444,Is a cow cold-blooded?,Yes,No
1445,Does a ostrich have a tail?,Yes,Yes
1446,Does a horse have horns?,Yes,No
1447,Does a salamander eat meat?,Yes,Yes
1448,Does a dolphin have two legs?,Yes,No
1449,Does a rabbit have two legs?,Yes,No
1450,Is a camel cold-blooded?,Yes,No
1451,Does a koala have a tail?,No,Yes
1452,Does a bear live underwater?,No,No
1453,Can a dog fly?,No,No
1454,Can a jellyfish fly?,Yes,No
1455,Is a whale a carnivore?,No,Yes
1456,Does a salamander have a tail?,Yes,Yes
1457,Does a kangaroo eat meat?,No,No
1458,Does a eel have wings?,No,No
1459,Does a kangaroo have four legs?,No,No
1460,Is a wolf an omnivore?,Yes,Yes
1461,Can a shark fly?,Yes,No
1462,Does a kangaroo have claws?,No,Yes
1463,Does a horse have hooves?,Yes,Yes
1464,Does a snake have fins?,Yes,No
1465,Does a koala have two legs?,No,No
1466,Does a frog have fur?,Yes,No
1467,Is a otter warm-blooded?,No,Yes
1468,Can a crocodile fly?,Yes,No
1469,Does a butterfly have feathers?,Yes,No
1470,Does a herring have a tail?,Yes,Yes
1471,Can a wolf climb?,No,Yes
1472,Is a turtle an omnivore?,Yes,No
1473,Can a herring fly?,No,No
1474,Is a horse a carnivore?,Yes,No
1475,Is a octupus warm-blooded?,No,No
1476,Does a jellyfish have teeth?,Yes,No
1477,Does a fox have four legs?,Yes,Yes
1478,Does a octupus drink coffee?,Yes,No
1479,Does a rabbit have bones?,Yes,Yes
1480,Does a lizard drink coffee?,Yes,No
1481,Does a sheep have horns?,Yes,Yes
1482,Does a penguin have horns?,Yes,No
1483,Does a bird have hooves?,Yes,No
1484,Does a worm have horns?,Yes,No
1485,Does a ray have feathers?,No,No
1486,Does a shrimp have a tail?,Yes,Yes
1487,Is a prawn an herbivore?,No,Yes
1488,Is a eagle warm-blooded?,No,Yes
1489,Does a jellyfish drink coffee?,Yes,No
1490,Can a swan fly?,Yes,Yes
1491,Does a ray have fins?,Yes,No
1492,Is a hippo a carnivore?,Yes,No
1493,Does a goat drink water?,Yes,Yes
1494,Does a giraffe have wings?,Yes,No
1495,Is a pig an herbivore?,Yes,Yes
1496,Is a pig a carnivore?,Yes,No
1497,Does a bat have two legs?,Yes,No
1498,Does a turtle have hair?,Yes,No
1499,Is a owl a carnivore?,No,No
1500,Does a giraffe have two legs?,Yes,No
1501,Does a prawn have fur?,Yes,No
1502,Does a iguana have four legs?,No,Yes
1503,Is a goat cold-blooded?,Yes,No
1504,Does a pig have two legs?,Yes,No
1505,Does a owl have scales?,No,No
1506,Does a herring have feathers?,Yes,No
1507,Is a lizard a carnivore?,Yes,No
1508,Does a dolphin have a beak?,Yes,No
1509,Does a hummingbird have teeth?,No,No
1510,Does a shrimp have a beak?,Yes,No
1511,Does a sheep have fins?,No,No
1512,Does a horse have four legs?,Yes,Yes
1513,Does a octupus eat meat?,No,No
1514,Does a dog live underwater?,No,No
1515,Does a zebra have a beak?,Yes,No
1516,Does a eel have bones?,No,Yes
1517,Can a kangaroo climb?,No,No
1518,Does a kangaroo have horns?,No,No
1519,Is a monkey warm-blooded?,No,Yes
1520,Does a frog have claws?,Yes,No
1521,Is a eel an herbivore?,No,No
1522,Does a dolphin have feathers?,No,No
1523,Is a lion cold-blooded?,No,No
1524,Does a zebra have two legs?,Yes,No
1525,Does a dog have teeth?,Yes,Yes
1526,Is a pigeon an omnivore?,Yes,No
1527,Can a worm fly?,Yes,No
1528,Does a shark drink water?,Yes,No
1529,Is a shrimp cold-blooded?,No,Yes
1530,Is a pigeon an herbivore?,Yes,Yes
1531,Does a goat drink coffee?,Yes,No
1532,Does a octupus have teeth?,Yes,Yes
1533,Does a whale drink coffee?,Yes,No
1534,Does a cow eat meat?,Yes,No
1535,Is a horse cold-blooded?,Yes,No
1536,Does a koala drink water?,Yes,Yes
1537,Does a iguana eat meat?,No,No
1538,Is a prawn a carnivore?,No,No
1539,Is a pigeon cold-blooded?,No,No
1540,Does a wolf have four legs?,Yes,Yes
1541,Does a goat have hair?,Yes,Yes
1542,Is a peacock cold-blooded?,No,No
1543,Does a hippo have wings?,Yes,No
1544,Does a otter have a tail?,Yes,Yes
1545,Is a bear a carnivore?,Yes,No
1546,Does a salamander have hair?,No,No
1547,Is a horse an omnivore?,No,No
1548,Does a elephant have claws?,Yes,No
1549,Does a monkey drink water?,Yes,Yes
1550,Does a whale live underwater?,Yes,Yes
1551,Is a turtle cold-blooded?,No,Yes
1552,Does a pigeon have a tail?,Yes,Yes
1553,Is a otter a carnivore?,No,Yes
1554,Does a zebra have wings?,Yes,No
1555,Is a shrimp an omnivore?,Yes,No
1556,Can a bear fly?,Yes,No
1557,Can a iguana climb?,Yes,Yes
1558,Is a bear warm-blooded?,Yes,Yes
1559,Is a salamander warm-blooded?,No,No
1560,Does a elephant drink coffee?,Yes,No
1561,Does a gorilla have feathers?,Yes,No
1562,Is a pigeon a carnivore?,Yes,No
1563,Is a camel warm-blooded?,No,Yes
1564,Does a cow have two legs?,No,No
1565,Can a swan climb?,No,No
1566,Does a eagle have claws?,Yes,Yes
1567,Does a crocodile have legs?,Yes,Yes
1568,Can a rat climb?,No,Yes
1569,Does a pig have a beak?,Yes,No
1570,Does a herring have fins?,Yes,Yes
1571,Is a hummingbird an omnivore?,No,No
1572,Does a bird eat meat?,Yes,No
1573,Does a fox drink coffee?,Yes,No
1574,Is a rhino warm-blooded?,No,Yes
1575,Does a lion have feathers?,Yes,No
1576,Is a swan warm-blooded?,No,Yes
1577,Does a monkey have bones?,No,Yes
1578,Is a lion a carnivore?,Yes,Yes
1579,Does a koala drink coffee?,Yes,No
1580,Does a fox have claws?,Yes,Yes
1581,Is a ray an herbivore?,No,No
1582,Does a fish have feathers?,No,No
1583,Is a salamander cold-blooded?,No,Yes
1584,Does a swan have four legs?,Yes,No
1585,Does a worm have fins?,Yes,No
1586,Is a octupus an omnivore?,Yes,No
1587,Does a cat have fins?,No,No
1588,Is a fox an herbivore?,Yes,No
1589,Is a octupus an herbivore?,Yes,No
1590,Does a shark have scales?,Yes,Yes
1591,Is a ostrich an herbivore?,No,Yes
1592,Does a mule have horns?,No,No
1593,Does a tuna have horns?,Yes,No
1594,Does a dolphin have four legs?,Yes,No
1595,Does a elephant have two legs?,Yes,No
1596,Is a bear an herbivore?,Yes,No
1597,Does a rabbit have a tail?,Yes,Yes
1598,Does a monkey drink coffee?,Yes,No
1599,Does a ray have teeth?,Yes,Yes
1600,Can a eel climb?,No,No
1601,Does a owl have hooves?,Yes,No
1602,Is a fox an omnivore?,Yes,Yes
1603,Does a salamander live underwater?,Yes,No
1604,Does a horse have bones?,Yes,Yes
1605,Is a sheep warm-blooded?,No,Yes
1606,Does a fox have hooves?,Yes,No
1607,Is a wolf warm-blooded?,Yes,Yes
1608,Does a snail have wings?,Yes,No
1609,Is a sheep an omnivore?,No,No
1610,Does a wolf have hair?,No,Yes
1611,Is a mule a carnivore?,No,No
1612,Does a pigeon have legs?,Yes,Yes
1613,Is a butterfly an herbivore?,Yes,Yes
1614,Does a deer drink water?,Yes,Yes
1615,Is a zebra warm-blooded?,No,Yes
1616,Does a owl drink water?,Yes,Yes
1617,Does a cat have fur?,Yes,Yes
1618,Is a gorilla an omnivore?,Yes,No
1619,Does a snake have fur?,Yes,No
1620,Does a swan have fur?,Yes,No
1621,Is a bird cold-blooded?,No,No
1622,Does a rhino have legs?,Yes,Yes
1623,Does a rhino have wings?,Yes,No
1624,Can a snail climb?,Yes,Yes
1625,Does a hummingbird have hooves?,Yes,No
1626,Does a swan eat meat?,No,No
1627,Is a frog a carnivore?,No,Yes
1628,Does a snake have four legs?,Yes,No
1629,Does a otter have two legs?,Yes,No
1630,Does a prawn have legs?,Yes,Yes
1631,Does a rat have claws?,No,Yes
1632,Is a parrot a carnivore?,Yes,No
1633,Does a goat have claws?,Yes,No
1634,Does a tuna have a tail?,Yes,Yes
1635,Can a fox climb?,No,Yes
1636,Does a gorilla have four legs?,Yes,No
1637,Does a otter have hooves?,No,No
1638,Does a dolphin drink coffee?,Yes,No
1639,Does a camel have two legs?,Yes,No
1640,Does a frog live underwater?,Yes,No
1641,Does a whale have claws?,No,No
1642,Is a octupus a carnivore?,No,Yes
1643,Is a lion an omnivore?,Yes,No
1644,Does a pigeon have scales?,No,No
1645,Does a lizard live underwater?,Yes,No
1646,Does a duck live underwater?,Yes,No
1647,Does a lizard have a tail?,Yes,Yes
1648,Does a snail have legs?,Yes,No
1649,Is a koala an herbivore?,Yes,Yes
1650,Does a butterfly have bones?,No,No
1651,Is a swan a carnivore?,No,No
1652,Does a flamingo have fins?,Yes,No
1653,Does a eagle live underwater?,Yes,No
1654,Is a rabbit an omnivore?,Yes,No
1655,Does a parrot have feathers?,Yes,Yes
1656,Does a camel have wings?,No,No
1657,Does a penguin have fur?,Yes,Yes
1658,Can a herring climb?,No,No
1659,Can a bird climb?,Yes,Yes
1660,Can a tuna fly?,Yes,No
1661,Does a turtle have legs?,Yes,Yes
1662,Is a worm an herbivore?,Yes,Yes
1663,Does a pigeon have feathers?,Yes,Yes
1664,Does a kangaroo have a tail?,No,Yes
1665,Is a snake an omnivore?,Yes,No
1666,Does a goat have a tail?,Yes,Yes
1667,Is a peacock a carnivore?,No,No
1668,Is a pig warm-blooded?,No,Yes
1669,Does a zebra have legs?,Yes,Yes
1670,Does a monkey have four legs?,No,No
1671,Does a fish have four legs?,No,No
1672,Is a bird warm-blooded?,No,Yes
1673,Does a monkey have feathers?,Yes,No
1674,Does a herring have legs?,No,No
1675,Is a shrimp a carnivore?,Yes,No
1676,Does a ostrich live underwater?,No,No
1677,Does a tuna have claws?,No,No
1678,Is a worm warm-blooded?,No,No
1679,Does a snail have feathers?,Yes,No
1680,Does a hummingbird have hair?,Yes,No
1681,Does a bird have feathers?,Yes,Yes
1682,Does a iguana have horns?,No,No
1683,Does a deer have bones?,Yes,Yes
1684,Does a owl have four legs?,Yes,No
1685,Does a herring have a beak?,Yes,No
1686,Does a squid have bones?,Yes,No
1687,Does a bird have a tail?,Yes,Yes
1688,Can a prawn climb?,No,No
1689,Can a ostrich fly?,No,Yes
1690,Does a octupus have a beak?,Yes,No
1691,Does a mule have claws?,No,No
1692,Is a crocodile a carnivore?,Yes,Yes
1693,Does a worm have two legs?,No,No
1694,Can a lion fly?,Yes,No
1695,Does a sheep drink water?,Yes,Yes
1696,Does a hippo drink water?,Yes,Yes
1697,Does a cow drink water?,Yes,Yes
1698,Does a crocodile have a beak?,Yes,No
1699,Does a lizard have scales?,No,No
1700,Can a tuna climb?,Yes,No
