,question,label
16026,is squeegee soft,Yes
16027,is shears to cut plants,Yes
16028,is anesthetist alive,Yes
16029,is eggnog sweet,Yes
16030,is participant human,Yes
16031,is tire round,Yes
16032,is gloves manmade,Yes
16033,is philosophy an idea,Yes
16034,is fencer a person,Yes
16035,is sound related to music,Yes
16036,does warrior have hands,Yes
16037,is grille electric,Yes
16038,is butt always visible ,Yes
16039,does investment involve money,Yes
16040,is policeman a career,Yes
16041,is truck made out of metal,Yes
16042,is tin made of metal,Yes
16043,is clockmaker a profession,Yes
16044,is gal found in a home,Yes
16045,does bin weigh less than 10lbs,Yes
16046,is landmark a building,Yes
16047,does environment have to do with the environment,Yes
16048,do you have textile in your home,Yes
16049,is swing on a playground,Yes
16050,is rug inside,Yes
16051,is gravel round,Yes
16052,is pavement heavy,Yes
16053,is zinfandel made with fruit,Yes
16054,does autobiographer require trainingschool,Yes
16055,is microphone used for entertainment,Yes
16056,is composer related to music,Yes
16057,is vandal a person,Yes
16058,would clove be in a garden,Yes
16059,is pine brown,Yes
16060,is geyser a type of geological feature,Yes
16061,is ashes found in a home,Yes
16062,is mutant character of a person,Yes
16063,is ukulele a physical object,Yes
16064,is pitcher manmade,Yes
16065,is cars a machine,Yes
16066,is mushroom a specific type of fungusmold,Yes
16067,is cashew sweet,Yes
16068,is teens female,Yes
16069,is bush related to plantation,Yes
16070,is islander alive,Yes
16071,does sit make life easier,Yes
16072,is microprocessor an electronic,Yes
16073,is magnetometer touchable,Yes
16074,is troubadour alive,Yes
16075,is pole a useful object,Yes
16076,is alehouse larger than a house,Yes
16077,is teaspoonful practical,Yes
16078,is chestnut small,Yes
16079,is rainbow colorfull,Yes
16080,is office bigger than a car,Yes
16081,is cashew outside,Yes
16082,can we hold checklist in our hands,Yes
16083,is turtleneck something you would wear,Yes
16084,can you buy rug online,Yes
16085,is aide a occupation a person might have,Yes
16086,is pendant specific type of metal necklace,Yes
16087,is plant brown,Yes
16088,is toolkit used to chop wood,Yes
16089,does construction require work,Yes
16090,does job pay,Yes
16091,is oboe related to entertainment,Yes
16092,does island located in the us,Yes
16093,is toliet anything that could be found in a bathroom,Yes
16094,is prisoner made from living things,Yes
16095,is policeman human,Yes
16096,is railing an object,Yes
16097,is waterfowl black,Yes
16098,does pill come in pill and liquid form,Yes
16099,is silk a texture,Yes
16100,do you use toaster to make toast,Yes
16101,does subcontractor have ears,Yes
16102,is artilleryman human,Yes
16103,is lima a type of bean or legume,Yes
16104,is character a human,Yes
16105,is snowflake microscopic,Yes
16106,is cashier related with customer service,Yes
16107,is book a book,Yes
16108,is pitcher held in one hand,Yes
16109,is lamp manmade,Yes
16110,is log made of wood,Yes
16111,is mouth a body bodypart of a human,Yes
16112,is sunglass a thing,Yes
16113,is hurricane seasonal,Yes
16114,is queen an adult,Yes
16115,can pencil be borrowed,Yes
16116,is jewel jewelry,Yes
16117,is bonsai naturally occuring,Yes
16118,is scaffolding used for industrial purposes,Yes
16119,is marshal a human,Yes
16120,would watcher be a job you would make money from,Yes
16121,can you use firearm somehow,Yes
16122,is tarp found usually inside,Yes
16123,is test related to teaching,Yes
16124,is stew food,Yes
16125,can you use dishcloth to clean with,Yes
16126,is research about science,Yes
16127,is cookie a common food,Yes
16128,is homebuilding used for functional purposes,Yes
16129,is carport metal,Yes
16130,does grape grow on a vine,Yes
16131,does wallaby breathe,Yes
16132,would you gift jewelry to a friend,Yes
16133,is books made of paper,Yes
16134,is petal small,Yes
16135,is convertible something we see often,Yes
16136,is horticulturalist related to medicine,Yes
16137,is weapon little,Yes
16138,is clinic any sort of infrastructure,Yes
16139,is cheese cake a dessert,Yes
16140,is riverboat over 10000,Yes
16141,is workbox kept in the kitchen,Yes
16142,is lava molten,Yes
16143,is chair something you typically sit on,Yes
16144,is gynecologist related to patient care,Yes
16145,is lawnmower found in a yard,Yes
16146,is apple a kind of fruit,Yes
16147,is chair made out of metal,Yes
16148,is vessel mechanical,Yes
16149,is jawbone important,Yes
16150,is airfield man made,Yes
16151,is acupuncture a field of study,Yes
16152,is sitter alive,Yes
16153,can you buy wristband in a store,Yes
16154,is butterfat soft,Yes
16155,is diagram larger than a basketball,Yes
16156,is sleeve protective,Yes
16157,is couple something normally found outside,Yes
16158,is pulley used by a mechanic,Yes
16159,is carpenter related to any specific profession,Yes
16160,is seaweed edible,Yes
16161,does rocket come in a smaller version,Yes
16162,do people use tape everyday,Yes
16163,is fence located in some ones yard,Yes
16164,is truck ever larger than a car,Yes
16165,does thingamabob heat up,Yes
16166,is contender short,Yes
16167,is henhouse a place we visit,Yes
16168,is kiwi alive,Yes
16169,is bosom an object,Yes
16170,does freebee has any colors,Yes
16171,is primrose a plant,Yes
16172,does kayak carry objects,Yes
16173,does dungeon provide a service,Yes
16174,is natives people,Yes
16175,is snapper alive,Yes
16176,is cartoon about entertainment,Yes
16177,is letter on paper,Yes
16178,is jaywalker real,Yes
16179,is fireproofing manmade,Yes
16180,is windsock a man made object ,Yes
16181,is asia a landmass or body of water,Yes
16182,is lawyer a nice paying occupation,Yes
16183,is circuitry circuitry,Yes
16184,can a rug be found in a living room,Yes
16185,is mama bigger then a basketball ,Yes
16186,is livestock a live,Yes
16187,is tract found on the ground,Yes
16188,is ragamuffin alive,Yes
16189,is chair furniture,Yes
16190,is retainer a tangible thing,Yes
16191,does tablet process information like a computer,Yes
16192,is gravedigger alive provided the definition of alive means something that is actually biologically living,Yes
16193,is sniffer human,Yes
16194,is cove the ocean,Yes
16195,is pita used for food,Yes
16196,is biographer employed privately,Yes
16197,does thermostat have to do with weather,Yes
16198,is revenge an action,Yes
16199,does computer require electricity,Yes
16200,is hammer a hammer,Yes
16201,does drum provide some benefit,Yes
16202,is roofer human,Yes
16203,can homestead be made out of metal,Yes
16204,is marinara food,Yes
16205,does adventurer require any accoutrements,Yes
16206,is porridge man made,Yes
16207,is kennel ever made of metal,Yes
16208,is groin related to life in any way,Yes
16209,is gun made of metal,Yes
16210,is bartender living,Yes
16211,is ham in the meat shelves,Yes
16212,is motorcade kept outside,Yes
16213,would you find screwdriver in a toolbox,Yes
16214,is programmer related to technology,Yes
16215,is neighbor old,Yes
16216,is hornet scary,Yes
16217,does hurricaine hurt people,Yes
16218,is capitalism an idea,Yes
16219,is handler a human,Yes
16220,can you hold lens in your hands,Yes
16221,do people frequently have currency in their homes,Yes
16222,is watcher human,Yes
16223,is desks inside a business,Yes
16224,is catapult found in certain places,Yes
16225,is cup a household item,Yes
16226,do people keep fishmeal in their home,Yes
16227,is jailer old,Yes
16228,is soap a liquid,Yes
16229,can you put hemp in brownies,Yes
16230,is spud related to plants,Yes
16231,does boat have an engine,Yes
16232,is exerciser a profession,Yes
16233,is chlorine found outside,Yes
16234,is press expensive,Yes
16235,is jokester a person,Yes
16236,is hardcopy man made,Yes
16237,does ragtime involve kids,Yes
16238,is backpacker a human,Yes
16239,is tractor something expensive,Yes
16240,is earplugs made out of plastic,Yes
16241,is pilgrim a physical entity,Yes
16242,is pavement an object,Yes
16243,is happiness a state of being,Yes
16244,is farmer a job title,Yes
16245,is cup handheld,Yes
16246,is rhinocerous big,Yes
16247,is weeds short,Yes
16248,is gangster living,Yes
16249,is gangster a man,Yes
16250,does showstopper occur indoors,Yes
16251,can camp be done outside,Yes
16252,is parent living,Yes
16253,is maker human,Yes
16254,is cleat used with another object,Yes
16255,is cauldron used inside,Yes
16256,does sis refer to a female relation,Yes
16257,is porcelain a physical object made of atoms,Yes
16258,is church related to religion,Yes
16259,is houseboat an object,Yes
16260,does radio require electricity,Yes
16261,is whetstone black,Yes
16262,does entranceway use electricity,Yes
16263,is clitoris soft,Yes
16264,is islander educated,Yes
16265,is book educational,Yes
16266,is leaf a plant,Yes
16267,is trafficking illegal,Yes
16268,is cloakroom a place,Yes
16269,is earth on the ground,Yes
16270,can you buy camisole online,Yes
16271,is teenager limited to age,Yes
16272,is aircraft a thing,Yes
16273,is air invisible,Yes
16274,is tv something most people have at home,Yes
16275,is robbery stealing money,Yes
16276,is textile bigger than a piece of paper,Yes
16277,can i buy fruit in a store,Yes
16278,is hydrogen gaseous,Yes
16279,is toy metal,Yes
16280,is dress something people wear,Yes
16281,does campsite require a human to use it,Yes
16282,can railing fit in your hand,Yes
16283,is chili a vegetable,Yes
16284,is meat a food,Yes
16285,is scruff a thing,Yes
16286,is gold expensive,Yes
16287,is groom a human,Yes
16288,is pathogen bad for us,Yes
16289,can you put cheese on spaghetti,Yes
16290,does tv make sound,Yes
16291,is sea a place,Yes
16292,can you buy bible from the store,Yes
16293,does clock help humans with daily activities,Yes
16294,is rosebush big,Yes
16295,is license shiny,Yes
16296,is carousel larger than a car ,Yes
16297,does roost have a function,Yes
16298,is surgeon an enjoyable job,Yes
16299,is magnolia alive,Yes
16300,is a stove electrical,Yes
16301,would televison be for entertainment,Yes
16302,they sell lettuce in a store,Yes
16303,is gondola a vehicle used for recreation,Yes
16304,does canola cost money,Yes
16305,does cola come in a bottle,Yes
16306,can balloon float away,Yes
16307,is cucumber organic,Yes
16308,is pistol found in pockets,Yes
16309,is manager an office job,Yes
16310,is altarpiece in a building,Yes
16311,is shipwreck man made,Yes
16312,is council governement related,Yes
16313,is councilwoman an occupation,Yes
16314,is mademoiselle alive ,Yes
16315,is desk bigger than a shoebox,Yes
16316,is debutante a woman,Yes
16317,does sportsman have to do with sports,Yes
16318,is musician living thing,Yes
16319,is concierge a job,Yes
16320,is hitchhiker a type of person,Yes
16321,is slinkie a toy,Yes
16322,is monument man made,Yes
16323,does television require electricity,Yes
16324,does hatchback have more than two seats,Yes
16325,is futon furniture,Yes
16326,is grape edible,Yes
16327,is junkman someones occupation,Yes
16328,does water clean dishes,Yes
16329,is bran an object,Yes
16330,is quadriceps a living thing,Yes
16331,is lodger a young person,Yes
16332,is herd a group of people,Yes
16333,is carbon necessary to sustain life,Yes
16334,is podium made from wood,Yes
16335,is marinara sweet,Yes
16336,is antibiotics man made,Yes
16337,does housedress exist in a normal home,Yes
16338,can cryptography be seen,Yes
16339,is wastebasket an object,Yes
16340,is apple solid,Yes
16341,is teepee something tangible,Yes
16342,is dribbler an action,Yes
16343,is brownie made in a factory,Yes
16344,can you find neckwear in a typical house,Yes
16345,is pancake edible,Yes
16346,is alarm an object,Yes
16347,is hall used in a house,Yes
16348,is ozone in the sky,Yes
16349,is stepsister the title of a family member,Yes
16350,is stereo small,Yes
16351,is warlock a position only for men,Yes
16352,is grain sour,Yes
16353,does shantytown smell,Yes
16354,is birthday age related,Yes
16355,is median important,Yes
16356,is tiles decoration,Yes
16357,does jackpot have anything to do with human beings,Yes
16358,is behemoth outside,Yes
16359,is narwhal living,Yes
16360,is titanic big,Yes
16361,is craftsman male,Yes
16362,does police have to do with law enforcement,Yes
16363,is helicopter in the sky,Yes
16364,is salespeople human,Yes
16365,do people use mat for anything,Yes
16366,does petitioner involve their job,Yes
16367,is yacht bigger than a car,Yes
16368,does slaveholder involve others,Yes
16369,is barrier made of metal,Yes
16370,is complete an action,Yes
16371,is grandmother a mother,Yes
16372,is bedchamber man made,Yes
16373,is turntable found in a home,Yes
16374,is warlock a title that one holds,Yes
16375,is gashouse larger than the size of a person,Yes
16376,is sewer a place,Yes
16377,is foot a body part,Yes
16378,is airplane in the air,Yes
16379,is sink expensive,Yes
16380,is juror alive,Yes
16381,is brickyard place,Yes
16382,does grape grow on vines,Yes
16383,is linoleum heavy,Yes
16384,is banana long,Yes
16385,would i probably have shovel in my home,Yes
16386,does grease have a smell,Yes
16387,do people use laptop at work,Yes
16388,is android used,Yes
16389,is rings jewelery,Yes
16390,does offender involve the whole body,Yes
16391,is job a job,Yes
16392,is truck large like a car,Yes
16393,is pizza cooked,Yes
16394,is relativity an idea,Yes
16395,is trailer mobile at all,Yes
16396,is plank made of metal,Yes
16397,is password something a child would understand,Yes
16398,can i hold manifesto in my hand,Yes
16399,did leviathan live in water,Yes
16400,is baseball recreation,Yes
16401,is seatbelt for damage prevention,Yes
16402,is confetti light,Yes
16403,is desert found in the us,Yes
16404,is pill medicine,Yes
16405,is hand part of the body,Yes
16406,do you put dressing on other food,Yes
16407,is armoire bigger than a waifu pillow,Yes
16408,is homosexual wife or husband,Yes
16409,is termite found on a farm,Yes
16410,is hamper small enough to pick up,Yes
16411,does spy involve wearing a uniform,Yes
16412,is cerebrum soft,Yes
16413,is bandmaster bigger than a microwave,Yes
16414,is gourd usually found indoors,Yes
16415,does pony breathe,Yes
16416,is fisherwoman a mother,Yes
16417,is poetess a female,Yes
16418,is cesium an element ,Yes
16419,is carpet usually found in one specific room inside the house,Yes
16420,is cabinet a file holder,Yes
16421,does psychologist require a college degree,Yes
16422,can rug be round,Yes
16423,does balsam look appealing,Yes
16424,is courier done outside,Yes
16425,is breadboard in the kitchen ,Yes
16426,does computer have keyboard,Yes
16427,is sheet see through,Yes
16428,does ballplayer breathe,Yes
16429,is broker in the financial field,Yes
16430,is tree part of the environment,Yes
16431,is overlay for emergencies,Yes
16432,but chipmunk is alive,Yes
16433,does tuxedo cost more than 100 dollars,Yes
16434,you use drum at home,Yes
16435,is priest alive,Yes
16436,is tramway a bridge,Yes
16437,is sibling female,Yes
16438,is island popular,Yes
16439,is autograph common,Yes
16440,does sportscaster walk upright,Yes
16441,is divider a tool,Yes
16442,can consultant help me with my job,Yes
16443,does cleaner involve housekeeping in general,Yes
16444,does buoy have an intended useful purpose,Yes
16445,is butter soft,Yes
16446,can hairpin be plastic,Yes
16447,is soldier necessary,Yes
16448,is jokester a profesion,Yes
16449,is emerald considered rare,Yes
16450,is angelfish found in the us,Yes
16451,is paprika a tangible object one can hold,Yes
16452,do you wear hood on the upper body,Yes
16453,is boatyard a place or building,Yes
16454,does yardbird breathe,Yes
16455,does lamp it need a light bulb,Yes
16456,is teargas expensive,Yes
16457,does horticulturalist have to do with gardens,Yes
16458,is understudy related to education,Yes
16459,can you hold salad in your hand,Yes
16460,is portfolio an object,Yes
16461,is bathrobe a tangible thing,Yes
16462,is pigment used to create art,Yes
16463,is lawyer a profession,Yes
16464,is winner a person,Yes
16465,can you buy food at the store,Yes
16466,is rice something you can eat,Yes
16467,does tractor move,Yes
16468,is prop smaller than a car,Yes
16469,is toner smaller than a car,Yes
16470,if i lick it will poison kill me,Yes
16471,is cloud on the sky,Yes
16472,is caboose expensive,Yes
16473,is erotica a club,Yes
16474,is goalie a family member,Yes
16475,is tree found in nature,Yes
16476,is marmalade food related,Yes
16477,is campsite bigger than a car,Yes
16478,is file found in an office,Yes
16479,is tinplate free standing,Yes
16480,is bus bigger than a chair,Yes
16481,is home a place,Yes
16482,can you use washer to do something else like wash clothes,Yes
16483,is driver alive,Yes
16484,does stickers go on a car,Yes
16485,is belt a type of clothing,Yes
16486,is electromagnet made of metal,Yes
16487,is eyelash a solid,Yes
16488,can axe be considered a tool,Yes
16489,can you light gas on fire,Yes
16490,is flirter a relative,Yes
16491,does tortilla pair with anything,Yes
16492,is detonator manmade,Yes
16493,is sweater used inside the house,Yes
16494,is blaster outside,Yes
16495,is face something you can hold,Yes
16496,is entranceway expensive,Yes
16497,can you make bun yourself,Yes
16498,does love involve a feeling,Yes
16499,is horsehair bigger than one apple,Yes
16500,is cushion soft,Yes
16501,can food be seen,Yes
16502,can game be bought for cheap,Yes
16503,is heartthrob a person,Yes
16504,is taco found outdoors,Yes
16505,is painter a type of artist,Yes
16506,does turtleneck come in a variety of colors sizes and styles,Yes
16507,is yogurt dairy based,Yes
16508,is mantis alive,Yes
16509,is poet artistic,Yes
16510,can you eat squash ,Yes
16511,is promise abstract,Yes
16512,is nurse medical related in any way,Yes
16513,is houseboat expensive,Yes
16514,do you use collar in the house,Yes
16515,is university a building,Yes
16516,is chicago a place,Yes
16517,is flour edible,Yes
16518,is leaf something that is found in nature,Yes
16519,is songbook breakable,Yes
16520,is chest something that most people own,Yes
16521,is slaveholder a person,Yes
16522,is pencil school material,Yes
16523,would you find carpet in a home,Yes
16524,is tablecloth flexible,Yes
16525,can a lamp be found in a bedroom,Yes
16526,is thinking part of a mental process,Yes
16527,is oilpaper soft,Yes
16528,is dinner the name of a meal,Yes
16529,is pond useful,Yes
16530,is bacon a food,Yes
16531,does jackknife serve several purposes,Yes
16532,would trapezoid be in your home,Yes
16533,is cousins related to human,Yes
16534,is boat a tangible object,Yes
16535,is teakwood outside,Yes
16536,is buckskin a physical thing,Yes
16537,is machete sharp,Yes
16538,is frame metal,Yes
16539,is heretic a man,Yes
16540,can i put bread in my mouth,Yes
16541,is tea liquid,Yes
16542,is speedball an opiate,Yes
16543,can you hold vibrator in your hands,Yes
16544,is superstructure a school or hospital,Yes
16545,is foldout a part of something,Yes
16546,can firework be purchased,Yes
16547,is grate a manmade object,Yes
16548,is lamp an appliance,Yes
16549,is lego some kind of toy,Yes
16550,is religion an idea,Yes
16551,is minefield man made,Yes
16552,is water kept in a cabinet,Yes
16553,is photocopier electronic,Yes
16554,does ringworm grow,Yes
16555,would i find napkin in the kitchen,Yes
16556,is secrets written about in books,Yes
16557,is electrician a blue collar job,Yes
16558,can pin fit in your hand,Yes
16559,is bunkhouse a type of building,Yes
16560,is paparazzi a person,Yes
16561,is porcupine something outside,Yes
16562,does gun make noise,Yes
16563,is centipede alive,Yes
16564,is house something that you build ,Yes
16565,is cactus found in nature,Yes
16566,does mcdonalds deal with fast food,Yes
16567,does bandana go on your head,Yes
16568,is phone plugged into an outlet,Yes
16569,is walnut a nut,Yes
16570,is shanty popular,Yes
16571,is homebody male,Yes
16572,is griddle something in the kitchen,Yes
16573,is chimney a physical object,Yes
16574,does computer need plugged in,Yes
16575,does marsupial live in the plains,Yes
16576,is volunteer an occupation,Yes
16577,is drawer metal,Yes
16578,is knife sharp,Yes
16579,is babe human,Yes
16580,is undergarment found in a bedroom,Yes
16581,is rifle manmade,Yes
16582,is reviewer a type of profession or job,Yes
16583,can you hold bees in one hand,Yes
16584,is commonwealth anything,Yes
16585,is sandblaster a thing,Yes
16586,is area small,Yes
16587,is pen something youd find in an office,Yes
16588,is mud messy,Yes
16589,is workhorse found in the wild,Yes
16590,is manager man  made,Yes
16591,is dock fun to use,Yes
16592,does gopher have a certain color,Yes
16593,is seltzer a noun,Yes
16594,does cutlery weigh more than 1 pound,Yes
16595,is flathead metal,Yes
16596,is idea a thought,Yes
16597,is quarterback related to sports,Yes
16598,is cream cream,Yes
16599,is dividers man made,Yes
16600,is jailbird a title given to someone such as culprit murderer and so on,Yes
16601,is nutcracker an object,Yes
16602,is toilet found in a bathroom,Yes
16603,is oven an electronic,Yes
16604,is tree natural,Yes
16605,is porch made of more than one material,Yes
16606,is child a human,Yes
16607,does cellmate involve other people,Yes
16608,is polystyrene something you can see without a microscope,Yes
16609,is skydiving dangerous,Yes
16610,can baggage be found in any home,Yes
16611,can you hold goatskin in one hand,Yes
16612,is refrigerator electronic,Yes
16613,do people use teepee daily,Yes
16614,is pot something you can find in the kitchen,Yes
16615,is scaffold construction related ,Yes
16616,can book be read,Yes
16617,is darts made in a factory,Yes
16618,is thing dangerous,Yes
16619,is cracker light,Yes
16620,is steamship of metal,Yes
16621,is serpent alive,Yes
16622,can zinc be bought in a store,Yes
16623,is peeler a thing,Yes
16624,is sturgeon something healthy for you,Yes
16625,is pen something used with paper,Yes
16626,does building have windows,Yes
16627,is pond used by men,Yes
16628,is television electronic,Yes
16629,is collectible expensive,Yes
16630,can carnival move,Yes
16631,can mascara be used on other things,Yes
16632,is sailfish larger than a shoe box,Yes
16633,does impostor make sounds,Yes
16634,can you find archway in a house,Yes
16635,is dormitory a dwelling of some kind,Yes
16636,do you use seat outside,Yes
16637,is snow a type of weather,Yes
16638,is home larger than a person,Yes
16639,does bicycle have wheels,Yes
16640,is gravity the gravitational force,Yes
16641,is gym man made,Yes
16642,can pussy see,Yes
16643,is temple larger than a house,Yes
16644,is pulley a machine,Yes
16645,is toaster an appliance ,Yes
16646,is wood used in construction,Yes
16647,is room bigger than a back pack,Yes
16648,do you use thesaurus for work,Yes
16649,is striper human,Yes
16650,can sandalwood be bought,Yes
16651,does swine come in a potbellied variety,Yes
16652,is laundry used in bad weather,Yes
16653,is potluck ever found in restaurants,Yes
16654,is exoskeleton moveable,Yes
16655,is flick commonplace,Yes
16656,is veteranarian a person ,Yes
16657,is building made for shelter,Yes
16658,is obligation something to do with responsibilities ,Yes
16659,is vulva smaller than a human hand,Yes
16660,is slobber related to humans,Yes
16661,is dogwood always fround outside,Yes
16662,is driver living,Yes
16663,is pine a tree,Yes
16664,is sled used by athletes,Yes
16665,is entertainer their job to entertain others,Yes
16666,is dune on earth,Yes
16667,do people need bookmark to do a job,Yes
16668,is bellhop a job that was around 100 years ago ,Yes
16669,is wheatgrass mass produced,Yes
16670,is dispatcher a professional person,Yes
16671,is paratrooper alive,Yes
16672,is gold a luxury item,Yes
16673,is cabbage edible,Yes
16674,can you find suction in a typical house,Yes
16675,can i buy squeegee at a store,Yes
16676,is soap a necessity,Yes
16677,do humans use potassium to make other objects,Yes
16678,does garb has any shape,Yes
16679,is chalk common in schools,Yes
16680,is apple natural,Yes
16681,does clown take a lot of practice,Yes
16682,is meat a common item,Yes
16683,is wildfire bigger than an adult male,Yes
16684,is hustler alive,Yes
16685,does lung breathe,Yes
16686,is car vehicle of any kind,Yes
16687,is palm a plant,Yes
16688,does arms relate to war,Yes
16689,is diarrhea soft,Yes
16690,is building crowded,Yes
16691,is taser for security,Yes
16692,do people usually keep crock outside their house,Yes
16693,is jackhammer physical object,Yes
16694,is fire hot,Yes
16695,does key fit in ones hand,Yes
16696,is net an object,Yes
16697,is paper used at office,Yes
16698,does river do anything,Yes
16699,does light require electricity,Yes
16700,is frames usually expensive,Yes
16701,is laptop related to work,Yes
16702,is druggie a specific term for a person like brothercousinfathermother etc,Yes
16703,is surf found on beaches ,Yes
16704,does cement change form,Yes
16705,does laptop involve electronics,Yes
16706,is station small,Yes
16707,is structure a common object,Yes
16708,is insect alive,Yes
16709,is eraser rubber,Yes
16710,is tomcat a pet,Yes
16711,can trafficker be bloody,Yes
16712,is bandleader a mammal,Yes
16713,is mailman a person,Yes
16714,is cider kept in the kitchen,Yes
16715,is diploma colorful,Yes
16716,is mantel a physical object as opposed to abstract concept,Yes
16717,does construction require labor,Yes
16718,is chair made of metal,Yes
16719,is controller made from plastic,Yes
16720,can widow have a job,Yes
16721,is student alive,Yes
16722,is commentator an occupation,Yes
16723,does headshrinker work with other people,Yes
16724,can nail be used to put things together ,Yes
16725,does uncle eat meat,Yes
16726,is vitamin any type of supplement,Yes
16727,is nurse a professional,Yes
16728,do you keep flag inside,Yes
16729,would you put doorframe in your house,Yes
16730,can you tickle hand ,Yes
16731,is auntie human,Yes
16732,is streetlamp for outdoor use,Yes
16733,is lawbreaker alive,Yes
16734,is runner a person,Yes
16735,is fiddlestick a long object,Yes
16736,is vegetable a physical object,Yes
16737,does warplane have windows,Yes
16738,you use mind to work,Yes
16739,is toolkit multicolored,Yes
16740,is basket round,Yes
16741,can pizza be bought,Yes
16742,is pathologist related to healthcare,Yes
16743,is dumptruck made of metal,Yes
16744,is cotton worn,Yes
16745,is spaceman an adult,Yes
16746,is firewood practical,Yes
16747,is truck a type of vehicle,Yes
16748,is planet a physical item,Yes
16749,no other food group is possible is oil a fat,Yes
16750,is clothing wearable,Yes
16751,is pirate a explorer,Yes
16752,is cord electrical ,Yes
16753,does habitat live in nature,Yes
16754,can physiologist be seen,Yes
16755,is orphan a type o person,Yes
16756,is cougar a mammal ,Yes
16757,is badge an award,Yes
16758,is doorknob dark,Yes
16759,is throw an action done by humans,Yes
16760,is noodle long and tubular ,Yes
16761,is weed a plant,Yes
16762,does axes fix or build something,Yes
16763,is hog big,Yes
16764,is apple food related,Yes
16765,is bartender old,Yes
16766,is area a place,Yes
16767,is pot heavy,Yes
16768,is chisel sharp,Yes
16769,is memorabilia used in the home,Yes
16770,is blossom living thing,Yes
16771,is dresser a piece of furniture,Yes
16772,is keystroke useful at all,Yes
16773,is steamroller made of metal,Yes
16774,is broth something i can buy at a store,Yes
16775,is diamond jewelry,Yes
16776,does life occur naturally,Yes
16777,does model involve entertainment,Yes
16778,does arsonist move,Yes
16779,is depressor related to doctors,Yes
16780,is blaze indoors,Yes
16781,is a oven electrical,Yes
16782,is charger used at living room,Yes
16783,is bottle used by child,Yes
16784,is maidservant a position or title,Yes
16785,is doctor career focused,Yes
16786,is crawlspace yellow,Yes
16787,has steam existed before mankind,Yes
16788,is pedicurist common to encounter someone performing this profession,Yes
16789,is blood smaller than a book,Yes
16790,o you use broom to clean,Yes
16791,is breeze the wind,Yes
16792,is frankincense stationary,Yes
16793,is bowtie used inside a house,Yes
16794,would driver be something involving delivering a specific product to a specific customer ,Yes
16795,does aircraft come in a smaller version,Yes
16796,is can heavy,Yes
16797,is tombstone hard,Yes
16798,is lamppost made out of metal,Yes
16799,can you buy cookie at a store,Yes
16800,is splinter wood,Yes
16801,is mortar a solid,Yes
16802,is spearfish sold in the grocery store,Yes
16803,is a celesta a keyboard instrument,Yes
16804,do people do tug with other people,Yes
16805,is stew edible,Yes
16806,is professor a profession at a school,Yes
16807,is mugger a man,Yes
16808,do you use car for transportion,Yes
16809,is tablet technology,Yes
16810,does slaughterer require boots,Yes
16811,is man found in most homes,Yes
16812,is podium outside,Yes
16813,is booklet something i can hold,Yes
16814,is chair made of mostly wood,Yes
16815,is shepherd found in the woods,Yes
16816,is substance found in the home,Yes
16817,is observer a person,Yes
16818,is chevrolet a vehicle,Yes
16819,is vegetation describing forestation,Yes
16820,does slaughterer move,Yes
16821,does box hold items inside it,Yes
16822,can rug be used by adults,Yes
16823,is cosmologist a human,Yes
16824,is petrol liquid,Yes
16825,is pharmacy big,Yes
16826,is butter dairy,Yes
16827,does flashlight run on batteries,Yes
16828,is corn a vegetable,Yes
16829,is knife dangerous,Yes
16830,can you buy hamburger at the grocery store with an ebt card,Yes
16831,is loudspeaker made of metal,Yes
16832,does snapper have different colors,Yes
16833,can cavalry hear,Yes
16834,does evangelist describe something they do,Yes
16835,is lamb a type of meat,Yes
16836,is pianist an occupation,Yes
16837,is gazebo something that people build,Yes
16838,does winery help people get things done,Yes
16839,does host breath,Yes
16840,does headquarters provide a service,Yes
16841,is cutlery considered a utensil,Yes
16842,does abortion have a negative impact on people,Yes
16843,is icepack small,Yes
16844,is clerk a government job,Yes
16845,can you buy periwinkle at a flower shop,Yes
16846,is punch something you can hear,Yes
16847,does hatchback have four wheels,Yes
16848,is gumshoe an occupation,Yes
16849,is present an object,Yes
16850,is skin alive,Yes
16851,is saxophonist a person,Yes
16852,does marmot swim,Yes
16853,is chat political,Yes
16854,would compass be useful for someone to take compass with them,Yes
16855,does blindman have eyes,Yes
16856,is telegrapher a object,Yes
16857,is vitamins sold in a jar,Yes
16858,is peas a vegetable,Yes
16859,is merchant a job title,Yes
16860,is glass produced mechanically or in a factory by man,Yes
16861,can chair  be touched,Yes
16862,can a rug be found in a bedroom,Yes
16863,does tractor have an engine,Yes
16864,so beer is tangible,Yes
16865,can you lift cracker with a finger,Yes
16866,is falconer a job someone has,Yes
16867,does microphone cost more than 100 dollars,Yes
16868,is robber mugging someone,Yes
16869,is peninsula a tangible object,Yes
16870,is gentlefolk a male,Yes
16871,is gentlefolk a friend,Yes
16872,can backstabber hug you,Yes
16873,does cones cost less than $100,Yes
16874,was copperhead ever alive,Yes
16875,is garden a landform,Yes
16876,does deodorant come in a package,Yes
16877,is racing a sport,Yes
16878,is madman a male,Yes
16879,does toaster require electricity,Yes
16880,does instapot take a few hours for most meals to cook in it,Yes
16881,is pot big,Yes
16882,does itchiness describe something,Yes
16883,is nunnery catholic in nature,Yes
16884,does boat go on water,Yes
16885,is bullring a veryu expensive thing to build,Yes
16886,is campground the mountains,Yes
