,question,label
20549,is key passed from generation to generation,Yes
20550,does egg have a shell,Yes
20551,is memorabilia used in the home,Yes
20552,is pedestrian highly educated,Yes
20553,is watercress organic,Yes
20554,would trapezoid be in your home,Yes
20555,is fork man made,Yes
20556,does stadium have a roof,Yes
20557,is meatloaf a type of meat,Yes
20558,is raincoat plastic ,Yes
20559,is bike for fun,Yes
20560,can pants be worn,Yes
20561,is wallet colorful,Yes
20562,is sportswriter a career title,Yes
20563,is safe metal,Yes
20564,can you lift headboard easily,Yes
20565,does speaker have to do with law,Yes
20566,is bee smaller than a candy bar,Yes
20567,can lithograph benefit you,Yes
20568,can you pick rock up,Yes
20569,does venue cost a lot,Yes
20570,is cord used in camping,Yes
20571,can newsprint get wet,Yes
20572,can i find mousetrap in a kitchen,Yes
20573,is mixer an aplliance,Yes
20574,is hombre male,Yes
20575,is banker a job or profession,Yes
20576,does painter involve work outside,Yes
20577,is food edible ,Yes
20578,did humans make meddler up,Yes
20579,is pizza consumable,Yes
20580,is person a person,Yes
20581,is home man made,Yes
20582,is food used in cooking,Yes
20583,is slut an adult ,Yes
20584,does conman deal with computers,Yes
20585,would things be found in a supply closet,Yes
20586,is nightspot a building used for entertainment,Yes
20587,does mortician require a degree,Yes
20588,is desk made of wood,Yes
20589,is racetrack a place,Yes
20590,is rectum used indoors,Yes
20591,can cookie be eaten,Yes
20592,does toy move ,Yes
20593,is conditioner found in most peoples homes,Yes
20594,is unmrella used outdoors,Yes
20595,is surface colorful,Yes
20596,is tenant a person,Yes
20597,is pharmacy expensive,Yes
20598,is bedroom a room within a house,Yes
20599,does gasoline smell,Yes
20600,is coder alive,Yes
20601,is bread consumed as a food,Yes
20602,is deodorant something that smells,Yes
20603,is horsewoman a person,Yes
20604,is foldout a part of something,Yes
20605,can you buy vase in walmart,Yes
20606,is mountain a large item,Yes
20607,does footman require to wear a uniform,Yes
20608,is cells related to biology,Yes
20609,do you use wax on your car,Yes
20610,is gymnast done indoors,Yes
20611,is dad a family title,Yes
20612,is diagram round,Yes
20613,is lever manmade,Yes
20614,is mechanism an appliance,Yes
20615,is crossword common,Yes
20616,can you find tea in a house ,Yes
20617,can you take dinghy camping,Yes
20618,is emcee a human,Yes
20619,is glass colorful,Yes
20620,can you buy aquarium at walmart ,Yes
20621,is exoskeleton moveable,Yes
20622,is weapon man made,Yes
20623,is illustration an object,Yes
20624,is sleepwear something most people would have in their home,Yes
20625,is peace natural,Yes
20626,is league related to humans,Yes
20627,do people frequently have currency in their homes,Yes
20628,is flashlight powered,Yes
20629,is hooch found inside the home,Yes
20630,is terracotta bigger than bottle,Yes
20631,does strings have a distinct shape,Yes
20632,is tomcat a land mammal,Yes
20633,is pork a type of food,Yes
20634,is gashouse larger than the size of a person,Yes
20635,is motor an object,Yes
20636,is car meant for transportation,Yes
20637,is spreader something most people own,Yes
20638,is lithograph something you can own,Yes
20639,is bahamas a place,Yes
20640,is griddlecakes a physical object,Yes
20641,does politician talk,Yes
20642,is rainstorm clouds,Yes
20643,is lobe part of the bottom of the ear,Yes
20644,is history related to education,Yes
20645,is breadwinner soft,Yes
20646,is hill large,Yes
20647,is farmhouse a house,Yes
20648,is keyboardist alive,Yes
20649,is prayer religious,Yes
20650,is drill used for repair,Yes
20651,is butternut a common vegetable you can find butternut almost any supermarket,Yes
20652,can you get honker at a store,Yes
20653,is fencer bigger than a persons hand,Yes
20654,is mistletoe found growing on a tree,Yes
20655,is wrecker typically masculine,Yes
20656,is guardrail a chain link fence,Yes
20657,does contender talk,Yes
20658,is homepage used for entertainment,Yes
20659,is poetess an aunt,Yes
20660,is ceiling square,Yes
20661,is lodger a hobbyist,Yes
20662,is lifer alive,Yes
20663,is boulder made of rock,Yes
20664,does daisy have white flowers,Yes
20665,is baseboard found in a house,Yes
20666,is mud dirt,Yes
20667,is license shiny,Yes
20668,is rectum small,Yes
20669,is blower a mechanical product,Yes
20670,does showboat make sound,Yes
20671,is wetness a feeling,Yes
20672,is courthouse a government place,Yes
20673,is hearth hard ,Yes
20674,is president voted for,Yes
20675,is race about race,Yes
20676,does spore grow on bread,Yes
20677,is dancer a person,Yes
20678,is cryptograph a object,Yes
20679,can i hold legwarmer in my hand,Yes
20680,is couch found in the household,Yes
20681,is linguini a solid item,Yes
20682,can sheetrock be moved,Yes
20683,can you find backpack in a building,Yes
20684,does athelete require specific garb,Yes
20685,is movers a profession dominated by males,Yes
20686,is flowerpot made from plastic,Yes
20687,is user related to work,Yes
20688,is aide a occupation a person might have,Yes
20689,is hanky usually worn outside,Yes
20690,is gasoline a gas,Yes
20691,is mirror made with glass,Yes
20692,is score about sports,Yes
20693,is bench made of wood ,Yes
20694,is hat for your head,Yes
20695,is chef living,Yes
20696,is test found on earth,Yes
20697,can i buy marker in a store,Yes
20698,do you grow millet on a farm,Yes
20699,is money something used by a person,Yes
20700,does sportsman involve being outside,Yes
20701,can toddler be a child,Yes
20702,does spacesuit involve space in any way,Yes
20703,is glue used to fix things,Yes
20704,is locker manmade,Yes
20705,is crook a human,Yes
20706,does river move,Yes
20707,is edibles round,Yes
20708,is socks made of fiberfabric,Yes
20709,do we learn about violence in school,Yes
20710,is ringmaster fun,Yes
20711,is tennis used for recreation purpose,Yes
20712,is file manmade,Yes
20713,is dentist an occupation ,Yes
20714,does abortion only happen to humans,Yes
20715,is archduke a type of human,Yes
20716,is chain heavy,Yes
20717,is celebrity profession related,Yes
20718,is slipcover normally found in a home,Yes
20719,does petitioner live,Yes
20720,can microphone send information,Yes
20721,does trainning involve education,Yes
20722,is doorknob round,Yes
20723,is sauce something you would taste ,Yes
20724,does dinosaur live in more than one place,Yes
20725,is grass found outdoors,Yes
20726,is ball sports related,Yes
20727,is squire a job title,Yes
20728,is officer in the military,Yes
20729,does abortion have a negative impact on people,Yes
20730,do you use origami at school,Yes
20731,is highway found outdoors,Yes
20732,is frame metal,Yes
20733,is munchkin a term for a person,Yes
20734,is oilman big,Yes
20735,is filament something i can hold in my hand,Yes
20736,is floor larger than a can of soda,Yes
20737,is rowboat hard,Yes
20738,is handcart expensive,Yes
20739,does art come in different colors,Yes
20740,is table a physical object,Yes
20741,is mormonism some kind of religion,Yes
20742,is wineglass expensive,Yes
20743,is teens afriend,Yes
20744,can you purchase house with cash,Yes
20745,is gamer nerd,Yes
20746,can door be metal,Yes
20747,is predator visible,Yes
20748,is cook alive,Yes
20749,is sandwich edible,Yes
20750,is lamb alive,Yes
20751,is canteen made of metal,Yes
20752,is book black,Yes
20753,is tinsmith a person,Yes
20754,is flirter a relative,Yes
20755,is comedian in the entertainment field,Yes
20756,does slaveholder have to do with money,Yes
20757,can you find daybook in a building,Yes
20758,is herb an herb,Yes
20759,is mallet an object,Yes
20760,is quinoa a grain,Yes
20761,is neighborhood a place you visit,Yes
20762,is runner alive,Yes
20763,is coffin something humans produce,Yes
20764,does litigator work in the government,Yes
20765,is tablet technology,Yes
20766,is toner man made,Yes
20767,is earthling a person,Yes
20768,is mentel a term for something,Yes
20769,is flood heavy,Yes
20770,is fleet mechanical,Yes
20771,is bookmark plastic,Yes
20772,could you gift photograph to a friend,Yes
20773,is idea like an abstract thing,Yes
20774,is streamliner more than $1000,Yes
20775,does playmate live with its parents,Yes
20776,is caterer considered hard labor,Yes
20777,is steamship used for transportation,Yes
20778,does factory run on electricity,Yes
20779,is bellhop a profession ,Yes
20780,does sportscaster breathe,Yes
20781,is saucepan under $50,Yes
20782,does moat absorb heat,Yes
20783,is pointer a physical object,Yes
20784,does smog have to do with somewhere outdoors,Yes
20785,is duffel man made,Yes
20786,does motorcycle have wheels,Yes
20787,is design related to art,Yes
20788,does landmark have a roof,Yes
20789,is eye round,Yes
20790,is skateboard larger than a book,Yes
20791,is bargainer a title of a person,Yes
20792,is work about something they do,Yes
20793,is tonic colorful,Yes
20794,can you buy polystyrene in a store,Yes
20795,is applesauce fruit,Yes
20796,does skateboard move,Yes
20797,is water kept in a cabinet,Yes
20798,does trainer involve the human body at all,Yes
20799,is jewelry silver,Yes
20800,can you fill tub with water,Yes
20801,does ceviche have seafood in it,Yes
20802,is commissioner some kind of job,Yes
20803,is shoe expensive,Yes
20804,is photo for decoration purposes,Yes
20805,is chains heavy,Yes
20806,is state a place,Yes
20807,is lemon a fruit,Yes
20808,is kitchen tangible,Yes
20809,can caravan be bought online,Yes
20810,is air something that is useful,Yes
20811,is heirloom hard,Yes
20812,is antennae found in a garage,Yes
20813,can you buy divider at the store,Yes
20814,is trash trash,Yes
20815,is magazine a thing,Yes
20816,is textile important to have,Yes
20817,is bolt in the automotive department,Yes
20818,is concert some where you have to go,Yes
20819,would you find pie in a kitchen,Yes
20820,is vinaigrette found in a kitchen,Yes
20821,is tomahawk an object,Yes
20822,is ak47 a type of weapon,Yes
20823,is granite a type of rock,Yes
20824,is dentist talking,Yes
20825,is oil expensive,Yes
20826,is rider  a person,Yes
20827,is artist a hobby group,Yes
20828,is goop brown,Yes
20829,is race an activity,Yes
20830,is ocean geography based,Yes
20831,is pharmacy a place,Yes
20832,is crayon purple ,Yes
20833,is mitochondria related to animals,Yes
20834,does love describe a feeling,Yes
20835,is stapler found in a desk,Yes
20836,is wigwam man made,Yes
20837,is ricer a kitchen utensil,Yes
20838,does sheet have to do with your bed,Yes
20839,is vagabond related to the outdoors,Yes
20840,is cigar small,Yes
20841,is cereals a meal,Yes
20842,is light electronic,Yes
20843,does doorbell run on electricity,Yes
20844,is librarian human,Yes
20845,is cumulus part of nature,Yes
20846,can supplement be a substitute for food ,Yes
20847,is shoe man made,Yes
20848,is pedicurist common to encounter someone performing this profession,Yes
20849,is aardvark alive,Yes
20850,can matchbox be held in a hand,Yes
20851,is jammer smaller than a microwave,Yes
20852,is nightmare a lucid dream,Yes
20853,is wrecker a thing,Yes
20854,is menagerie zoo,Yes
20855,does cardiogram warn people,Yes
20856,is food a plant ,Yes
20857,is songwriter a job,Yes
20858,is television a big screen,Yes
20859,is nurse human,Yes
20860,is lunatic a person,Yes
20861,is seesaw bigger than my hand,Yes
20862,does sleepwalker wear clothes,Yes
20863,is vegetables frozen,Yes
20864,is foot soft,Yes
20865,is uniform made of cloth,Yes
20866,is toy round,Yes
20867,is eggbeater commonly found in a home,Yes
20868,is stapler something you can touch,Yes
20869,is mammoth brown,Yes
20870,is wedge a physical object,Yes
20871,is paperweight for decoration,Yes
20872,is pan found in a kitchen,Yes
20873,is oatmeal edible,Yes
20874,is factory a building,Yes
20875,does workbook have anything to do with medical field,Yes
20876,can you find foyer in your home,Yes
20877,do you use computer for entertainment,Yes
20878,is methane a gas,Yes
20879,is workingman human,Yes
20880,is marmot alive,Yes
20881,is sand associated with the beach,Yes
20882,does outflow describe something,Yes
20883,is puck related to sports,Yes
20884,is infector alive,Yes
20885,it officer living,Yes
20886,does caravan have doors,Yes
20887,is fan a tool,Yes
20888,is kiwi edible,Yes
20889,is charts related to economics,Yes
20890,is ambassador woman,Yes
20891,is conservationist related to a group of people,Yes
20892,is screw part of a structure,Yes
20893,is integer small enough to carry in your arms,Yes
20894,is microprobe elecronic,Yes
20895,is neurobiologist a person,Yes
20896,is clinic any sort of infrastructure,Yes
20897,is bosom located in north america,Yes
20898,does gingersnap feed a wjole family usually,Yes
20899,is biosphere a liquid,Yes
20900,is woods found in the forest,Yes
20901,is cheese dairy,Yes
20902,is ceiling grey,Yes
20903,is windowpane used daily,Yes
20904,is infield a concept,Yes
20905,is garden colorful,Yes
20906,is emissary a joboccupation,Yes
20907,is stirrup made up with metal,Yes
20908,is contractor a person,Yes
20909,is grandmother living,Yes
20910,is peninsula something common,Yes
20911,is sofa expensive,Yes
20912,does chef require a uniform,Yes
20913,does electrochemist have to do with math,Yes
20914,is luggage big,Yes
20915,can you buy saltine at a grocery store ,Yes
20916,is azalea a red flower,Yes
20917,is bee an object,Yes
20918,is vase made of ceramic,Yes
20919,is precinct a large place,Yes
20920,is kiwi a fruit,Yes
20921,is giblet a physical object,Yes
20922,is feedbag something i can hold,Yes
20923,does seat have color,Yes
20924,is stopwatch an electronic,Yes
20925,is uppercut a type of punch,Yes
20926,does lace make you happy,Yes
20927,is paparazzo a woman,Yes
20928,is doorknob an object,Yes
20929,does suit have multiple parts,Yes
20930,is card used to save memories,Yes
20931,does islander have a gender,Yes
20932,is madam a profession,Yes
20933,is artillery a tool,Yes
20934,is kitten a living thing,Yes
20935,is lead a mineral,Yes
20936,is brownie man made,Yes
20937,is autograph common,Yes
20938,is oat a carb,Yes
20939,is barnyard bigger than a bus,Yes
20940,is human on earth,Yes
20941,is veteranarian a person ,Yes
20942,can food be seen,Yes
20943,is blimp long,Yes
20944,does crusher crush things,Yes
20945,is leaf predominately green in color,Yes
20946,does wasp live in the city,Yes
20947,is script made of paper,Yes
20948,is dancer a specific occupation ,Yes
20949,is cervix common,Yes
20950,does mop clean things,Yes
20951,is forest somewhere you go,Yes
20952,does car have any movving parts,Yes
20953,is garnets naturally occuring,Yes
20954,does exhibit require more than one person,Yes
20955,is tweezers small like a key,Yes
20956,does velcro make a sound,Yes
20957,can you have library at your hosue,Yes
20958,do you use dice indoors,Yes
20959,is zoologist a person,Yes
20960,can redcoat be easily moved,Yes
20961,is schoolgirl alive,Yes
20962,is natives a person,Yes
20963,does toy smell,Yes
20964,is subsoil an object,Yes
20965,is human a physical thing,Yes
20966,is nose on a human body,Yes
20967,is washwoman a female,Yes
20968,is archduke alive,Yes
20969,is clutch made of metal ,Yes
20970,is fuel related to science,Yes
20971,is airlift long,Yes
20972,is icepack man made,Yes
20973,can you use controller with a videogame console,Yes
20974,is shrub a shrub,Yes
20975,is freshener small,Yes
20976,is circus tradition,Yes
20977,is gazebo bigger than a king size bed,Yes
20978,is infielder a position,Yes
20979,is thumbscrew a thing,Yes
20980,is mountain heavy,Yes
20981,is monsignor in charge of children,Yes
20982,is screwdriver a tool,Yes
20983,is orthopedist medical,Yes
20984,can snakeskin be seen,Yes
20985,is handiwork a type of statue,Yes
20986,is donor human,Yes
20987,is television electronic ,Yes
20988,does child communicate,Yes
20989,is canoe manmade,Yes
20990,is hillside tall,Yes
20991,is furnishings heavy,Yes
20992,is cockpit solid,Yes
20993,is maid pleasant,Yes
20994,is goop green,Yes
20995,does uncle have a job,Yes
20996,does rock form naturally,Yes
20997,is poison scary,Yes
20998,is chairlift an object,Yes
20999,is mall a store,Yes
21000,is ebola an illness,Yes
21001,is painting an activity someone does,Yes
21002,is stockyard smaller than a city,Yes
21003,is fiddle hard,Yes
21004,is tin a mineral,Yes
21005,is carrot edible,Yes
21006,is chinaware expensive,Yes
21007,is judge human,Yes
21008,is stockade very large,Yes
21009,is looter larger than a housecat,Yes
21010,is aluminum easily liftable,Yes
21011,is fighting an action,Yes
21012,is chef a human,Yes
21013,is shorts common,Yes
21014,is sperm used for science,Yes
21015,does human talk,Yes
21016,can we hold blowtorch ,Yes
21017,is sports an interest,Yes
21018,is boardwalk made of wood,Yes
21019,is male a person,Yes
21020,does dowry cost money,Yes
21021,is sheet big,Yes
21022,is microprobe in a school,Yes
21023,does river help people accomplish something,Yes
21024,does buckskin have a distinct scent,Yes
21025,would toolkit fit in your hand,Yes
21026,can i always see wingtip outside,Yes
21027,is stones made out of rock,Yes
21028,is residency something you can choose,Yes
21029,does cellmate involve other people,Yes
21030,is porcupine something outside,Yes
21031,is wood a grouping of things,Yes
21032,is carton manmade,Yes
21033,does man have arms,Yes
21034,is sachet meant to be held,Yes
21035,is streamer a decoration,Yes
21036,is autobiography an object that can physically be touched,Yes
21037,does mascot always live at least once,Yes
21038,is wig a finished product,Yes
21039,is clam alive,Yes
21040,is fool a concept,Yes
21041,is poo done indoors,Yes
21042,does wheel involve cars,Yes
21043,is fries salty,Yes
21044,is vitamin health related,Yes
21045,is sweatpants clothing,Yes
21046,is microprobe ever metal,Yes
21047,does lender help people with problems,Yes
21048,is kindness an idea,Yes
21049,is coliseum hard,Yes
21050,is bologna edible,Yes
21051,is thigh alive,Yes
21052,does well have water,Yes
21053,does muskrat live in the us,Yes
21054,is cord colorful,Yes
21055,is soap used to clean things,Yes
21056,is bush a plant,Yes
21057,is newsagent related to females,Yes
21058,is blocks a toy,Yes
21059,is car expensive,Yes
21060,is synchronizer smaller than a car,Yes
21061,is cookbook something common,Yes
21062,is hunk meant to be a joke,Yes
21063,is slaughterer hard labor,Yes
21064,is buttery related to physical things,Yes
21065,does intern wear a uniform,Yes
21066,does campsite require a human to use it,Yes
21067,is finery man made,Yes
21068,is one a number,Yes
21069,is senator fun to do,Yes
21070,is soup used for cooking,Yes
21071,is florida a place,Yes
21072,is evidence related to science,Yes
21073,is washerwoman a specific role,Yes
21074,can i share chair with someonoe,Yes
21075,is varnish used indoors,Yes
21076,is pompom smaller than a armchair,Yes
21077,is temptress cute,Yes
21078,does stripper eat meat,Yes
21079,is housetop a place,Yes
21080,is cajun human being related,Yes
21081,is backboard expensive,Yes
21082,is soda used daily,Yes
21083,can you buy ashcan at a groccery store,Yes
21084,is cutlet a type of steak,Yes
21085,is dividers man made,Yes
21086,can you sell purse on ebay,Yes
21087,is reactor made in a factory,Yes
21088,is bathtub found in the bathroom,Yes
21089,does quake make noise,Yes
21090,is ball bouncy,Yes
21091,is gazebo made of wood,Yes
21092,is homestead a specific type of house,Yes
21093,is food a food,Yes
21094,is eggnog dairy,Yes
21095,do you use football in sports,Yes
21096,is hand something that can be drawn on paper,Yes
21097,is frappe food,Yes
21098,is wildfire bigger than an adult male,Yes
21099,is fork a physical product,Yes
21100,is bob the name of a person,Yes
21101,is pediatrician a type of doctor,Yes
21102,is malaria spread by insects,Yes
21103,does spy have to do with politics,Yes
21104,does searchlight have lights,Yes
21105,is supervisor bigger then a basketball,Yes
21106,is table colorful,Yes
21107,is salesman a woman,Yes
21108,is emerald a stone or mineral,Yes
21109,do you use weights to workout,Yes
21110,is mathmatician a job,Yes
21111,is receptacle made of metal,Yes
21112,is mushroom a physical object ,Yes
21113,is townspeople alive,Yes
21114,does cheese smell funny,Yes
21115,is stripper human being,Yes
21116,is pencil used to write,Yes
21117,is food eatable,Yes
21118,is lifeblood alive,Yes
21119,is basketball related to sports,Yes
21120,can shakers hold stuff,Yes
21121,do you use microscope to check things,Yes
21122,do you use softener in a house,Yes
21123,is suburbia abstract,Yes
21124,does speedster make sounds,Yes
21125,is nachos food,Yes
21126,is food expensive,Yes
21127,is bran a prepared meal,Yes
21128,is hallucinogen valuable,Yes
21129,is dress made of cotton,Yes
21130,does waterspout hold liquid,Yes
21131,is battlewagon a vehicle,Yes
21132,can toast be held,Yes
21133,is keyboard electronic,Yes
21134,is hardcopy a tangible object,Yes
21135,is cup normally used to hold water,Yes
21136,does tortilla need replacing often,Yes
21137,is filet an object,Yes
21138,is cowpoke human,Yes
21139,does delegate live inside,Yes
21140,is axle large,Yes
21141,can you trade slime for something else,Yes
21142,is parkland large and seen by the public,Yes
21143,does helpdesk involve customer service,Yes
21144,is antenna made out of metal,Yes
21145,can concubine drive a car,Yes
21146,does kicker involve a ball,Yes
21147,is library a type of building,Yes
21148,is debutante a friend,Yes
21149,does hatchback have more than two seats,Yes
21150,is cantaloupe a tropical fruit,Yes
21151,is pharmacy related to medicine,Yes
21152,can trunks be found in a house,Yes
21153,does game require power,Yes
21154,is fairway found outdoors,Yes
21155,is things man made,Yes
21156,do you buy collar at a store,Yes
21157,is goo something i can pick up with one hand,Yes
21158,does aluminum have any useful purpose,Yes
21159,is stone tangible,Yes
21160,is firehouse bigger than a house,Yes
21161,is mentor a volunteer job,Yes
21162,if saucer were in a house would saucer more often than not be found in a kitchen,Yes
21163,is toolkit used to chop wood,Yes
21164,is assassin living,Yes
21165,is ink liquid,Yes
21166,is grain small,Yes
21167,is lumber an object,Yes
21168,is tormentor a person,Yes
21169,is sturgeon refrigerated,Yes
21170,is thingamabob made for eyes,Yes
21171,is mime a poor man,Yes
21172,is fielder a type of person,Yes
21173,is doctor career focused,Yes
21174,is filter an appliance,Yes
21175,does speedboat require electric,Yes
21176,is epilepsy part of the medical field,Yes
21177,is snowball small,Yes
21178,is tablet smaller than a computer,Yes
21179,is herbs healthy,Yes
21180,is thundercloud found in a natural setting,Yes
21181,can match burn you,Yes
21182,do you find buffet inside a building,Yes
21183,is planet bigger than a mountain,Yes
21184,is cornfield mostly one color,Yes
21185,can i hold monocle in my hands,Yes
21186,can i find sediment in a beach,Yes
21187,is napkin white,Yes
21188,is electroplate used for an occupation,Yes
21189,is elder usually someone old,Yes
21190,is rice a grain,Yes
21191,is sanitizer used to clean something,Yes
21192,is artilleryman male,Yes
21193,is shirtfront soft,Yes
21194,is home useful,Yes
21195,is vegetables organic,Yes
21196,is water water,Yes
21197,is idea thought,Yes
21198,is heretic a man,Yes
21199,is announcer a profession,Yes
21200,is skewer a solid,Yes
21201,is cracker an item,Yes
21202,is blanket expensive,Yes
21203,is horseradish a type of fruit or vegetable,Yes
21204,does laptop involve computers,Yes
21205,is animator biological or living,Yes
21206,is dictator typically done by a man,Yes
21207,is hemp medicine,Yes
21208,is nacho tangible,Yes
21209,is soldier necessary,Yes
21210,is epilepsy related to the internal organs,Yes
21211,is propane a gas,Yes
21212,is good a state of mind,Yes
21213,do you find sand in the sea,Yes
21214,is pizza round,Yes
21215,can yu find controller in walmart,Yes
21216,is water most common to the bathroom,Yes
21217,is garden in nature,Yes
21218,is sprouts related to food,Yes
21219,is merchandise something that can be traded,Yes
21220,is forefather a work group,Yes
21221,is winner a little person,Yes
21222,is crystalloid an object,Yes
21223,is finger used in a house,Yes
21224,is tea liquid,Yes
21225,is enchilada meat,Yes
21226,is pistol required to be held to do its purpose,Yes
21227,is entrance in the kitchen,Yes
21228,is toe found inside,Yes
21229,is car a physical object,Yes
21230,is swaddling useful,Yes
21231,is scratcher typically in a house,Yes
21232,is vet a person,Yes
21233,do you usually discard fir after christmas,Yes
21234,is grass alive,Yes
21235,is propeller over 100 pounds,Yes
21236,will nudist be able to move by itself,Yes
21237,is natives alive,Yes
21238,is octopus used in relation to food,Yes
21239,is autobiographer prestigious,Yes
21240,is dinosaurs extinct,Yes
21241,is container made of plastic,Yes
21242,does earthworm live on land,Yes
21243,is sundown found in nature,Yes
21244,is tv indoors,Yes
21245,do people use plasterer on a regular basis,Yes
21246,can twin move on its own,Yes
21247,is squad a job profession,Yes
21248,is knot colorful,Yes
21249,is tower a type of building,Yes
21250,is fern a plant,Yes
21251,is person bigger than a tv,Yes
21252,is spoon made of wood,Yes
21253,does people use vial for work,Yes
21254,is cereal food,Yes
21255,is woman human,Yes
21256,is landmine expensive to urchase,Yes
21257,is prince human,Yes
21258,is run a verb,Yes
21259,is fragment paper,Yes
21260,is ibuprofen solid,Yes
21261,can car seat more than one person,Yes
21262,does participant always exist,Yes
21263,is milkman a person,Yes
21264,does sportswoman involve physical labor ,Yes
21265,is garage a building,Yes
21266,does email happen often,Yes
21267,do i wear undershorts on the bottom half of my body,Yes
21268,is snatcher a category of a type of person,Yes
21269,does blender make something,Yes
21270,is diver a type of job,Yes
21271,is pillow for the bed,Yes
21272,does steam have a specific use,Yes
21273,does housedress exist in a normal home,Yes
21274,is head a human body part,Yes
21275,is dinner found in a kitchen,Yes
21276,is user related to television,Yes
21277,is soldier a person ,Yes
21278,you wash knitting in a washing machine,Yes
21279,is carrot a vegetable,Yes
21280,is man bigger than the average human,Yes
21281,is consciousness a component of consciousness,Yes
21282,does duster involve cleaning,Yes
21283,is coat multicolored,Yes
21284,is xylophonist hard to learn,Yes
21285,is descendants like descendants,Yes
21286,is lettuce a natural object ie not manmade,Yes
21287,is nuke an object,Yes
21288,is compatibility related to relationship,Yes
21289,is moneybag an object,Yes
21290,will fridge keep things cold,Yes
21291,could wood be lifted over the average persons head,Yes
21292,is spray liquid,Yes
21293,is flank delicious,Yes
21294,is firearm 3d,Yes
21295,is steamship of metal,Yes
21296,is jury larger than a microwave oven,Yes
21297,is weekend real,Yes
21298,does medicine come in pill form,Yes
21299,is storehouse man made,Yes
21300,does psychologist require a college degree,Yes
21301,is prince male,Yes
21302,is area a place,Yes
21303,is grass grown in gardens or on farms,Yes
21304,is housekeeper a person ,Yes
21305,is neckwear an everyday item,Yes
21306,is phone an electronic ,Yes
21307,is mouth a body part,Yes
21308,is library a tourist attraction,Yes
21309,does coverall cover the upper torso,Yes
21310,is holster madmade,Yes
21311,is carving made of wood,Yes
21312,is nitroglycerine a combination of ingredients,Yes
21313,does countryman have a job,Yes
21314,is ashcan solid,Yes
21315,is addressee well known,Yes
21316,is speechmaker alive,Yes
21317,is church bigger than a car,Yes
21318,is clown an occupation,Yes
21319,is drill a tool of some sort,Yes
21320,does chainsaw exist in a garage,Yes
21321,is paddle plastic,Yes
21322,is nitrogen a liquid,Yes
21323,is masterwork larger than a person,Yes
21324,is notebook made of paper,Yes
21325,does xylophone make a sound,Yes
21326,is rattrap inexpensive,Yes
21327,is mucus liquid,Yes
21328,is accordion used for recreation,Yes
21329,is fork a utemsil,Yes
21330,do you use key to unlock things,Yes
21331,is cheeseburger food,Yes
21332,is piercer a man,Yes
21333,can staple be reused,Yes
21334,is plant tangible,Yes
21335,does chip usually come from idaho,Yes
21336,is jewelry wide,Yes
21337,does barmaid involve cleaning,Yes
21338,is heart living,Yes
21339,does food get cold,Yes
21340,can switch be held in the hand of a human,Yes
21341,is showboat heavy,Yes
21342,does house have windows ,Yes
21343,is nutcrackers an object,Yes
21344,is chief a profession,Yes
21345,is dominoes made of materials,Yes
21346,is television an object,Yes
21347,is weeds short,Yes
21348,is shirt found all over the world,Yes
21349,is redwood tall,Yes
21350,is vegetation describing flowers,Yes
21351,is synthesizer electronic,Yes
21352,would i carry mouthpiece to school or work,Yes
21353,is boots worn on the feet,Yes
21354,is sailcloth useful,Yes
21355,is latch smooth,Yes
21356,is saucer man made,Yes
21357,is granite a very specific item such as a type of rock,Yes
21358,is coat something i can wear,Yes
21359,does wingtip come in different colors,Yes
21360,is footstool man made,Yes
21361,is stars in the sky,Yes
21362,is pornographer a trade,Yes
21363,is torchlight something a carpenter would encounter,Yes
21364,is man young,Yes
21365,do you use scope to do something,Yes
21366,is apostle a title,Yes
21367,is spigot used in a kitchen,Yes
21368,is mud heavy,Yes
21369,is cauldron used inside,Yes
21370,is sitter a mammal,Yes
21371,is penis something that could be touched,Yes
21372,is table made of plastic,Yes
21373,does foot smell,Yes
21374,is syphilis a condition we suffer from,Yes
21375,is savannah made in nature,Yes
21376,is boat something useful,Yes
21377,is bleach used for cleaning,Yes
21378,is pickax a tool,Yes
21379,can bootie be found in a home,Yes
21380,is stag soft,Yes
21381,is cobbler a person,Yes
21382,is highlighter a tool,Yes
21383,is portfolio used at home,Yes
21384,does business involve meeting of any sort,Yes
21385,does tyrannosaurus have cute little short arms,Yes
21386,is pitchfork in the backyard,Yes
21387,is barnyard bigger than a pea,Yes
21388,is sapphire inside,Yes
21389,is canoe used for holding something,Yes
21390,does dentist involve an office,Yes
21391,is twister a real thing,Yes
21392,would houseboat be expensive,Yes
21393,is cupcake food,Yes
21394,is sad an emotion,Yes
21395,is kids children,Yes
21396,is yard man made,Yes
21397,is alfalfa edible,Yes
21398,is building bigger than a breadbox,Yes
21399,is boulder hard,Yes
21400,is icicle an object,Yes
21401,can minister communicate,Yes
21402,does army involve shooting,Yes
21403,does bargainer describe an occuptation,Yes
21404,is clipboard more commonly in a business office then a classroom,Yes
21405,does alehouse make alot of money,Yes
21406,is sushi usually kept inside,Yes
21407,is home found indoors,Yes
21408,is crystalloid small,Yes
21409,is ferry normally outside,Yes
21410,is home a house ,Yes
21411,is haunch colored,Yes
21412,is soldier a volunteer ,Yes
21413,is shovel plastic,Yes
21414,is worker a person,Yes
21415,is platter man made,Yes
21416,is soup usually served hot,Yes
21417,is kids a living thing,Yes
21418,is breakfast a meal,Yes
