,top_20_predictions,prediction,prediction_probability,sentence,name
2197,"['bacteria', 'worm', 'parasite', 'fungus', 'organism', 'algae', 'fish', 'coral', 'cell', 'yeast', 'mushroom', 'shrimp', 'bacterial', 'embryo', 'beetle', 'virus', 'insect', 'egg', 'sperm', 'animal']",animal,0.004767037462443113,A dibranchiate is a type of <mask>,dibranchiate
2199,"['turkey', 'bird', 'meat', 'poultry', 'chicken', 'Turkey', 'egg', 'pigeon', 'animal', 'ham', 'sausage', 'squirrel', 'rabbit', 'food', 'steak', 'goose', 'sandwich', 'protein', 'pork', 'duck']",animal,0.005246996413916349,A ocellated_turkey is a type of <mask>,ocellated_turkey
2200,"['deer', 'bear', 'wolf', 'mammal', 'rabbit', 'elephant', 'bird', 'ant', 'predator', 'squirrel', 'rodent', 'species', 'animal', 'camel', 'goat', 'hybrid', 'cattle', 'cow', 'buffalo', 'endangered']",animal,0.009412587620317936,A barren_ground_caribou is a type of <mask>,barren_ground_caribou
2207,"['fish', 'bird', 'lizard', 'animal', 'mammal', 'snake', 'turtle', 'shark', 'frog', 'crab', 'dinosaur', 'whale', 'dolphin', 'insect', 'snail', 'rodent', 'worm', 'shell', 'submarine', 'chicken']",animal,0.09373942762613297,A turtle is a type of <mask>,turtle
2211,"['rodent', 'mouse', 'mice', 'mammal', 'rat', 'rabbit', 'mole', 'rodents', 'bird', 'cat', 'animal', 'Mouse', 'insect', 'ant', 'squirrel', 'spider', 'shrew', 'deer', 'pest', 'monkey']",animal,0.0007757899584248662,A field_mouse is a type of <mask>,field_mouse
2216,"['rodent', 'rabbit', 'rat', 'lizard', 'mouse', 'dog', 'cat', 'monkey', 'snake', 'mole', 'worm', 'mammal', 'animal', 'bird', 'squirrel', 'pet', 'frog', 'rodents', 'python', 'bunny']",animal,0.0039044609293341637,A eurasian_hamster is a type of <mask>,eurasian_hamster
2217,"['dinosaur', 'bird', 'snake', 'lizard', 'mammal', 'shark', 'rodent', 'monkey', 'spider', 'ant', 'elephant', 'dog', 'beetle', 'squirrel', 'turtle', 'ape', 'fish', 'animal', 'gorilla', 'bat']",animal,0.007066530175507069,A oviraptorid is a type of <mask>,oviraptorid
2219,"['bird', 'egg', 'insect', 'nest', 'baby', 'animal', 'chick', 'newborn', 'infant', 'owl', 'ant', 'mammal', 'child', 'embryo', 'kitten', 'rodent', 'chicken', 'worm', 'butterfly', 'pigeon']",animal,0.035680562257766724,A nestling is a type of <mask>,nestling
2221,"['cat', 'rat', 'dog', 'rodent', 'rabbit', 'monkey', 'snake', 'python', 'animal', 'lizard', 'elephant', 'bird', 'squirrel', 'mammal', 'horse', 'tiger', 'goat', 'bear', 'mouse', 'chicken']",animal,0.027778834104537964,A rat_kangaroo is a type of <mask>,rat_kangaroo
2222,"['spider', 'insect', 'snake', 'beetle', 'mosquito', 'ant', 'butterfly', 'lizard', 'worm', 'Scorpion', 'frog', 'bee', 'fly', 'rodent', 'animal', 'python', 'moth', 'bug', 'bird', 'rat']",animal,0.013797249644994736,A book_scorpion is a type of <mask>,book_scorpion
2226,"['drum', 'elephant', 'bird', 'monkey', 'trumpet', 'cow', 'horse', 'instrument', 'tree', 'music', 'snake', 'animal', 'frog', 'goat', 'gorilla', 'drums', 'violin', 'flower', 'dance', 'orchestra']",animal,0.009253526106476784,A bongo is a type of <mask>,bongo
2228,"['lizard', 'snake', 'frog', 'insect', 'beetle', 'butterfly', 'animal', 'bird', 'fish', 'rodent', 'worm', 'spider', 'monkey', 'fly', 'mosquito', 'cat', 'mammal', 'dragon', 'shark', 'moth']",animal,0.010980295017361641,A chameleon is a type of <mask>,chameleon
2235,"['whale', 'dolphin', 'shark', 'mammal', 'fish', 'whales', 'seal', 'animal', 'dinosaur', 'tuna', 'bird', 'dolphins', 'submarine', 'turtle', 'elephant', 'salmon', 'predator', 'mammals', 'pod', 'sharks']",animal,0.004326337948441505,A blue_whale is a type of <mask>,blue_whale
2237,"['rodent', 'mouse', 'rat', 'mice', 'mammal', 'mole', 'insect', 'rabbit', 'spider', 'animal', 'cat', 'bird', 'lizard', 'snake', 'rodents', 'ant', 'worm', 'monkey', 'squirrel', 'Mouse']",animal,0.0016944000963121653,A sea_mouse is a type of <mask>,sea_mouse
2238,"['snake', 'bird', 'ant', 'seal', 'shark', 'tongue', 'nose', 'beetle', 'tooth', 'butterfly', 'rodent', 'insect', 'mole', 'mosquito', 'fruit', 'horn', 'flower', 'dog', 'bee', 'animal']",animal,0.009068569168448448,A horned_pout is a type of <mask>,horned_pout
2239,"['bear', 'dog', 'cat', 'wolf', 'tiger', 'deer', 'animal', 'snake', 'lion', 'mammal', 'cub', 'elephant', 'monkey', 'rabbit', 'camel', 'bull', 'squirrel', 'python', 'fox', 'horse']",animal,0.014429112896323204,A syrian_bear is a type of <mask>,syrian_bear
2241,"['seal', 'shark', 'clam', 'butterfly', 'bird', 'squid', 'snail', 'snake', 'insect', 'animal', 'hawk', 'beetle', 'fish', 'jelly', 'Seal', 'spider', 'mosquito', 'ant', 'lizard', 'turtle']",animal,0.0028972814325243235,A crabeater_seal is a type of <mask>,crabeater_seal
2243,"['dog', 'animal', 'predator', 'bird', 'hunter', 'human', 'person', 'cat', 'robot', 'wolf', 'insect', 'detective', 'prey', 'snake', 'soldier', 'horse', 'fish', 'drone', 'scout', 'man']",animal,0.03709138184785843,A searcher is a type of <mask>,searcher
2245,"['fox', 'rabbit', 'rodent', 'cat', 'bird', 'squirrel', 'dog', 'animal', 'deer', 'mammal', 'mouse', 'wolf', 'snake', 'rat', 'chicken', 'hawk', 'owl', 'horse', 'lizard', 'bat']",animal,0.019335800781846046,A flying_fox is a type of <mask>,flying_fox
2246,"['worm', 'cell', 'tree', 'neuron', 'organism', 'bacteria', 'spider', 'cancer', 'snake', 'beetle', 'mushroom', 'human', 'sperm', 'organ', 'tumor', 'fish', 'brain', 'fungus', 'parasite', 'animal']",animal,0.0068802363239228725,A heterostracan is a type of <mask>,heterostracan
2247,"['bird', 'hawk', 'eagle', 'owl', 'snake', 'crow', 'squirrel', 'cat', 'deer', 'goose', 'bat', 'raven', 'turkey', 'chicken', 'lizard', 'dog', 'rabbit', 'pigeon', 'fox', 'animal']",animal,0.004498765338212252,A goshawk is a type of <mask>,goshawk
2252,"['squirrel', 'rodent', 'mammal', 'deer', 'monkey', 'animal', 'cat', 'dog', 'bird', 'rabbit', 'mouse', 'fox', 'tree', 'Squirrel', '.', '</s>', 'shrew', 'bat', 'snake', 'rat']",animal,0.010213522240519524,A antelope_squirrel is a type of <mask>,antelope_squirrel
2253,"['cat', 'dog', 'animal', 'mammal', 'pet', 'rodent', 'bird', 'canine', 'kitten', 'mouse', 'horse', 'cats', 'rat', 'domestic', 'rabbit', 'creature', 'tiger', 'lion', 'snake', 'breed']",animal,0.04165709763765335,A domestic_cat is a type of <mask>,domestic_cat
2255,"['elephant', 'cat', 'dog', 'tiger', 'snake', 'horse', 'animal', 'python', 'bird', 'lion', 'dinosaur', 'lizard', 'monkey', 'bull', 'bear', 'wolf', 'gorilla', 'rabbit', 'mammal', 'deer']",animal,0.03592272847890854,A giant_kangaroo is a type of <mask>,giant_kangaroo
2256,"['sheep', 'dog', 'cattle', 'goat', 'animal', 'livestock', 'horse', 'cow', 'deer', 'camel', 'wolf', 'mammal', 'ram', 'lamb', 'rabbit', 'chicken', 'bird', 'pig', 'breed', 'cat']",animal,0.07097168266773224,A wild_sheep is a type of <mask>,wild_sheep
2257,"['duck', 'bird', 'goose', 'dove', 'chicken', 'ducks', 'animal', 'fish', 'pigeon', 'rabbit', 'turtle', 'butterfly', 'mammal', 'dolphin', 'birds', 'crane', 'deer', 'frog', 'fly', 'insect']",animal,0.00561220059171319,A diving_duck is a type of <mask>,diving_duck
2259,"['dinosaur', 'lizard', 'shark', 'snake', 'animal', 'dog', 'bird', 'horse', 'elephant', 'fish', 'mammal', 'whale', 'dinosaurs', 'ape', 'spider', 'turtle', 'dragon', 'monkey', 'frog', 'lion']",animal,0.007144816219806671,A barosaur is a type of <mask>,barosaur
2263,"['bird', 'rodent', 'fish', 'insect', 'frog', 'snake', 'worm', 'mouse', 'lizard', 'mammal', 'mosquito', 'beetle', 'spider', 'butterfly', 'snail', 'moth', 'ant', 'shrimp', 'animal', 'rabbit']",animal,0.009306223131716251,A lemming is a type of <mask>,lemming
2264,"['horse', 'cavalry', 'dog', 'animal', 'mount', 'pony', 'a', 'vehicle', 'motorcycle', 'horses', 'tank', '.', ':', 'camel', 'elephant', 'mounted', 'riding', 'bull', '</s>', 'saddle']",animal,0.006318545900285244,A cavalry_horse is a type of <mask>,cavalry_horse
2270,"['fish', 'shark', 'shrimp', 'worm', 'squid', 'snake', 'lizard', 'crab', 'beetle', 'snail', 'frog', 'trout', 'insect', 'salmon', 'coral', 'lobster', 'dolphin', 'butterfly', 'animal', 'spider']",animal,0.005038626492023468,A moonfish is a type of <mask>,moonfish
2271,"['monkey', 'bird', 'rodent', 'mammal', 'squirrel', 'lizard', 'pigeon', 'elephant', 'mouse', 'frog', 'cat', 'animal', 'snake', 'owl', 'bat', 'butterfly', 'insect', 'ape', 'deer', 'moth']",animal,0.011023106053471565,A flying_lemur is a type of <mask>,flying_lemur
2272,"['snake', 'dog', 'bird', 'cat', 'lizard', 'hawk', 'python', 'shark', 'spider', 'rat', 'animal', 'lion', 'snakes', 'fish', 'chicken', 'tiger', 'dinosaur', 'rodent', 'seal', 'turtle']",animal,0.010435580275952816,A constrictor is a type of <mask>,constrictor
2274,"['dog', 'horse', 'cat', 'wolf', 'canine', 'bull', 'rabbit', 'rat', 'boxer', 'breed', 'dogs', 'Dog', 'fox', 'puppy', 'deer', 'Labrador', 'sheep', 'cattle', 'shepherd', 'animal']",animal,0.0007318920106627047,A italian_greyhound is a type of <mask>,italian_greyhound
2276,"['worm', 'parasite', 'fungus', 'insect', 'bacteria', 'bug', 'mosquito', 'worms', 'beetle', 'rodent', 'organism', 'yeast', 'virus', 'spider', 'fly', 'parasitic', 'moth', 'infection', 'ant', 'animal']",animal,0.000820298446342349,A bloodworm is a type of <mask>,bloodworm
2277,"['mammal', 'snake', 'cat', 'rodent', 'dog', 'dinosaur', 'tiger', 'bear', 'lizard', 'bird', 'animal', 'squirrel', 'elephant', 'spider', 'frog', 'wolf', 'bat', 'monkey', 'shrew', 'mouse']",animal,0.017921824008226395,A three_toed_sloth is a type of <mask>,three_toed_sloth
2278,"['bird', 'flower', 'insect', 'snake', 'fish', 'tree', 'butterfly', 'bee', 'mushroom', 'spider', 'ant', 'beetle', 'weed', 'duck', 'animal', 'bill', 'bug', 'mosquito', 'deer', 'fly']",animal,0.011873726733028889,A openbill is a type of <mask>,openbill
2279,"['tree', 'bird', 'flower', 'snake', 'goat', 'horse', 'insect', 'dog', 'shoe', 'potato', 'umbrella', 'cabbage', 'fruit', 'plant', 'animal', 'cow', 'rice', 'tent', 'bag', 'beetle']",animal,0.005941877607256174,A bushtit is a type of <mask>,bushtit
2284,"['lizard', 'frog', 'insect', 'bird', 'snake', 'spider', 'butterfly', 'dinosaur', 'turtle', 'animal', 'mosquito', 'beetle', 'ant', 'mammal', 'chicken', 'rodent', 'monkey', 'bee', 'fly', 'bug']",animal,0.009492590092122555,A flying_gecko is a type of <mask>,flying_gecko
2285,"['bird', 'pigeon', 'duck', 'birds', 'mammal', 'snake', 'monkey', 'chicken', 'animal', 'elephant', 'crow', 'goose', 'lizard', 'insect', 'fish', 'dog', 'cat', 'deer', 'dinosaur', 'rodent']",animal,0.008038078434765339,A elephant_bird is a type of <mask>,elephant_bird
2286,"['deer', 'goat', 'elephant', 'ant', 'horse', 'camel', 'African', 'cow', 'cattle', 'dog', 'cat', 'lion', 'mammal', 'bull', 'sheep', 'animal', 'monkey', '.', 'unicorn', 'ram']",animal,0.00793168693780899,A sable_antelope is a type of <mask>,sable_antelope
2290,"['bird', 'fish', 'fruit', 'tree', 'animal', 'flower', 'snake', 'insect', 'rodent', 'cheese', 'snail', 'mole', 'mammal', 'egg', 'grape', 'rock', 'leaf', 'worm', 'horse', 'balloon']",animal,0.013296342454850674,A escolar is a type of <mask>,escolar
2291,"['snail', 'fungus', 'insect', 'bacteria', 'organism', 'shrimp', 'mushroom', 'worm', 'shell', 'spider', 'slug', 'clam', 'bug', 'food', 'edible', 'plant', 'parasite', 'animal', 'fish', 'crab']",animal,0.004918798804283142,A edible_snail is a type of <mask>,edible_snail
2296,"['egg', 'cell', 'embryo', 'sperm', 'organism', 'fetus', 'tissue', 'organ', 'seed', 'animal', 'human', 'fruit', 'DNA', 'bacteria', 'person', 'insect', 'cells', 'baby', 'plant', 'pregnancy']",animal,0.01183358021080494,A embryo is a type of <mask>,embryo
2298,"['rat', 'rodent', 'rabbit', 'snake', 'mole', 'cat', 'mouse', 'dog', 'mammal', 'python', 'lizard', 'animal', 'squirrel', 'bat', 'bird', 'monkey', 'spider', 'rats', 'shrew', 'fox']",animal,0.005428527947515249,A kangaroo_rat is a type of <mask>,kangaroo_rat
2299,"['rabbit', 'bird', 'rodent', 'dog', 'animal', 'mammal', 'bunny', 'cat', 'chicken', 'squirrel', 'insect', 'horse', 'deer', 'rat', 'pet', 'duck', 'lizard', 'pig', 'mouse', 'goose']",animal,0.04579874500632286,A bunny is a type of <mask>,bunny
2301,"['cat', 'dog', 'tiger', 'rodent', 'lion', 'bird', 'snake', 'animal', 'monkey', 'mouse', 'mammal', 'lizard', 'rat', 'squirrel', 'rabbit', 'fox', 'cats', 'wolf', 'horse', 'kitten']",animal,0.0063938600942492485,A jungle_cat is a type of <mask>,jungle_cat
2302,"['bird', 'owl', 'mammal', 'duck', 'fish', 'rodent', 'goose', 'squirrel', 'birds', 'turtle', 'pigeon', 'rabbit', 'chicken', 'turkey', 'hawk', 'snail', 'egg', 'animal', 'lizard', 'mouse']",animal,0.0016037221066653728,A tern is a type of <mask>,tern
2303,"['dinosaur', 'bird', 'lizard', 'elephant', 'snake', 'mammal', 'animal', 'horse', 'shark', 'dog', 'whale', 'insect', 'dinosaurs', 'spider', 'dolphin', 'turtle', 'fish', 'rodent', 'frog', 'birds']",animal,0.009927008301019669,A pterosaur is a type of <mask>,pterosaur
2305,"['insect', 'bug', 'beetle', 'ant', 'mosquito', 'pest', 'rodent', 'spider', 'fly', 'moth', 'parasite', 'insects', 'worm', 'bee', 'fungus', 'mole', 'rat', 'snake', 'bacteria', 'animal']",animal,0.0010978628415614367,A roach is a type of <mask>,roach
2306,"['dog', 'wolf', 'rabbit', 'cat', 'cattle', 'deer', 'canine', 'rodent', 'horse', 'fox', 'sheep', 'mammal', 'cow', 'animal', 'snake', 'pig', 'bird', 'livestock', 'lizard', 'bear']",animal,0.003856263356283307,A prairie_dog is a type of <mask>,prairie_dog
2310,"['cat', 'wolf', 'dog', 'bear', 'lion', 'fox', 'tiger', 'mammal', 'deer', 'predator', 'lyn', 'canine', 'animal', 'owl', 'horse', 'hawk', 'rabbit', 'lizard', 'raven', 'crow']",animal,0.003638359485194087,A spotted_lynx is a type of <mask>,spotted_lynx
2314,"['bird', 'fish', 'birds', 'crow', 'airplane', 'gull', 'hawk', 'butterfly', 'pigeon', 'duck', 'insect', 'dove', 'animal', 'goose', 'whale', 'seal', 'owl', 'plane', 'mammal', 'eagle']",animal,0.002061148639768362,A seabird is a type of <mask>,seabird
2317,"['dog', 'animal', 'cat', 'hair', 'lizard', 'bird', 'rodent', 'cow', 'snake', 'monkey', 'mammal', 'human', 'mole', 'chicken', 'horse', 'ant', 'cattle', 'camel', 'skin', 'insect']",animal,0.04060104489326477,A mexican_hairless is a type of <mask>,mexican_hairless
2318,"['fish', 'shark', 'bird', 'fly', 'butterfly', 'snake', 'insect', 'salmon', 'dolphin', 'trout', 'squid', 'animal', 'parasite', 'lizard', 'shrimp', 'predator', 'beetle', 'worm', 'frog', 'ray']",animal,0.005215520039200783,A flying_fish is a type of <mask>,flying_fish
2319,"['snake', 'lizard', 'frog', 'worm', 'insect', 'fish', 'spider', 'rodent', 'parasite', 'beetle', 'dragon', 'mole', 'python', 'mosquito', 'bacteria', 'animal', 'dinosaur', 'rat', 'mammal', 'shark']",animal,0.005786326248198748,A lungless_salamander is a type of <mask>,lungless_salamander
2320,"['bird', 'owl', 'crow', 'chicken', 'pigeon', 'animal', 'hawk', 'mammal', 'duck', 'eagle', 'rabbit', 'mouse', 'birds', 'rodent', 'bat', 'cat', 'monkey', 'squirrel', 'turkey', 'insect']",animal,0.006420834455639124,A owlet is a type of <mask>,owlet
2323,"['seal', 'mammal', 'animal', 'bird', 'dog', 'cat', 'rodent', 'squirrel', 'bear', 'rabbit', 'duck', 'snake', 'fox', 'wolf', 'fish', 'fur', 'elephant', 'dolphin', 'coat', 'whale']",animal,0.021799994632601738,A fur_seal is a type of <mask>,fur_seal
2325,"['dinosaur', 'snake', 'beetle', 'worm', 'spider', 'shark', 'lizard', 'fish', 'frog', 'insect', 'bird', 'mosquito', 'ant', 'animal', 'dolphin', 'bacteria', 'rodent', 'mammal', 'fungus', 'fly']",animal,0.010846962220966816,A dryopithecine is a type of <mask>,dryopithecine
2328,"['language', 'bird', 'tree', 'tongue', 'flower', 'lizard', 'dog', 'animal', 'noun', 'fish', 'fruit', 'vegetation', 'dialect', 'Arabic', 'sausage', 'cat', 'deer', 'monkey', 'verb', 'song']",animal,0.01096355076879263,A langur is a type of <mask>,langur
2332,"['horse', 'pony', 'dog', 'donkey', 'bull', 'cow', 'animal', 'goat', 'horses', 'cattle', 'camel', 'breed', 'stud', 'sheep', 'Arabian', 'elephant', 'steer', 'deer', 'ox', 'ram']",animal,0.0017343051731586456,A gelding is a type of <mask>,gelding
2337,"['horse', 'bicycle', 'carriage', 'vehicle', 'cart', 'animal', 'donkey', 'motorcycle', 'pony', 'camel', 'dog', 'wagon', 'train', 'hybrid', 'car', 'tractor', 'automobile', 'tank', 'horses', 'cow']",animal,0.012290135957300663,A wheel_horse is a type of <mask>,wheel_horse
2338,"['mammal', 'rodent', 'animal', 'bird', 'mammals', 'monkey', 'mouse', 'elephant', 'lizard', 'cat', 'dog', 'dinosaur', 'dolphin', 'squirrel', 'insect', 'frog', 'deer', 'snake', 'ape', 'rabbit']",animal,0.026678908616304398,A digitigrade_mammal is a type of <mask>,digitigrade_mammal
2339,"['dog', 'cat', 'mammal', 'animal', 'wolf', 'bear', 'canine', 'deer', 'horse', 'fox', 'rodent', 'bird', 'predator', 'Dog', 'dinosaur', 'rabbit', 'dogs', 'cattle', 'lion', 'beast']",animal,0.034614745527505875,A wolf is a type of <mask>,wolf
2341,"['insect', 'bird', 'moth', 'beetle', 'butterfly', 'bug', 'fly', 'animal', 'owl', 'mosquito', 'worm', 'bee', 'mammal', 'ant', 'insects', 'wing', 'organism', 'creature', 'spider', 'rodent']",animal,0.007914990186691284,A moth is a type of <mask>,moth
2342,"['female', 'snake', 'cat', 'fox', 'dog', 'rabbit', 'vampire', 'insect', 'animal', 'spider', 'lizard', 'mouse', 'woman', 'wolf', 'bird', 'ant', 'rodent', 'hen', 'mammal', 'bunny']",animal,0.03774368017911911,A vixen is a type of <mask>,vixen
2343,"['bee', 'insect', 'bees', 'ant', 'hive', 'honey', 'beetle', 'flower', 'fly', 'mosquito', 'bug', 'butterfly', 'bird', 'swarm', 'pest', 'insects', 'Bee', 'animal', 'fruit', 'drone']",animal,0.0005625389167107642,A honeybee is a type of <mask>,honeybee
2348,"['monkey', 'ape', 'gorilla', 'elephant', 'dog', 'chimpanzees', 'mammal', 'African', 'human', 'bird', 'python', 'animal', '</s>', 'rodent', 'male', 'species', 'squirrel', 'lion', 'primates', '...']",animal,0.010856532491743565,A central_chimpanzee is a type of <mask>,central_chimpanzee
2352,"['fish', 'shark', 'shrimp', 'trout', 'squid', 'carp', 'salmon', 'worm', 'snake', 'lobster', 'dolphin', 'pig', 'mammal', 'frog', 'rodent', 'animal', 'tuna', 'crab', 'lizard', 'dog']",animal,0.003835409414023161,A pigfish is a type of <mask>,pigfish
2353,"['dove', 'bird', 'pigeon', 'duck', 'hawk', 'goose', 'crow', 'raven', 'owl', 'snake', 'butterfly', 'chicken', 'Dove', 'birds', 'dinosaur', 'animal', 'bat', 'eagle', 'turkey', 'bee']",animal,0.0014818062772974372,A rock_dove is a type of <mask>,rock_dove
2354,"['rat', 'rodent', 'mole', 'snake', 'rabbit', 'mouse', 'lizard', 'cat', 'python', 'dog', 'squirrel', 'rats', 'mammal', 'bird', 'monkey', 'bat', 'shrew', 'Rat', 'animal', 'spider']",animal,0.0010640680557116866,A jerboa_rat is a type of <mask>,jerboa_rat
2358,"['rodent', 'mammal', 'rabbit', 'snake', 'ant', 'lizard', 'frog', 'bird', 'mole', 'mouse', 'dog', 'squirrel', 'deer', 'grass', 'goat', 'insect', 'shrew', 'spider', 'animal', 'python']",animal,0.006789180915802717,A plains_pocket_gopher is a type of <mask>,plains_pocket_gopher
2359,"['bird', 'raven', 'crow', 'hawk', 'owl', 'pigeon', 'turkey', 'cat', 'bat', 'eagle', 'dove', 'birds', 'gull', 'animal', 'predator', 'crane', 'cardinal', 'chicken', 'drone', 'squirrel']",animal,0.0027869082987308502,A sea_raven is a type of <mask>,sea_raven
2361,"['bear', 'ant', 'animal', 'cat', 'deer', 'dog', 'mammal', 'monkey', 'elephant', 'wolf', 'snake', 'rodent', 'insect', 'lizard', 'tiger', 'squirrel', 'bird', 'beetle', 'rabbit', 'bull']",animal,0.04832616448402405,A ant_bear is a type of <mask>,ant_bear
2362,"['bird', 'chicken', 'duck', 'goose', 'pigeon', 'turkey', 'poultry', 'rabbit', 'game', 'hawk', 'crow', 'cat', 'hen', 'animal', 'pig', 'birds', 'dove', 'deer', '...', 'fish']",animal,0.005003156140446663,A game_fowl is a type of <mask>,game_fowl
2365,"['horse', 'deer', 'dog', 'cow', 'animal', 'tree', 'fish', 'bird', 'donkey', 'camel', 'goat', 'cattle', 'rabbit', 'pig', 'elephant', 'cat', 'shoe', 'calf', 'mammal', 'snake']",animal,0.028829950839281082,A hind is a type of <mask>,hind
2366,"['dinosaur', 'lizard', 'shark', 'snake', 'bird', 'whale', 'fish', 'mammal', 'turtle', 'horse', 'elephant', 'dolphin', 'animal', 'dog', 'frog', 'dinosaurs', 'spider', 'dragon', 'ant', 'worm']",animal,0.005683687049895525,A pelycosaur is a type of <mask>,pelycosaur
2367,"['mammal', 'whale', 'seal', 'elephant', 'bear', 'dolphin', 'animal', 'fish', 'shark', 'deer', '</s>', 'bird', 'species', 'squirrel', 'salmon', 'monkey', 'dinosaur', 'turtle', 'mammoth', 'endangered']",animal,0.02361736074090004,A pacific_walrus is a type of <mask>,pacific_walrus
2369,"['dog', 'horse', 'wolf', 'rabbit', 'cat', 'deer', 'fox', 'canine', 'rat', 'bird', 'pig', 'sheep', 'rodent', 'bull', 'bear', 'animal', 'snake', 'dogs', 'tiger', 'lion']",animal,0.0027030576020479202,A boarhound is a type of <mask>,boarhound
2371,"['elephant', 'dog', 'cat', 'monkey', 'horse', 'tiger', 'deer', 'snake', 'lion', 'rabbit', 'python', 'bird', 'animal', 'cattle', 'lizard', 'gorilla', 'goat', 'bull', 'chicken', 'camel']",animal,0.01913987100124359,A jerboa_kangaroo is a type of <mask>,jerboa_kangaroo
2372,"['dog', 'sausage', 'sandwich', 'burger', 'meat', 'pizza', 'food', 'beef', 'chili', 'snack', 'animal', 'barbecue', 'pork', 'ham', 'bun', 'steak', 'cheese', 'canine', 'chicken', 'rabbit']",animal,0.004795116372406483,A sausage_dog is a type of <mask>,sausage_dog
2374,"['snake', 'spider', 'lizard', 'rodent', 'monkey', 'bat', 'bird', 'insect', 'cat', 'rat', 'ant', 'mosquito', 'python', 'beetle', 'dog', 'shark', 'animal', 'mammal', 'frog', 'dinosaur']",animal,0.009975448250770569,A capybara is a type of <mask>,capybara
2377,"['deer', 'horse', 'animal', 'wolf', 'stag', 'cow', 'cattle', 'dog', 'bird', 'sheep', 'bull', 'camel', 'elephant', 'goat', 'lion', 'ram', 'pig', 'livestock', 'hog', 'mammal']",animal,0.053262386471033096,A stag is a type of <mask>,stag
2378,"['insect', 'beetle', 'fly', 'mosquito', 'ant', 'bug', 'moth', 'butterfly', 'bee', 'worm', 'spider', 'snake', 'bird', 'parasite', 'pest', 'lizard', 'animal', 'frog', 'rodent', 'insects']",animal,0.0034791461657732725,A dipterous_insect is a type of <mask>,dipterous_insect
2380,"['sheep', 'dog', 'goat', 'cattle', 'lamb', 'ram', 'animal', 'livestock', 'cow', 'horse', 'breed', 'camel', 'pig', 'chicken', 'wolf', 'rabbit', 'wool', 'deer', 'bull', 'shepherd']",animal,0.02327624335885048,A black_sheep is a type of <mask>,black_sheep
2386,"['mammal', 'dolphin', 'whale', 'rodent', 'fish', 'seal', 'turtle', 'animal', 'snake', 'ot', 'elephant', 'bird', 'squirrel', 'owl', 'mouse', 'rabbit', 'bear', 'mammals', 'cat', 'deer']",animal,0.020026033744215965,A sea_otter is a type of <mask>,sea_otter
2388,"['squirrel', 'rodent', 'mammal', 'bird', 'cat', 'mouse', 'monkey', 'bat', 'rat', 'fox', 'shrew', 'Squirrel', 'rabbit', 'dog', 'deer', 'animal', 'owl', 'mole', 'bear', 'snake']",animal,0.0015731712337583303,A eastern_grey_squirrel is a type of <mask>,eastern_grey_squirrel
2391,"['bird', 'seal', 'duck', 'pigeon', 'goose', 'fish', 'dinosaur', 'Penguin', 'rabbit', 'dolphin', 'animal', 'rodent', 'mammal', 'dove', 'turtle', 'chicken', 'butterfly', 'whale', 'pengu', 'birds']",animal,0.010391355492174625,A jackass_penguin is a type of <mask>,jackass_penguin
2392,"['rodent', 'cat', 'squirrel', 'mammal', 'predator', 'rat', 'snake', 'bear', 'rabbit', 'mouse', 'animal', 'fox', 'dog', 'bat', 'deer', 'wolf', 'tiger', 'bird', 'mole', 'python']",animal,0.02225521393120289,A crab_eating_raccoon is a type of <mask>,crab_eating_raccoon
2395,"['lobster', 'fish', 'crab', 'shrimp', 'shark', 'snail', 'animal', 'bird', 'clam', 'turtle', 'lizard', 'seafood', 'rodent', 'mole', 'worm', 'shell', 'pig', 'species', 'mammal', 'beetle']",animal,0.0033618682064116,A american_lobster is a type of <mask>,american_lobster
2398,"['hawk', 'bird', 'chicken', 'crow', 'owl', 'eagle', 'pigeon', 'animal', 'cat', 'snake', 'predator', 'raven', 'bat', 'insect', 'birds', 'dog', 'crane', 'fox', 'fly', 'rabbit']",animal,0.0053710248321294785,A chicken_hawk is a type of <mask>,chicken_hawk
2399,"['lizard', 'bird', 'snake', 'animal', 'mammal', 'insect', 'rodent', 'dog', 'fish', 'monkey', 'cat', 'beetle', 'mosquito', 'pet', 'creature', 'frog', 'dinosaur', 'bug', 'spider', 'rat']",animal,0.11493686586618423,A lizard is a type of <mask>,lizard
2405,"['bird', 'crow', 'bee', 'pigeon', 'owl', 'duck', 'goose', 'dove', 'chicken', 'insect', 'rodent', 'hen', 'cardinal', 'cricket', 'hawk', 'monkey', 'animal', 'ant', 'crane', 'snake']",animal,0.0024672313593328,A cuckoo is a type of <mask>,cuckoo
2410,"['dog', 'man', 'animal', 'monkey', 'horse', 'elephant', 'human', 'cat', 'bird', 'zombie', 'dinosaur', 'sculpture', 'robot', 'bear', 'ant', 'rabbit', 'ape', 'snake', 'goat', 'penis']",animal,0.03152847662568092,A boskop_man is a type of <mask>,boskop_man
2412,"['bird', 'insect', 'egg', 'animal', 'embryo', 'butterfly', 'baby', 'child', 'flower', 'seed', 'ant', 'worm', 'newborn', 'adult', 'fetus', 'kitten', 'infant', 'plant', 'puppy', 'mammal']",animal,0.04385147616267204,A fledgling is a type of <mask>,fledgling
