,question,label
23176,bowl is usually used for hold hot cereal,Yes
23177,blade is part of spatula,Yes
23178,diagnostic procedure is part of medical diagnosis,Yes
23179,go on stage has a prerequisite of become actor,Yes
23180,blanket is capable of cover bed,Yes
23181,book is usually located at backpack,Yes
23182,harry potter has a property of fictional,Yes
23183,book is usually located at desk,Yes
23184,getting drunk usually causes hangover,Yes
23185,enemy is distinct from friend,Yes
23186,committing to memory has a subevent of repeat to yourself,Yes
23187,cars has windows,Yes
23188,understanding better usually causes increase knowledge,Yes
23189,send criminal to prison has a prerequisite of find guilty,Yes
23190,go to mall has a subevent of watch people,Yes
23191,base is part of lamp,Yes
23192,sand is usually used for make glass,Yes
23193,baking oven is usually used for bake bread,Yes
23194,united states mint is part of department of treasury,Yes
23195,activity is the opposite of passivity,Yes
23196,read newspaper is motivated by a goal of read about fashion,Yes
23197,vamp is part of upper,Yes
23198,baluster is part of bannister,Yes
23199,party is usually located at fraternity house,Yes
23200,watching film has a subevent of masturbate,Yes
23201,move car has a prerequisite of hire tow truck,Yes
23202,knitting usually causes making sweaters,Yes
23203,copy machine is usually located at office,Yes
23204,virus is capable of cause cold,Yes
23205,sleep has a prerequisite of get in bed,Yes
23206,machine is usually located at house,Yes
23207,potato is usually located at casserole,Yes
23208,centime is part of franc,Yes
23209,lamp is usually located at desk,Yes
23210,earn living has a prerequisite of work,Yes
23211,paint is capable of consist of oil,Yes
23212,chairs is usually located at office,Yes
23213,general store is usually located at small town,Yes
23214,confetti is usually used for throwing,Yes
23215,reading newspaper is usually used for learning,Yes
23216,humber is part of england,Yes
23217,learning is capable of increase knowledge,Yes
23218,cannon is usually used for war,Yes
23219,moviegoer is usually located at movies,Yes
23220,play is the opposite of work,Yes
23221,guns is capable of break,Yes
23222,disposable razor is usually located at bathroom,Yes
23223,timor sea is part of indian ocean,Yes
23224,honshu is part of japan,Yes
23225,buying has a subevent of thank sales person,Yes
23226,socialize has a subevent of talk to people,Yes
23227,person desires sexy,Yes
23228,aberdeen is part of scotland,Yes
23229,upper paleolithic is part of paleolithic age,Yes
23230,fast car is capable of pass slow car,Yes
23231,radius is part of forearm,Yes
23232,seeing band has a subevent of dancing with yourself,Yes
23233,page usually recieves an action of printed on paper,Yes
23234,e mail entails mail,Yes
23235,have pee has a first subevent of go to restroom,Yes
23236,hearing testimony usually causes change of heart,Yes
23237,person desires equal opportunity,Yes
23238,lighting match is usually used for creating light,Yes
23239,build cathedral has a subevent of get architect,Yes
23240,refridgerator is usually used for keeping perishable food fresh,Yes
23241,upper mantle is part of mantle,Yes
23242,attend class has a prerequisite of on time,Yes
23243,fort myers is part of florida,Yes
23244,sorrowful person is capable of hope life will improve,Yes
23245,sitcom is usually located at television,Yes
23246,reading to children usually causes children to fall asleep,Yes
23247,attending lecture has a subevent of learning,Yes
23248,people is capable of cross roads,Yes
23249,knife is capable of butter bread,Yes
23250,typing usually causes carpel tunnell syndrome,Yes
23251,swimming usually causes water in ears,Yes
23252,get drunk has a last subevent of pass out,Yes
23253,external is the opposite of internal,Yes
23254,regression coefficient is part of linear regression,Yes
23255,stars is usually located at outerspace,Yes
23256,potted plants is usually located at windowsill,Yes
23257,computer is usually located at office,Yes
23258,maginot line is part of france,Yes
23259,september is part of gregorian calendar,Yes
23260,cake has a property of sweet,Yes
23261,lake constance is part of germany,Yes
23262,reproducing usually causes larger family,Yes
23263,insulation is usually located at attic,Yes
23264,raspberry is part of american raspberry,Yes
23265,fiddler is usually located at roof,Yes
23266,having bath has a subevent of wash,Yes
23267,spelling test causes desire of memorize,Yes
23268,cheque book is usually used for paying money,Yes
23269,run in marathon is motivated by a goal of like to exercise,Yes
23270,tbilisi is part of georgia,Yes
23271,achilles tendon is part of heel,Yes
23272,start fire is motivated by a goal of cook food,Yes
23273,spirits is usually located at bar,Yes
23274,bake cake has a prerequisite of preheat oven,Yes
23275,person desires facts,Yes
23276,special forces is part of united states army,Yes
23277,buying presents usually causes joy of giving,Yes
23278,cinema is usually used for showing movies,Yes
23279,person desires take vacation,Yes
23280,learn is motivated by a goal of avoid repeating mistakes,Yes
23281,type has a prerequisite of have fingers,Yes
23282,soldiers is capable of follow orders,Yes
23283,cupboard is usually used for storing crockery,Yes
23284,chairs is usually located at theatre,Yes
23285,darling is part of australia,Yes
23286,have examination has a prerequisite of take bath,Yes
23287,condo is usually located at city,Yes
23288,god is capable of love,Yes
23289,debit card is usually used for paying for,Yes
23290,record somethign has a prerequisite of tape,Yes
23291,toes is usually located at sock,Yes
23292,fight inflation is motivated by a goal of save money,Yes
23293,change society has a prerequisite of start with own family,Yes
23294,wrench is usually located at repair shop,Yes
23295,branch is part of furcation,Yes
23296,running in marathon usually causes dehydration,Yes
23297,tree has trunk,Yes
23298,confetti is usually used for celebrate,Yes
23299,worthless is the opposite of valuable,Yes
23300,sugar is usually located at cupboard,Yes
23301,talk to has a prerequisite of get attention,Yes
23302,climax is part of story,Yes
23303,number is usually used for identifying house,Yes
23304,armchair is usually used for sitting,Yes
23305,rug is usually located at table,Yes
23306,student is capable of study math,Yes
23307,score homer has a prerequisite of swing.l,Yes
23308,christian is capable of believe in jesus christ,Yes
23309,brunswick is part of maine,Yes
23310,clock is usually located at house,Yes
23311,child is capable of read book,Yes
23312,cpr is usually used for resuscitation,Yes
23313,lips is usually used for licking,Yes
23314,students is capable of fail tests,Yes
23315,deadbeat dads is usually located at jail,Yes
23316,copulating has a subevent of have orgasm,Yes
23317,lubbock is part of texas,Yes
23318,untrue is the opposite of true,Yes
23319,fail is the opposite of pass,Yes
23320,november 5 is part of november,Yes
23321,person desires indoor plumbing,Yes
23322,procreate has a prerequisite of have sex,Yes
23323,monmouth court house is part of american revolution,Yes
23324,finding information has a subevent of search using subject,Yes
23325,vaginal artery is part of vagina,Yes
23326,being good at has a prerequisite of skill,Yes
23327,hand is capable of push door,Yes
23328,gibson desert is part of australian desert,Yes
23329,all houses has toilets,Yes
23330,car is capable of come up drive,Yes
23331,cohune nut is part of cohune palm,Yes
23332,playing basketball has a subevent of jump,Yes
23333,express how funny has a subevent of laugh,Yes
23334,tien shan is part of india,Yes
23335,help has a prerequisite of find out what need,Yes
23336,clowns is usually located at carnival,Yes
23337,jeans is usually located at clothes store,Yes
23338,competing usually causes hatred,Yes
23339,jeans is usually located at clothing store,Yes
23340,potatoes is usually located at cellar,Yes
23341,smoking has a subevent of coughing,Yes
23342,delivery is part of childbirth,Yes
23343,sedalia is part of missouri,Yes
23344,great plains is part of north america,Yes
23345,navigation light is part of airplane,Yes
23346,banana peel is usually located at waste bin,Yes
23347,iditarod trail is part of alaska,Yes
23348,busbar is part of power station,Yes
23349,chocolate is usually located at christmas stocking,Yes
23350,marijuana is capable of get high,Yes
23351,applying for job usually causes less sleep,Yes
23352,frisbees is usually located at park,Yes
23353,calculator is usually used for add numbers,Yes
23354,raise usually causes rise,Yes
23355,country of canada has a property of north of united states,Yes
23356,lule burgas is part of balkan wars,Yes
23357,abstract interface is the opposite of concrete interface,Yes
23358,investigator is capable of question suspect,Yes
23359,person desires understand computers,Yes
23360,couch is usually used for relaxing,Yes
23361,going for run is usually used for staying in shape,Yes
23362,memorize has a prerequisite of concentrate,Yes
23363,fingernails is usually used for scratch,Yes
23364,potato is usually located at grocery,Yes
23365,politician is capable of lie,Yes
23366,musical instrument is usually used for music,Yes
23367,telephone is capable of ring loudly,Yes
23368,ward is part of hospital,Yes
23369,pendant is part of necklace,Yes
23370,pray is motivated by a goal of believe in deity,Yes
23371,cellblock is part of prison,Yes
23372,niger is part of guinea,Yes
23373,inlet manifold is part of gasoline engine,Yes
23374,gloss entails rub,Yes
23375,workweek is part of week,Yes
23376,semicircular canal is part of vestibular apparatus,Yes
23377,shelf is usually located at cupboard,Yes
23378,taking car for drive has a subevent of stopping at red light,Yes
23379,coventry is part of england,Yes
23380,cold usually causes shivers,Yes
23381,telescopes is capable of spot planets,Yes
23382,passage is usually used for direct one's location,Yes
23383,curiosity causes desire of look through telescope,Yes
23384,proposing to woman usually causes get married,Yes
23385,epistle of jude is part of new testament,Yes
23386,sea has a property of full of water,Yes
23387,buy house has a subevent of examining attic,Yes
23388,candle usually recieves an action of lit with match,Yes
23389,mass is part of high mass,Yes
23390,icon is usually located at ms windows desktop,Yes
23391,committing to memory has a prerequisite of concentration,Yes
23392,quarterfinal is part of elimination tournament,Yes
23393,abkhaz is part of georgia,Yes
23394,baseball has a property of hard,Yes
23395,freak out has a subevent of lose contact with reality,Yes
23396,courtyard is usually used for have garden,Yes
23397,department store is usually used for buying clothes,Yes
23398,wailing wall is part of jerusalem,Yes
23399,good meal is usually located at restaurant,Yes
23400,bathing usually causes dry skin,Yes
23401,committing suicide has a subevent of die,Yes
23402,subway station is usually located at big city,Yes
23403,entertaining has a subevent of have party for,Yes
23404,leftovers is usually located at container,Yes
23405,finger is distinct from thumb,Yes
23406,government is usually located at civilization,Yes
23407,omaha is part of nebraska,Yes
23408,banjul is part of gambia,Yes
23409,front is the opposite of back,Yes
23410,ice is usually used for keeping things cold,Yes
23411,book is usually located at bedroom,Yes
23412,armchair is usually located at furniture store,Yes
23413,take bath has a prerequisite of fill bathtub with water,Yes
23414,spitting usually causes annoyment,Yes
23415,person is capable of control own reproduction,Yes
23416,karelia is part of russia,Yes
23417,prove physical endurance is motivated by a goal of run marathon,Yes
23418,canopy is part of cockpit,Yes
23419,tao is part of taoism,Yes
23420,read book has a prerequisite of learn to read,Yes
23421,buying for loved one is usually used for surprise,Yes
23422,getting usually causes having,Yes
23423,doctors is capable of help sick people,Yes
23424,great pumpkin is part of halloween,Yes
23425,making patchwork quilt is usually used for passing time,Yes
23426,sights is part of surveying instrument,Yes
23427,corner grocery is usually located at town,Yes
23428,comfortable pillows is usually located at bedroom,Yes
23429,voyageurs national park is part of minnesota,Yes
23430,lily pad is part of water lily,Yes
23431,car is capable of enter garage,Yes
23432,rhinion is part of nasal,Yes
23433,pan is usually used for frying,Yes
23434,criminals is usually located at jail,Yes
23435,person is capable of wave at another person,Yes
23436,urinate is motivated by a goal of have to,Yes
23437,go into coma has a subevent of sleeping,Yes
23438,trash is usually located at trash bin,Yes
23439,backyard is usually located at house,Yes
23440,humans has two eyes,Yes
23441,copyholder is usually located at desk,Yes
23442,people is capable of friends,Yes
23443,cuddy is part of small ship,Yes
23444,abdominal wall is part of abdomen,Yes
23445,telling story has a prerequisite of time,Yes
23446,forgetting to pack has effect of inconvience,Yes
23447,examine thing has a prerequisite of use magnifying glass,Yes
23448,electric motor is part of electric locomotive,Yes
23449,spinal vein is part of spinal cord,Yes
23450,ionosphere is part of atmosphere,Yes
23451,cape canaveral is part of florida,Yes
23452,painting house has a prerequisite of ladder,Yes
23453,lena is part of siberia,Yes
23454,international news is usually located at newspaper,Yes
23455,finding truth usually causes enlightenment,Yes
23456,windward passage is part of atlantic,Yes
23457,going to party usually causes plan,Yes
23458,having examination has a subevent of waiting,Yes
23459,empty bladder is motivated by a goal of feel better,Yes
23460,silver city is part of new mexico,Yes
23461,robots is usually used for build cars,Yes
23462,central nervous system is part of nervous system,Yes
23463,hemoglobin has iron,Yes
23464,cooking usually causes cooked food,Yes
23465,teapot has spout,Yes
23466,staying fit has a subevent of jog,Yes
23467,machine is usually used for function,Yes
23468,entertain has a prerequisite of do entertaining,Yes
23469,fast food restaurant counter is usually located at fast food restaurant,Yes
23470,slat is part of venetian blind,Yes
23471,playing baseball usually causes winning,Yes
23472,building cathedral has a subevent of lay brick,Yes
23473,fast food is usually located at bowling alley,Yes
23474,knight is capable of storm castle,Yes
23475,sioux falls is part of south dakota,Yes
23476,coaster brake is part of bicycle,Yes
23477,relevance is the opposite of irrelevance,Yes
23478,churchyard is usually used for charitie events,Yes
23479,mop handle is part of swab,Yes
23480,medellin is part of colombia,Yes
23481,cleaning house usually causes order,Yes
23482,augusta is part of georgia,Yes
23483,film industry is part of entertainment industry,Yes
23484,traveling has a subevent of mixup of luggage,Yes
23485,pot is usually used for planting plant,Yes
23486,serving customers has a prerequisite of good attitude,Yes
23487,combust usually causes flip one's lid,Yes
23488,read has a subevent of falling asleep,Yes
23489,leafs has a property of green,Yes
23490,find information has a subevent of gaining knowledge,Yes
23491,can of soda is usually used for refreshment,Yes
23492,people is capable of lay down,Yes
23493,contemplate has a subevent of get ideas,Yes
23494,frozen water has a property of ice,Yes
23495,wagga wagga is part of new south wales,Yes
23496,playing tennis has a prerequisite of balls and racket,Yes
23497,can is usually used for storing food,Yes
23498,getting up early has a subevent of yawning,Yes
23499,gosainthan is part of tibet,Yes
23500,pas de quatre is part of ballet,Yes
23501,thunder entails storm,Yes
23502,in particular is the opposite of in general,Yes
23503,centrum is part of vertebra,Yes
23504,spectator is capable of watch event,Yes
23505,staple remover is usually located at desk drawer,Yes
23506,perform has a prerequisite of rehearse,Yes
23507,leicester is part of england,Yes
23508,entertain people has a prerequisite of throw party,Yes
23509,go to opera has a prerequisite of go to opera house,Yes
23510,short term is the opposite of long term,Yes
23511,el paso is part of texas,Yes
23512,tyne is part of england,Yes
23513,dance club is usually located at city,Yes
23514,impanel jury has a prerequisite of lawyer,Yes
23515,candida albicans is part of candidiasis,Yes
23516,sit entails sit down,Yes
23517,singing has a subevent of forget words,Yes
23518,person desires others to content,Yes
23519,sleep has a prerequisite of close eyes,Yes
23520,grain is part of pennyweight,Yes
23521,tooth is part of power saw,Yes
23522,pennies is usually located at jar,Yes
23523,regina is part of saskatchewan,Yes
23524,interview entails apply,Yes
23525,clean clothing is motivated by a goal of gets dirty,Yes
23526,move is the opposite of stay,Yes
23527,cereals is usually located at pantry,Yes
23528,advancing into battle has a subevent of pray,Yes
23529,tupelo is part of mississippi,Yes
23530,pore is part of skin,Yes
23531,work is motivated by a goal of money,Yes
23532,chon is part of north korean won,Yes
23533,have nervous breakdown is motivated by a goal of attention,Yes
23534,commit suicide has a subevent of slit wrists,Yes
23535,attending class is usually used for students,Yes
23536,computer is usually located at table,Yes
23537,separate shower is usually located at bathroom,Yes
23538,taking course usually causes stress,Yes
23539,odorize usually causes smell,Yes
23540,branch is usually located at forest,Yes
23541,movie is usually located at theater,Yes
23542,lake victoria is part of africa,Yes
23543,run in marathon has a prerequisite of enter marathon,Yes
23544,paranoia is defined as fear of,Yes
23545,visual signal is part of visual communication,Yes
23546,intempestivity is the opposite of tempestivity,Yes
23547,playing guitar has a subevent of play song,Yes
23548,tombigbee is part of mississippi,Yes
23549,goodie is the opposite of baddie,Yes
23550,many people is usually located at sporting event,Yes
23551,alarm is usually used for warn,Yes
23552,kahoolawe is part of hawaiian islands,Yes
23553,eighteenth amendment is part of united states constitution,Yes
23554,human is usually located at submarine,Yes
23555,luggage trolley is usually used for carrying luggage,Yes
23556,milk is usually located at refrigerator,Yes
23557,car has a property of turning into driveway,Yes
23558,exbibit is part of zebibit,Yes
23559,remember is motivated by a goal of was interesting,Yes
23560,junk is usually located at drawer,Yes
23561,running marathon has a subevent of pulling muscle,Yes
23562,hear music has a subevent of dancing,Yes
23563,laudo is part of argentina,Yes
23564,harpsichord is usually used for make music,Yes
23565,going for walk usually causes exercise,Yes
23566,table is usually located at rug,Yes
23567,two roads is usually located at fork in road,Yes
23568,read newspaper is motivated by a goal of know about government challenges,Yes
23569,sealyham is part of wales,Yes
23570,coat is usually located at closet,Yes
23571,parasympathetic nervous system is part of autonomic nervous system,Yes
23572,people is capable of wash car,Yes
23573,join army has a subevent of get brainwashed,Yes
23574,person desires successful career,Yes
23575,letters is usually located at mail box,Yes
23576,carpathians is part of slovakia,Yes
23577,chat with friends has a subevent of happy,Yes
23578,play piano has a subevent of music,Yes
23579,tyrol is part of italy,Yes
23580,brace is part of framework,Yes
23581,san jose is part of california,Yes
23582,rotogravure is part of newspaper,Yes
23583,curry has a property of spicy,Yes
23584,pedestal is usually used for put statue on,Yes
23585,maintaining good health has a prerequisite of exercise,Yes
23586,circulars is usually located at mail box,Yes
23587,collate entails gather,Yes
23588,intervertebral disc is part of spinal column,Yes
23589,competing has a subevent of score points,Yes
23590,fire is capable of destroy forest,Yes
23591,parents is capable of school child,Yes
23592,go on stage is motivated by a goal of act,Yes
23593,august is part of gregorian calendar,Yes
23594,memorising usually causes learning,Yes
23595,haft is part of file,Yes
23596,clothing is usually located at closet,Yes
23597,hurting other people has a property of bad,Yes
23598,jena is part of napoleonic wars,Yes
23599,cytoplasm is part of cell,Yes
23600,overpopulation usually causes food shortages,Yes
23601,thumbs up is the opposite of thumbs down,Yes
23602,tie rod is part of steering linkage,Yes
23603,tell story has a subevent of include princes and princesses,Yes
23604,card swipe is part of vending machine,Yes
23605,cambium is part of periosteum,Yes
23606,having fun is usually used for enjoyment,Yes
23607,dick tracy is usually located at newspaper,Yes
23608,judaism is part of jewry,Yes
23609,strong emotions is capable of cloud judgement,Yes
23610,go outside for evening has a prerequisite of get dressed,Yes
23611,motherboard is usually located at computer,Yes
23612,being fat causes desire of lose weight,Yes
23613,competing usually causes enemies,Yes
23614,wrist is part of arm,Yes
23615,expressing how funny has a subevent of laughing,Yes
23616,paint is motivated by a goal of express yourself artistically,Yes
23617,music stand is usually located at band hall,Yes
23618,buying has a subevent of drive around block,Yes
23619,centralise is the opposite of decentralise,Yes
23620,driving has a subevent of listen to radio,Yes
23621,disrespect is the opposite of respect,Yes
23622,going into coma has a prerequisite of being in accident,Yes
23623,post office is usually located at building,Yes
23624,franche comte is part of france,Yes
23625,cry is the opposite of laugh,Yes
23626,news item is part of newspaper,Yes
23627,population is usually located at city,Yes
23628,words has multiple meanings,Yes
23629,petabit is part of exabit,Yes
23630,fibrosis is part of pneumoconiosis,Yes
23631,fencing is usually used for fun,Yes
23632,dijon is part of france,Yes
23633,going to school has a subevent of learn,Yes
23634,making grow has a prerequisite of feeding,Yes
23635,fennel seed is part of common fennel,Yes
23636,use computer has a subevent of type,Yes
23637,wardrobe is part of clothing,Yes
23638,sleep has a prerequisite of get comfortable,Yes
23639,store refrigerator is usually located at supermarket,Yes
23640,sleep has a last subevent of wake up,Yes
23641,furnace is capable of heat home,Yes
23642,ball is usually located at soccer field,Yes
23643,frisbee is usually used for playing catch,Yes
23644,gain more land has a prerequisite of buy land,Yes
23645,bookcase is usually used for store books,Yes
23646,judge is motivated by a goal of don't know,Yes
23647,have shower has a prerequisite of take clothes off,Yes
23648,mechanic is capable of servicing car,Yes
23649,sink usually recieves an action of found in house,Yes
23650,golfers is capable of drive ball,Yes
23651,painting is usually used for artists,Yes
23652,keys is usually located at shelf,Yes
23653,suit is usually located at suitcase,Yes
23654,illegal drugs is usually located at black market,Yes
23655,pleura is part of pleural cavity,Yes
23656,ingleside is part of san francisco,Yes
23657,meet girls is motivated by a goal of love,Yes
23658,bus stop is usually used for wait for bus,Yes
23659,peoria is part of illinois,Yes
23660,pirate is capable of board ship,Yes
23661,finder is part of telescope,Yes
23662,washing hands usually causes become wet,Yes
23663,bean bag chair is usually located at den,Yes
23664,computer is capable of process information,Yes
23665,tasting bad causes desire of spit,Yes
23666,play violin has a subevent of read music,Yes
23667,oceans has a property of very deep,Yes
23668,hunger causes desire of cook dinner,Yes
23669,church central passage is usually located at church,Yes
23670,go for jog has a prerequisite of start jogging,Yes
23671,play cards has a subevent of shuffle deck,Yes
23672,jumping out of window has a subevent of die,Yes
23673,atlases is usually located at bookstore,Yes
23674,closet is usually used for storing things,Yes
23675,throat is part of upper respiratory tract,Yes
23676,get fit has a subevent of check heart rate,Yes
23677,wood usually recieves an action of carved,Yes
23678,big bend national park is part of texas,Yes
23679,compete has a prerequisite of practice skill,Yes
23680,satellite receiver is part of communications satellite,Yes
23681,sunscreen is usually located at beach,Yes
23682,purse is usually used for carrying money,Yes
23683,enderby land is part of antarctica,Yes
23684,watering plant usually causes plant to grow,Yes
23685,granola bars is usually located at backpack,Yes
23686,inbox is usually located at desk,Yes
23687,period is usually located at sentence,Yes
23688,honesty causes desire of take stand,Yes
23689,box is usually used for contain things,Yes
23690,computing sum has a subevent of write down,Yes
23691,new london is part of connecticut,Yes
23692,susquehanna is part of new york,Yes
23693,food is usually used for nourishment,Yes
23694,gathering energy for tomorrow has a prerequisite of sleep,Yes
23695,receptacle is part of stalk,Yes
23696,person is capable of meet friends,Yes
23697,papaw is part of pawpaw,Yes
23698,theater is usually located at city,Yes
23699,postal service is capable of ship packages,Yes
23700,axletree is part of cart,Yes
23701,lower paleolithic is part of paleolithic age,Yes
23702,lock is part of drawer,Yes
23703,zealous is the opposite of apathetic,Yes
23704,kosher deli is usually located at new york,Yes
23705,sign is usually located at roadblock,Yes
23706,cigarette is usually located at ashtray,Yes
23707,car is part of elevator,Yes
23708,heroin is created by poppy flowers,Yes
23709,butter is usually located at pastry,Yes
23710,balloon is usually used for birthday parties,Yes
23711,juror is capable of serve on jury,Yes
23712,talking to has a subevent of make eye contact,Yes
23713,indent entails hit,Yes
23714,pay per view movies is usually located at at hotel,Yes
23715,hotel is usually used for rest,Yes
23716,razor is usually used for shaving,Yes
23717,pay cash has a prerequisite of carry cash,Yes
23718,clean house has a prerequisite of hire maid,Yes
23719,needle is usually located at doctor,Yes
23720,amos is part of old testament,Yes
23721,geneva is part of switzerland,Yes
23722,empty bladder is motivated by a goal of relief,Yes
23723,fire has a property of very useful,Yes
23724,peopl is capable of bank money,Yes
23725,vanguard is the opposite of rearguard,Yes
23726,go to mall has a subevent of make spontaneous purchases,Yes
23727,plate is usually located at table,Yes
23728,still water is the opposite of sparkling water,Yes
23729,midsummer day is part of june,Yes
23730,test car is motivated by a goal of buy,Yes
23731,bassoon is usually used for make music,Yes
23732,promenade is part of square dance,Yes
23733,show is usually located at theatre,Yes
23734,castle is usually located at edinburgh,Yes
23735,brainstem is part of brain,Yes
23736,alaska peninsula is part of alaska,Yes
23737,drawing room is part of sleeping car,Yes
23738,ocean is usually used for swim in,Yes
23739,pacinian corpuscle is part of skin,Yes
23740,running in marathon is usually used for challenging yourself,Yes
23741,becoming inebriated is usually used for forgetting things,Yes
23742,jaw is part of vise,Yes
23743,oasis is part of desert,Yes
23744,homerun wall is part of baseball stadium,Yes
23745,cross street has a prerequisite of look both ways first,Yes
23746,person desires own house,Yes
23747,lymph node is part of circulatory system,Yes
23748,united states marine corps is part of united states navy,Yes
23749,galicia is part of spain,Yes
23750,highway is usually used for travel in car,Yes
23751,brain is usually located at skull,Yes
23752,comedian is capable of time joke,Yes
23753,many parts is usually used for make window,Yes
23754,look through telescope is motivated by a goal of see which far away,Yes
23755,suspension cable is usually located at suspension bridge,Yes
23756,cascades is part of northwest,Yes
23757,opening gift usually causes getting present,Yes
23758,condom is usually used for preventing pregnancy,Yes
23759,determine truth has a prerequisite of examine evidence,Yes
23760,going to film is usually used for enjoyment,Yes
23761,chair is usually located at office,Yes
23762,large city shopping mall is usually located at london,Yes
23763,tobit is part of apocrypha,Yes
23764,awake has a prerequisite of stop sleeping,Yes
23765,speakers is usually located at conference,Yes
23766,plane is usually located at air,Yes
23767,victoria is part of british columbia,Yes
23768,suez canal is part of egypt,Yes
23769,chairs is usually located at floor,Yes
23770,employees is usually located at company,Yes
23771,conquering nation is usually used for making business community rich,Yes
23772,learn about science has a prerequisite of read science book,Yes
23773,meet interesting people has a first subevent of introduce yourself,Yes
23774,saint lucia is part of windward islands,Yes
23775,triple frontier is part of argentina,Yes
23776,swimming pool is part of lido,Yes
23777,farmland is usually used for planting crops,Yes
23778,buy products has a prerequisite of save money,Yes
23779,cloth is usually used for making clothing,Yes
23780,see exciting story has a prerequisite of rent action movie,Yes
23781,check is part of ice hockey,Yes
23782,mid atlantic states is part of united states,Yes
23783,alcohol is usually located at fraternity house,Yes
23784,pacific ocean is usually located at atlas,Yes
23785,zambezi is part of zambia,Yes
23786,citlaltepetl is part of mexico,Yes
23787,evil has a property of bad,Yes
23788,lack of time causes desire of leave line,Yes
23789,half moon is part of month,Yes
23790,person desires laugh,Yes
23791,armed forces day is part of may,Yes
23792,eye is usually used for vision,Yes
23793,pectoral is part of thorax,Yes
23794,buy shirt has a prerequisite of know size,Yes
23795,do housework has a first subevent of clean,Yes
23796,being involved in accident usually causes getting hurt,Yes
23797,cook strait is part of new zealand,Yes
23798,myriagram is part of centner,Yes
23799,deciding criminal s fate has a subevent of examine evidence,Yes
23800,take final exams has a prerequisite of study hard,Yes
23801,compete against has a prerequisite of challenge,Yes
23802,quarterback is capable of pass football to receiver,Yes
23803,pakistan is part of asia,Yes
23804,stored item is usually located at container,Yes
23805,fire has a property of hot,Yes
23806,record player is part of audio system,Yes
23807,dna usually recieves an action of needed for life,Yes
23808,tape deck is part of audio system,Yes
23809,linen chest is usually located at closet,Yes
23810,temporal lobe is part of cerebral cortex,Yes
23811,people has a property of kind,Yes
23812,having friends over has a subevent of party,Yes
23813,musculus articularis cubiti is part of elbow,Yes
23814,biliary ductule is part of liver,Yes
23815,rain has a property of water falling from sky,Yes
23816,celebrating is usually used for 50 year anniversary,Yes
23817,file is usually used for form,Yes
23818,counting has a prerequisite of numbers,Yes
23819,soup is usually located at supermarket,Yes
23820,push entails press,Yes
23821,sit down is motivated by a goal of rest feet,Yes
23822,honest is the opposite of dishonest,Yes
23823,celebrating has a subevent of people cheer,Yes
23824,regression is part of regression analysis,Yes
23825,going for jog usually causes sweating,Yes
23826,bedpost is part of bedstead,Yes
23827,follow recipe has a subevent of make cake,Yes
23828,lethe is part of hel,Yes
23829,flirting usually causes problems,Yes
23830,neve is part of glacier,Yes
23831,colorado is part of nevada,Yes
23832,yard is usually located at city,Yes
23833,laurasia is part of northern hemisphere,Yes
23834,going to sporting event usually causes cheer,Yes
23835,drive is motivated by a goal of go somewhere,Yes
23836,new car is usually located at car show,Yes
23837,nose is capable of sense smell,Yes
23838,neckband is part of sweater,Yes
23839,air conditioning is usually used for cool down,Yes
23840,klondike is part of yukon,Yes
23841,people is usually located at supermarket,Yes
23842,take bath has a prerequisite of remove clothes,Yes
23843,play poker has a prerequisite of get cards,Yes
23844,read newspaper has a subevent of learn about current events,Yes
23845,pistil is part of flower,Yes
23846,blackhead is part of skin,Yes
23847,garbage can is usually used for compost,Yes
23848,cars has a property of very heavy,Yes
23849,getting divorce usually causes pain for children,Yes
23850,vegetarian restaurant is usually located at most cities,Yes
23851,keep is the opposite of give,Yes
23852,unfurl is the opposite of furl,Yes
23853,stay in bed has a subevent of sleep in,Yes
23854,gift has a property of free,Yes
23855,sarsaparilla root is part of sarsaparilla,Yes
23856,dewberry is part of european dewberry,Yes
23857,suspension cable is usually located at bridge,Yes
23858,exercising has a subevent of lift weights,Yes
23859,faisalabad is part of pakistan,Yes
23860,having fun has a subevent of solving riddle,Yes
23861,roughen entails abrade,Yes
23862,caption is part of illustration,Yes
23863,lighter is usually used for burning,Yes
23864,person desires own own business,Yes
23865,stamp pad is usually located at and office,Yes
23866,rich is distinct from poor,Yes
23867,ranch house is usually located at texas,Yes
23868,lake district is part of cumbria,Yes
23869,parking area is usually located at city,Yes
23870,going to market has a subevent of traveling,Yes
23871,chest is part of person,Yes
23872,motorcycles has 2 wheels,Yes
23873,leap day is part of february,Yes
23874,paper is usually used for make paper airplanes,Yes
23875,playing poker usually causes jobs for gambling industry,Yes
23876,wedding chapel is usually located at nevada,Yes
23877,penny is usually used for making change,Yes
23878,stopping bicycle usually causes use brakes,Yes
23879,watching television usually causes getting fat,Yes
23880,loyalty is the opposite of disloyalty,Yes
23881,sell new book is motivated by a goal of earn money,Yes
23882,animal is part of ecology,Yes
23883,catwalk has a property of narrow,Yes
23884,stamps is usually located at drawer,Yes
23885,train ticket is usually located at purse,Yes
23886,person desires self esteem,Yes
23887,food store is usually located at shopping center,Yes
23888,mailbox is usually located at porch,Yes
23889,grenada is part of windward islands,Yes
23890,inner hebrides is part of hebrides,Yes
23891,telescope is capable of point to star,Yes
23892,watching evening news has a prerequisite of television,Yes
