,question,label
1741,Does a mule have legs?,Yes
1742,A mule has legs.,Yes
1743,A mule doesn't have legs.,No
1744,Can a mule fly?,No
1745,A mule can fly.,No
1746,Does a mule have four legs?,Yes
1747,A mule have four legs.,Yes
1748,Can a mule climb?,No
1749,A mule climb.,No
1750,A mule can be found on a tree.,No
1751,Does a mule have bones?,Yes
1752,A mule has bones.,Yes
1753,Does a mule have a beak?,No
1754,A beak is a body part of a mule.,No
1755,Is a beak a body part of a mule?,No
1756,Does a mule have teeth?,Yes
1757,A mule has teeth.,Yes
1758,Does a mule have feathers?,No
1759,A mule has feathers.,No
1760,Does a mule have horns?,No
1761,A mule has horns.,No
1762,Horns is a body part of a mule.,No
1763,Does a mule have hooves?,Yes
1764,A mule has hooves.,Yes
1765,Does a mule have claws?,No
1766,A mule has claws.,No
1767,Does a octupus live underwater?,Yes
1768,A octupus lives underwater.,Yes
1769,A octupus lives in the water.,Yes
1770,Does a octupus can breathe underwater?,Yes
1771,A octupus can breathe underwater.,Yes
1772,A octupus can breathe in the water.,Yes
1773,Does a octupus have wings?,No
1774,A octupus has wings.,No
1775,A octupus has at least one wing.,No
1776,Does a octupus have at least one wing?,No
1777,Does a octupus drink water?,No
1778,A octupus drinks water.,No
1779,Water is part of a octupus's diet.,No
1780,Does a octupus drink coffee?,No
1781,A octupus drinks coffee.,No
1782,Coffee is part of a octupus's diet.,No
1783,Does a octupus eat meat?,No
1784,A octupus eats meat.,No
1785,Meat is part of a octupus's diet.,No
1786,Does a octupus have fins?,No
1787,A octupus has fins.,No
1788,Does a octupus have scales?,No
1789,A octupus has scales.,No
1790,Does a octupus have fur?,No
1791,A octupus has fur.,No
1792,Does a octupus have hair?,No
1793,A octupus has hair.,No
1794,Does a octupus have a tail?,No
1795,A octupus has a tail.,No
1796,Does a octupus have two legs?,No
1797,A octupus has two legs.,No
1798,Does a octupus have legs?,Yes
1799,A octupus has legs.,Yes
1800,A octupus doesn't have legs.,No
1801,Can a octupus fly?,No
1802,A octupus can fly.,No
1803,Does a octupus have four legs?,No
1804,A octupus have four legs.,No
1805,Can a octupus climb?,No
1806,A octupus climb.,No
1807,A octupus can be found on a tree.,No
1808,Does a octupus have bones?,No
1809,A octupus has bones.,No
1810,Does a octupus have a beak?,No
1811,A beak is a body part of a octupus.,No
1812,Is a beak a body part of a octupus?,No
1813,Does a octupus have teeth?,Yes
1814,A octupus has teeth.,Yes
1815,Does a octupus have feathers?,No
1816,A octupus has feathers.,No
1817,Does a octupus have horns?,No
1818,A octupus has horns.,No
1819,Horns is a body part of a octupus.,No
1820,Does a octupus have hooves?,No
1821,A octupus has hooves.,No
1822,Does a octupus have claws?,No
1823,A octupus has claws.,No
1824,Does a otter live underwater?,No
1825,A otter lives underwater.,No
1826,A otter lives in the water.,No
1827,Does a otter can breathe underwater?,No
1828,A otter can breathe underwater.,No
1829,A otter can breathe in the water.,No
1830,Does a otter have wings?,No
1831,A otter has wings.,No
1832,A otter has at least one wing.,No
1833,Does a otter have at least one wing?,No
1834,Does a otter drink water?,Yes
1835,A otter drinks water.,Yes
1836,Water is part of a otter's diet.,Yes
1837,Does a otter drink coffee?,No
1838,A otter drinks coffee.,No
1839,Coffee is part of a otter's diet.,No
1840,Does a otter eat meat?,Yes
1841,A otter eats meat.,Yes
1842,Meat is part of a otter's diet.,Yes
1843,Does a otter have fins?,No
1844,A otter has fins.,No
1845,Does a otter have scales?,No
1846,A otter has scales.,No
1847,Does a otter have fur?,Yes
1848,A otter has fur.,Yes
1849,Does a otter have hair?,Yes
1850,A otter has hair.,Yes
1851,Does a otter have a tail?,Yes
1852,A otter has a tail.,Yes
1853,Does a otter have two legs?,No
1854,A otter has two legs.,No
1855,Does a otter have legs?,Yes
1856,A otter has legs.,Yes
1857,A otter doesn't have legs.,No
1858,Can a otter fly?,No
1859,A otter can fly.,No
1860,Does a otter have four legs?,Yes
1861,A otter have four legs.,Yes
1862,Can a otter climb?,No
1863,A otter climb.,No
1864,A otter can be found on a tree.,No
1865,Does a otter have bones?,Yes
1866,A otter has bones.,Yes
1867,Does a otter have a beak?,No
1868,A beak is a body part of a otter.,No
1869,Is a beak a body part of a otter?,No
1870,Does a otter have teeth?,Yes
1871,A otter has teeth.,Yes
1872,Does a otter have feathers?,No
1873,A otter has feathers.,No
1874,Does a otter have horns?,No
1875,A otter has horns.,No
1876,Horns is a body part of a otter.,No
1877,Does a otter have hooves?,No
1878,A otter has hooves.,No
1879,Does a otter have claws?,Yes
1880,A otter has claws.,Yes
1881,Does a parrot live underwater?,No
1882,A parrot lives underwater.,No
1883,A parrot lives in the water.,No
1884,Does a parrot can breathe underwater?,No
1885,A parrot can breathe underwater.,No
1886,A parrot can breathe in the water.,No
1887,Does a parrot have wings?,Yes
1888,A parrot has wings.,Yes
1889,A parrot has at least one wing.,Yes
1890,Does a parrot have at least one wing?,Yes
1891,Does a parrot drink water?,Yes
1892,A parrot drinks water.,Yes
1893,Water is part of a parrot's diet.,Yes
1894,Does a parrot drink coffee?,No
1895,A parrot drinks coffee.,No
1896,Coffee is part of a parrot's diet.,No
1897,Does a parrot eat meat?,No
1898,A parrot eats meat.,No
1899,Meat is part of a parrot's diet.,No
1900,Does a parrot have fins?,No
1901,A parrot has fins.,No
1902,Does a parrot have scales?,No
1903,A parrot has scales.,No
1904,Does a parrot have fur?,No
1905,A parrot has fur.,No
1906,Does a parrot have hair?,No
1907,A parrot has hair.,No
1908,Does a parrot have a tail?,Yes
1909,A parrot has a tail.,Yes
1910,Does a parrot have two legs?,Yes
1911,A parrot has two legs.,Yes
1912,Does a parrot have legs?,Yes
1913,A parrot has legs.,Yes
1914,A parrot doesn't have legs.,No
1915,Can a parrot fly?,Yes
1916,A parrot can fly.,Yes
1917,Does a parrot have four legs?,No
1918,A parrot have four legs.,No
1919,Can a parrot climb?,Yes
1920,A parrot climb.,Yes
1921,A parrot can be found on a tree.,Yes
1922,Does a parrot have bones?,Yes
1923,A parrot has bones.,Yes
1924,Does a parrot have a beak?,Yes
1925,A beak is a body part of a parrot.,Yes
1926,Is a beak a body part of a parrot?,Yes
1927,Does a parrot have teeth?,No
1928,A parrot has teeth.,No
1929,Does a parrot have feathers?,Yes
1930,A parrot has feathers.,Yes
1931,Does a parrot have horns?,No
1932,A parrot has horns.,No
1933,Horns is a body part of a parrot.,No
1934,Does a parrot have hooves?,No
1935,A parrot has hooves.,No
1936,Does a parrot have claws?,Yes
1937,A parrot has claws.,Yes
1938,Does a penguin live underwater?,No
1939,A penguin lives underwater.,No
1940,A penguin lives in the water.,No
1941,Does a penguin can breathe underwater?,No
1942,A penguin can breathe underwater.,No
1943,A penguin can breathe in the water.,No
1944,Does a penguin have wings?,Yes
1945,A penguin has wings.,Yes
1946,A penguin has at least one wing.,Yes
1947,Does a penguin have at least one wing?,Yes
1948,Does a penguin drink water?,Yes
1949,A penguin drinks water.,Yes
1950,Water is part of a penguin's diet.,Yes
1951,Does a penguin drink coffee?,No
1952,A penguin drinks coffee.,No
1953,Coffee is part of a penguin's diet.,No
1954,Does a penguin eat meat?,Yes
1955,A penguin eats meat.,Yes
1956,Meat is part of a penguin's diet.,Yes
1957,Does a penguin have fins?,No
1958,A penguin has fins.,No
1959,Does a penguin have scales?,No
1960,A penguin has scales.,No
1961,Does a penguin have fur?,Yes
1962,A penguin has fur.,Yes
1963,Does a penguin have hair?,Yes
1964,A penguin has hair.,Yes
1965,Does a penguin have a tail?,Yes
1966,A penguin has a tail.,Yes
1967,Does a penguin have two legs?,Yes
1968,A penguin has two legs.,Yes
1969,Does a penguin have legs?,Yes
1970,A penguin has legs.,Yes
1971,A penguin doesn't have legs.,No
1972,Can a penguin fly?,No
1973,A penguin can fly.,No
1974,Does a penguin have four legs?,No
1975,A penguin have four legs.,No
1976,Can a penguin climb?,No
1977,A penguin climb.,No
1978,A penguin can be found on a tree.,No
1979,Does a penguin have bones?,Yes
1980,A penguin has bones.,Yes
1981,Does a penguin have a beak?,Yes
1982,A beak is a body part of a penguin.,Yes
1983,Is a beak a body part of a penguin?,Yes
1984,Does a penguin have teeth?,No
1985,A penguin has teeth.,No
1986,Does a penguin have feathers?,No
1987,A penguin has feathers.,No
1988,Does a penguin have horns?,No
1989,A penguin has horns.,No
1990,Horns is a body part of a penguin.,No
1991,Does a penguin have hooves?,No
1992,A penguin has hooves.,No
1993,Does a penguin have claws?,Yes
1994,A penguin has claws.,Yes
1995,Does a pig live underwater?,No
1996,A pig lives underwater.,No
1997,A pig lives in the water.,No
1998,Does a pig can breathe underwater?,No
1999,A pig can breathe underwater.,No
2000,A pig can breathe in the water.,No
2001,Does a pig have wings?,No
2002,A pig has wings.,No
2003,A pig has at least one wing.,No
2004,Does a pig have at least one wing?,No
2005,Does a pig drink water?,Yes
2006,A pig drinks water.,Yes
2007,Water is part of a pig's diet.,Yes
2008,Does a pig drink coffee?,No
2009,A pig drinks coffee.,No
2010,Coffee is part of a pig's diet.,No
2011,Does a pig eat meat?,No
2012,A pig eats meat.,No
2013,Meat is part of a pig's diet.,No
2014,Does a pig have fins?,No
2015,A pig has fins.,No
2016,Does a pig have scales?,No
2017,A pig has scales.,No
2018,Does a pig have fur?,No
2019,A pig has fur.,No
2020,Does a pig have hair?,No
2021,A pig has hair.,No
2022,Does a pig have a tail?,Yes
2023,A pig has a tail.,Yes
2024,Does a pig have two legs?,No
2025,A pig has two legs.,No
2026,Does a pig have legs?,Yes
2027,A pig has legs.,Yes
2028,A pig doesn't have legs.,No
2029,Can a pig fly?,No
2030,A pig can fly.,No
2031,Does a pig have four legs?,Yes
2032,A pig have four legs.,Yes
2033,Can a pig climb?,No
2034,A pig climb.,No
2035,A pig can be found on a tree.,No
2036,Does a pig have bones?,Yes
2037,A pig has bones.,Yes
2038,Does a pig have a beak?,No
2039,A beak is a body part of a pig.,No
2040,Is a beak a body part of a pig?,No
2041,Does a pig have teeth?,Yes
2042,A pig has teeth.,Yes
2043,Does a pig have feathers?,No
2044,A pig has feathers.,No
2045,Does a pig have horns?,No
2046,A pig has horns.,No
2047,Horns is a body part of a pig.,No
2048,Does a pig have hooves?,Yes
2049,A pig has hooves.,Yes
2050,Does a pig have claws?,No
2051,A pig has claws.,No
2052,Does a peacock live underwater?,No
2053,A peacock lives underwater.,No
2054,A peacock lives in the water.,No
2055,Does a peacock can breathe underwater?,No
2056,A peacock can breathe underwater.,No
2057,A peacock can breathe in the water.,No
2058,Does a peacock have wings?,Yes
2059,A peacock has wings.,Yes
2060,A peacock has at least one wing.,Yes
2061,Does a peacock have at least one wing?,Yes
2062,Does a peacock drink water?,Yes
2063,A peacock drinks water.,Yes
2064,Water is part of a peacock's diet.,Yes
2065,Does a peacock drink coffee?,No
2066,A peacock drinks coffee.,No
2067,Coffee is part of a peacock's diet.,No
2068,Does a peacock eat meat?,No
2069,A peacock eats meat.,No
2070,Meat is part of a peacock's diet.,No
2071,Does a peacock have fins?,No
2072,A peacock has fins.,No
2073,Does a peacock have scales?,No
2074,A peacock has scales.,No
2075,Does a peacock have fur?,No
2076,A peacock has fur.,No
2077,Does a peacock have hair?,No
2078,A peacock has hair.,No
2079,Does a peacock have a tail?,Yes
2080,A peacock has a tail.,Yes
2081,Does a peacock have two legs?,Yes
2082,A peacock has two legs.,Yes
2083,Does a peacock have legs?,Yes
2084,A peacock has legs.,Yes
2085,A peacock doesn't have legs.,No
2086,Can a peacock fly?,Yes
2087,A peacock can fly.,Yes
2088,Does a peacock have four legs?,No
2089,A peacock have four legs.,No
2090,Can a peacock climb?,Yes
2091,A peacock climb.,Yes
2092,A peacock can be found on a tree.,Yes
2093,Does a peacock have bones?,Yes
2094,A peacock has bones.,Yes
2095,Does a peacock have a beak?,Yes
2096,A beak is a body part of a peacock.,Yes
2097,Is a beak a body part of a peacock?,Yes
2098,Does a peacock have teeth?,No
2099,A peacock has teeth.,No
2100,Does a peacock have feathers?,Yes
2101,A peacock has feathers.,Yes
2102,Does a peacock have horns?,No
2103,A peacock has horns.,No
2104,Horns is a body part of a peacock.,No
2105,Does a peacock have hooves?,No
2106,A peacock has hooves.,No
2107,Does a peacock have claws?,Yes
2108,A peacock has claws.,Yes
2109,Does a pigeon live underwater?,No
2110,A pigeon lives underwater.,No
2111,A pigeon lives in the water.,No
2112,Does a pigeon can breathe underwater?,No
2113,A pigeon can breathe underwater.,No
2114,A pigeon can breathe in the water.,No
2115,Does a pigeon have wings?,Yes
2116,A pigeon has wings.,Yes
2117,A pigeon has at least one wing.,Yes
2118,Does a pigeon have at least one wing?,Yes
2119,Does a pigeon drink water?,Yes
2120,A pigeon drinks water.,Yes
2121,Water is part of a pigeon's diet.,Yes
2122,Does a pigeon drink coffee?,No
2123,A pigeon drinks coffee.,No
2124,Coffee is part of a pigeon's diet.,No
2125,Does a pigeon eat meat?,No
2126,A pigeon eats meat.,No
2127,Meat is part of a pigeon's diet.,No
2128,Does a pigeon have fins?,No
2129,A pigeon has fins.,No
2130,Does a pigeon have scales?,No
2131,A pigeon has scales.,No
2132,Does a pigeon have fur?,No
2133,A pigeon has fur.,No
2134,Does a pigeon have hair?,No
2135,A pigeon has hair.,No
2136,Does a pigeon have a tail?,Yes
2137,A pigeon has a tail.,Yes
2138,Does a pigeon have two legs?,Yes
2139,A pigeon has two legs.,Yes
2140,Does a pigeon have legs?,Yes
2141,A pigeon has legs.,Yes
2142,A pigeon doesn't have legs.,No
2143,Can a pigeon fly?,Yes
2144,A pigeon can fly.,Yes
2145,Does a pigeon have four legs?,No
2146,A pigeon have four legs.,No
2147,Can a pigeon climb?,Yes
2148,A pigeon climb.,Yes
2149,A pigeon can be found on a tree.,Yes
2150,Does a pigeon have bones?,Yes
2151,A pigeon has bones.,Yes
2152,Does a pigeon have a beak?,Yes
2153,A beak is a body part of a pigeon.,Yes
2154,Is a beak a body part of a pigeon?,Yes
2155,Does a pigeon have teeth?,No
2156,A pigeon has teeth.,No
2157,Does a pigeon have feathers?,Yes
2158,A pigeon has feathers.,Yes
2159,Does a pigeon have horns?,No
2160,A pigeon has horns.,No
2161,Horns is a body part of a pigeon.,No
2162,Does a pigeon have hooves?,No
2163,A pigeon has hooves.,No
2164,Does a pigeon have claws?,Yes
2165,A pigeon has claws.,Yes
2166,Does a prawn live underwater?,Yes
2167,A prawn lives underwater.,Yes
2168,A prawn lives in the water.,Yes
2169,Does a prawn can breathe underwater?,Yes
2170,A prawn can breathe underwater.,Yes
2171,A prawn can breathe in the water.,Yes
2172,Does a prawn have wings?,No
2173,A prawn has wings.,No
2174,A prawn has at least one wing.,No
2175,Does a prawn have at least one wing?,No
2176,Does a prawn drink water?,No
2177,A prawn drinks water.,No
2178,Water is part of a prawn's diet.,No
2179,Does a prawn drink coffee?,No
2180,A prawn drinks coffee.,No
2181,Coffee is part of a prawn's diet.,No
2182,Does a prawn eat meat?,No
2183,A prawn eats meat.,No
2184,Meat is part of a prawn's diet.,No
2185,Does a prawn have fins?,Yes
2186,A prawn has fins.,Yes
2187,Does a prawn have scales?,No
2188,A prawn has scales.,No
2189,Does a prawn have fur?,No
2190,A prawn has fur.,No
2191,Does a prawn have hair?,No
2192,A prawn has hair.,No
2193,Does a prawn have a tail?,Yes
2194,A prawn has a tail.,Yes
2195,Does a prawn have two legs?,No
2196,A prawn has two legs.,No
2197,Does a prawn have legs?,Yes
2198,A prawn has legs.,Yes
2199,A prawn doesn't have legs.,No
2200,Can a prawn fly?,No
2201,A prawn can fly.,No
2202,Does a prawn have four legs?,No
2203,A prawn have four legs.,No
2204,Can a prawn climb?,No
2205,A prawn climb.,No
2206,A prawn can be found on a tree.,No
2207,Does a prawn have bones?,No
2208,A prawn has bones.,No
2209,Does a prawn have a beak?,No
2210,A beak is a body part of a prawn.,No
2211,Is a beak a body part of a prawn?,No
2212,Does a prawn have teeth?,No
2213,A prawn has teeth.,No
2214,Does a prawn have feathers?,No
2215,A prawn has feathers.,No
2216,Does a prawn have horns?,No
2217,A prawn has horns.,No
2218,Horns is a body part of a prawn.,No
2219,Does a prawn have hooves?,No
2220,A prawn has hooves.,No
2221,Does a prawn have claws?,No
2222,A prawn has claws.,No
2223,Does a rabbit live underwater?,No
2224,A rabbit lives underwater.,No
2225,A rabbit lives in the water.,No
2226,Does a rabbit can breathe underwater?,No
2227,A rabbit can breathe underwater.,No
2228,A rabbit can breathe in the water.,No
2229,Does a rabbit have wings?,No
2230,A rabbit has wings.,No
2231,A rabbit has at least one wing.,No
2232,Does a rabbit have at least one wing?,No
2233,Does a rabbit drink water?,Yes
2234,A rabbit drinks water.,Yes
2235,Water is part of a rabbit's diet.,Yes
2236,Does a rabbit drink coffee?,No
2237,A rabbit drinks coffee.,No
2238,Coffee is part of a rabbit's diet.,No
2239,Does a rabbit eat meat?,No
2240,A rabbit eats meat.,No
2241,Meat is part of a rabbit's diet.,No
2242,Does a rabbit have fins?,No
2243,A rabbit has fins.,No
2244,Does a rabbit have scales?,No
2245,A rabbit has scales.,No
2246,Does a rabbit have fur?,Yes
2247,A rabbit has fur.,Yes
2248,Does a rabbit have hair?,Yes
2249,A rabbit has hair.,Yes
2250,Does a rabbit have a tail?,Yes
2251,A rabbit has a tail.,Yes
2252,Does a rabbit have two legs?,No
2253,A rabbit has two legs.,No
2254,Does a rabbit have legs?,Yes
2255,A rabbit has legs.,Yes
2256,A rabbit doesn't have legs.,No
2257,Can a rabbit fly?,No
2258,A rabbit can fly.,No
2259,Does a rabbit have four legs?,Yes
2260,A rabbit have four legs.,Yes
2261,Can a rabbit climb?,No
2262,A rabbit climb.,No
2263,A rabbit can be found on a tree.,No
2264,Does a rabbit have bones?,Yes
2265,A rabbit has bones.,Yes
2266,Does a rabbit have a beak?,No
2267,A beak is a body part of a rabbit.,No
2268,Is a beak a body part of a rabbit?,No
2269,Does a rabbit have teeth?,Yes
2270,A rabbit has teeth.,Yes
2271,Does a rabbit have feathers?,No
2272,A rabbit has feathers.,No
2273,Does a rabbit have horns?,No
2274,A rabbit has horns.,No
2275,Horns is a body part of a rabbit.,No
2276,Does a rabbit have hooves?,No
2277,A rabbit has hooves.,No
2278,Does a rabbit have claws?,Yes
2279,A rabbit has claws.,Yes
2280,Does a rat live underwater?,No
2281,A rat lives underwater.,No
2282,A rat lives in the water.,No
2283,Does a rat can breathe underwater?,No
2284,A rat can breathe underwater.,No
2285,A rat can breathe in the water.,No
2286,Does a rat have wings?,No
2287,A rat has wings.,No
2288,A rat has at least one wing.,No
2289,Does a rat have at least one wing?,No
2290,Does a rat drink water?,Yes
2291,A rat drinks water.,Yes
2292,Water is part of a rat's diet.,Yes
2293,Does a rat drink coffee?,No
2294,A rat drinks coffee.,No
2295,Coffee is part of a rat's diet.,No
2296,Does a rat eat meat?,No
2297,A rat eats meat.,No
2298,Meat is part of a rat's diet.,No
2299,Does a rat have fins?,No
2300,A rat has fins.,No
2301,Does a rat have scales?,No
2302,A rat has scales.,No
2303,Does a rat have fur?,Yes
2304,A rat has fur.,Yes
2305,Does a rat have hair?,Yes
2306,A rat has hair.,Yes
2307,Does a rat have a tail?,Yes
2308,A rat has a tail.,Yes
2309,Does a rat have two legs?,No
2310,A rat has two legs.,No
2311,Does a rat have legs?,Yes
2312,A rat has legs.,Yes
2313,A rat doesn't have legs.,No
2314,Can a rat fly?,No
2315,A rat can fly.,No
2316,Does a rat have four legs?,Yes
2317,A rat have four legs.,Yes
2318,Can a rat climb?,Yes
2319,A rat climb.,Yes
2320,A rat can be found on a tree.,Yes
2321,Does a rat have bones?,Yes
2322,A rat has bones.,Yes
2323,Does a rat have a beak?,No
2324,A beak is a body part of a rat.,No
2325,Is a beak a body part of a rat?,No
2326,Does a rat have teeth?,Yes
2327,A rat has teeth.,Yes
2328,Does a rat have feathers?,No
2329,A rat has feathers.,No
2330,Does a rat have horns?,No
2331,A rat has horns.,No
2332,Horns is a body part of a rat.,No
2333,Does a rat have hooves?,No
2334,A rat has hooves.,No
2335,Does a rat have claws?,Yes
2336,A rat has claws.,Yes
2337,Does a shark live underwater?,Yes
2338,A shark lives underwater.,Yes
2339,A shark lives in the water.,Yes
2340,Does a shark can breathe underwater?,Yes
2341,A shark can breathe underwater.,Yes
2342,A shark can breathe in the water.,Yes
2343,Does a shark have wings?,No
2344,A shark has wings.,No
2345,A shark has at least one wing.,No
2346,Does a shark have at least one wing?,No
2347,Does a shark drink water?,No
2348,A shark drinks water.,No
2349,Water is part of a shark's diet.,No
2350,Does a shark drink coffee?,No
2351,A shark drinks coffee.,No
2352,Coffee is part of a shark's diet.,No
2353,Does a shark eat meat?,Yes
2354,A shark eats meat.,Yes
2355,Meat is part of a shark's diet.,Yes
2356,Does a shark have fins?,Yes
2357,A shark has fins.,Yes
2358,Does a shark have scales?,Yes
2359,A shark has scales.,Yes
2360,Does a shark have fur?,No
2361,A shark has fur.,No
2362,Does a shark have hair?,No
2363,A shark has hair.,No
2364,Does a shark have a tail?,Yes
2365,A shark has a tail.,Yes
2366,Does a shark have two legs?,No
2367,A shark has two legs.,No
2368,Does a shark have legs?,No
2369,A shark has legs.,No
2370,A shark doesn't have legs.,Yes
2371,Can a shark fly?,No
2372,A shark can fly.,No
2373,Does a shark have four legs?,No
2374,A shark have four legs.,No
2375,Can a shark climb?,No
2376,A shark climb.,No
2377,A shark can be found on a tree.,No
2378,Does a shark have bones?,Yes
2379,A shark has bones.,Yes
2380,Does a shark have a beak?,No
2381,A beak is a body part of a shark.,No
2382,Is a beak a body part of a shark?,No
2383,Does a shark have teeth?,Yes
2384,A shark has teeth.,Yes
2385,Does a shark have feathers?,No
2386,A shark has feathers.,No
2387,Does a shark have horns?,No
2388,A shark has horns.,No
2389,Horns is a body part of a shark.,No
2390,Does a shark have hooves?,No
2391,A shark has hooves.,No
2392,Does a shark have claws?,No
2393,A shark has claws.,No
2394,Does a shrimp live underwater?,Yes
2395,A shrimp lives underwater.,Yes
2396,A shrimp lives in the water.,Yes
2397,Does a shrimp can breathe underwater?,Yes
2398,A shrimp can breathe underwater.,Yes
2399,A shrimp can breathe in the water.,Yes
2400,Does a shrimp have wings?,No
2401,A shrimp has wings.,No
2402,A shrimp has at least one wing.,No
2403,Does a shrimp have at least one wing?,No
2404,Does a shrimp drink water?,No
2405,A shrimp drinks water.,No
2406,Water is part of a shrimp's diet.,No
2407,Does a shrimp drink coffee?,No
2408,A shrimp drinks coffee.,No
2409,Coffee is part of a shrimp's diet.,No
2410,Does a shrimp eat meat?,No
2411,A shrimp eats meat.,No
2412,Meat is part of a shrimp's diet.,No
2413,Does a shrimp have fins?,Yes
2414,A shrimp has fins.,Yes
2415,Does a shrimp have scales?,No
2416,A shrimp has scales.,No
2417,Does a shrimp have fur?,No
2418,A shrimp has fur.,No
2419,Does a shrimp have hair?,No
2420,A shrimp has hair.,No
2421,Does a shrimp have a tail?,Yes
2422,A shrimp has a tail.,Yes
2423,Does a shrimp have two legs?,No
2424,A shrimp has two legs.,No
2425,Does a shrimp have legs?,Yes
2426,A shrimp has legs.,Yes
2427,A shrimp doesn't have legs.,No
2428,Can a shrimp fly?,No
2429,A shrimp can fly.,No
2430,Does a shrimp have four legs?,No
2431,A shrimp have four legs.,No
2432,Can a shrimp climb?,No
2433,A shrimp climb.,No
2434,A shrimp can be found on a tree.,No
2435,Does a shrimp have bones?,No
2436,A shrimp has bones.,No
2437,Does a shrimp have a beak?,No
2438,A beak is a body part of a shrimp.,No
2439,Is a beak a body part of a shrimp?,No
2440,Does a shrimp have teeth?,No
2441,A shrimp has teeth.,No
2442,Does a shrimp have feathers?,No
2443,A shrimp has feathers.,No
2444,Does a shrimp have horns?,No
2445,A shrimp has horns.,No
2446,Horns is a body part of a shrimp.,No
2447,Does a shrimp have hooves?,No
2448,A shrimp has hooves.,No
2449,Does a shrimp have claws?,No
2450,A shrimp has claws.,No
2451,Does a sheep live underwater?,No
2452,A sheep lives underwater.,No
2453,A sheep lives in the water.,No
2454,Does a sheep can breathe underwater?,No
2455,A sheep can breathe underwater.,No
2456,A sheep can breathe in the water.,No
2457,Does a sheep have wings?,No
2458,A sheep has wings.,No
2459,A sheep has at least one wing.,No
2460,Does a sheep have at least one wing?,No
2461,Does a sheep drink water?,Yes
2462,A sheep drinks water.,Yes
2463,Water is part of a sheep's diet.,Yes
2464,Does a sheep drink coffee?,No
2465,A sheep drinks coffee.,No
2466,Coffee is part of a sheep's diet.,No
2467,Does a sheep eat meat?,No
2468,A sheep eats meat.,No
2469,Meat is part of a sheep's diet.,No
2470,Does a sheep have fins?,No
2471,A sheep has fins.,No
2472,Does a sheep have scales?,No
2473,A sheep has scales.,No
2474,Does a sheep have fur?,Yes
2475,A sheep has fur.,Yes
2476,Does a sheep have hair?,Yes
2477,A sheep has hair.,Yes
2478,Does a sheep have a tail?,Yes
2479,A sheep has a tail.,Yes
2480,Does a sheep have two legs?,No
2481,A sheep has two legs.,No
2482,Does a sheep have legs?,Yes
2483,A sheep has legs.,Yes
2484,A sheep doesn't have legs.,No
2485,Can a sheep fly?,No
2486,A sheep can fly.,No
2487,Does a sheep have four legs?,Yes
2488,A sheep have four legs.,Yes
2489,Can a sheep climb?,No
2490,A sheep climb.,No
2491,A sheep can be found on a tree.,No
2492,Does a sheep have bones?,Yes
2493,A sheep has bones.,Yes
2494,Does a sheep have a beak?,No
2495,A beak is a body part of a sheep.,No
2496,Is a beak a body part of a sheep?,No
2497,Does a sheep have teeth?,Yes
2498,A sheep has teeth.,Yes
2499,Does a sheep have feathers?,No
2500,A sheep has feathers.,No
2501,Does a sheep have horns?,Yes
2502,A sheep has horns.,Yes
2503,Horns is a body part of a sheep.,Yes
2504,Does a sheep have hooves?,Yes
2505,A sheep has hooves.,Yes
2506,Does a sheep have claws?,No
2507,A sheep has claws.,No
2508,Does a squid live underwater?,Yes
2509,A squid lives underwater.,Yes
2510,A squid lives in the water.,Yes
2511,Does a squid can breathe underwater?,Yes
2512,A squid can breathe underwater.,Yes
2513,A squid can breathe in the water.,Yes
2514,Does a squid have wings?,No
2515,A squid has wings.,No
2516,A squid has at least one wing.,No
2517,Does a squid have at least one wing?,No
2518,Does a squid drink water?,No
2519,A squid drinks water.,No
2520,Water is part of a squid's diet.,No
2521,Does a squid drink coffee?,No
2522,A squid drinks coffee.,No
2523,Coffee is part of a squid's diet.,No
2524,Does a squid eat meat?,No
2525,A squid eats meat.,No
2526,Meat is part of a squid's diet.,No
2527,Does a squid have fins?,No
2528,A squid has fins.,No
2529,Does a squid have scales?,No
2530,A squid has scales.,No
2531,Does a squid have fur?,No
2532,A squid has fur.,No
2533,Does a squid have hair?,No
2534,A squid has hair.,No
2535,Does a squid have a tail?,No
2536,A squid has a tail.,No
2537,Does a squid have two legs?,No
2538,A squid has two legs.,No
2539,Does a squid have legs?,Yes
2540,A squid has legs.,Yes
2541,A squid doesn't have legs.,No
2542,Can a squid fly?,No
2543,A squid can fly.,No
2544,Does a squid have four legs?,No
2545,A squid have four legs.,No
2546,Can a squid climb?,No
2547,A squid climb.,No
2548,A squid can be found on a tree.,No
2549,Does a squid have bones?,No
2550,A squid has bones.,No
2551,Does a squid have a beak?,No
2552,A beak is a body part of a squid.,No
2553,Is a beak a body part of a squid?,No
2554,Does a squid have teeth?,Yes
2555,A squid has teeth.,Yes
2556,Does a squid have feathers?,No
2557,A squid has feathers.,No
2558,Does a squid have horns?,No
2559,A squid has horns.,No
2560,Horns is a body part of a squid.,No
2561,Does a squid have hooves?,No
2562,A squid has hooves.,No
2563,Does a squid have claws?,No
2564,A squid has claws.,No
2565,Does a swan live underwater?,No
2566,A swan lives underwater.,No
2567,A swan lives in the water.,No
2568,Does a swan can breathe underwater?,No
2569,A swan can breathe underwater.,No
2570,A swan can breathe in the water.,No
2571,Does a swan have wings?,Yes
2572,A swan has wings.,Yes
2573,A swan has at least one wing.,Yes
