,question,label
31156,going on vacation usually causes boredom,No
31157,straws is usually located at fast food restaurant,Yes
31158,is ship used on water ,Yes
31159,does money involve banks,Yes
31160,ficus is usually located at violin case,No
31161,most people is capable of swim in water,Yes
31162,sioux city is part of iowa,Yes
31163,is iron usually found inside the house,Yes
31164,does department have to do with promotions,Yes
31165,is washer an object,Yes
31166,gary is part of india,No
31167,is web a noun,Yes
31168,is megaphone a weapon,No
31169,is barbell made of metal,Yes
31170,calais is part of france,Yes
31171,is brie a hand food,Yes
31172,walk around lake has a prerequisite of have lake,Yes
31173,predator is capable of corner prey,Yes
31174,is crossroads specific to the first world,No
31175,is future well known,No
31176,sun has a property of selfish,No
31177,go to mall has a subevent of sleeping,No
31178,grass is usually located at preschool,No
31179,okeechobee is part of english channel,No
31180,is round anywhere in my house other than the bathroom,No
31181,can sandcastle be seen,Yes
31182,people is usually located at hospital,Yes
31183,moving car has a subevent of listen to teacher,No
31184,does plotter make something,Yes
31185,hot is the opposite of bottom up,No
31186,is island a person,No
31187,foreleg is part of quadruped,Yes
31188,cider is usually used for drying yourself,No
31189,most cameras has lens,Yes
31190,scamper has a property of dead,Yes
31191,going public usually causes scandal,Yes
31192,cans of soup is usually located at cupboard,Yes
31193,smelt entails heat,Yes
31194,children has a property of coloured,No
31195,can virus be touched,No
31196,pago pago is part of american samoa,Yes
31197,can ground get wet,Yes
31198,is lowland a building,No
31199,book is usually located at bookshelf,Yes
31200,ball is part of ghana,No
31201,is soot a plant,No
31202,pray is motivated by a goal of believe in deity,Yes
31203,is cookie a common food,Yes
31204,remembering is usually used for vend newspapers,No
31205,mall is usually located at home,No
31206,is quarry chemistry,No
31207,leash is usually used for lead,Yes
31208,making phone call has a prerequisite of concentrate,No
31209,is candyland a board game,Yes
31210,get wet is motivated by a goal of sex,Yes
31211,knight is usually located at living room,No
31212,going on internet is usually used for doing research,Yes
31213,detectable is the opposite of undetectable,Yes
31214,admiralty islands is part of rainbow smelt,No
31215,aquarium is usually used for eating,No
31216,working has a subevent of accomplishment,Yes
31217,do housework has a prerequisite of vacuum floor,Yes
31218,clean has a prerequisite of get broom,Yes
31219,back yard is usually used for eat at,No
31220,condominium is usually used for live in,Yes
31221,calendar pad is usually located at office supply store,Yes
31222,is teens female,Yes
31223,taking walk usually causes will clean,No
31224,does gel smell good,Yes
31225,is slipcover normally found in a home,Yes
31226,is packet safe for children,Yes
31227,anchorage is part of alaska,Yes
31228,does warrant involve paper,Yes
31229,is watchband something you pick up to use,Yes
31230,does human breathe,Yes
31231,is maraschino a citrus fruit,No
31232,link is part of chain,Yes
31233,glass has a property of dirty,Yes
31234,hole is usually located at swiss cheese,Yes
31235,stabilizer is part of bed,No
31236,does airlift have an engine,Yes
31237,chittagong is part of europe,No
31238,traversal is part of pool,No
31239,is ball used for decorating,No
31240,is ornament furniture,No
31241,boots is usually located at kitchen,No
31242,diving is part of swimming meet,Yes
31243,export is the opposite of import,Yes
31244,starting flame or fire has a subevent of look at artwork,No
31245,chain is part of oil lamp,No
31246,is watchband for entertainment,No
31247,is glaze made from plastic,No
31248,is fair fatty,No
31249,is subpoena bendable,No
31250,coin slot is part of slot machine,Yes
31251,is case part of the building itself,No
31252,is a cement mixer used for construction,Yes
31253,making patchwork quilt usually causes creating art,Yes
31254,divorced is the opposite of connected,Yes
31255,bathing is usually used for writing,No
31256,becoming inebriated is usually used for water plants,No
31257,cent is part of skiing,No
31258,casablanca is part of morocco,Yes
31259,acoustic delay line is part of communication system,No
31260,band aid is usually used for putting on cuts,Yes
31261,is sheepskin used for food,No
31262,getting fit has a subevent of losing weight,Yes
31263,blood pressure is part of circulation,Yes
31264,is firewood used to fix things,No
31265,is cranberry a fruit,Yes
31266,red is part of pneumoconiosis,No
31267,cannonball is usually used for meeting people,No
31268,is neat colorful,No
31269,procreating has a subevent of buying popcorn,No
31270,receive degree has a prerequisite of study very hard,Yes
31271,is binder fried,No
31272,great lakes is part of united states,Yes
31273,does jug hold water,Yes
31274,is priest related to faith,Yes
31275,is boot bigger than a table,No
31276,is yacht bigger than a car,Yes
31277,does rattlesnake normally live in the usa,Yes
31278,athlete is capable of play sport,Yes
31279,is surface solid,Yes
31280,is caterer office work or administrative work,No
31281,hairdresser chair is usually used for music,No
31282,is cup prestigious,No
31283,change society has a prerequisite of make lots of money,Yes
31284,microsoft is defined as name of company,Yes
31285,is agriculturalist a particular type of scientist,Yes
31286,global warming is created by greenhouse gases,Yes
31287,person desires child porn,No
31288,is ambulance a type of car,Yes
31289,is piece technology,Yes
31290,watch musician perform has a prerequisite of release brake,No
31291,limb is part of head,No
31292,charleston is part of south carolina,Yes
31293,acting causes desire of go to movie,No
31294,is bench a feeling,No
31295,play game of chess has a subevent of drown,No
31296,printer is usually used for printing documents,Yes
31297,playing frisbee has a subevent of gasp,No
31298,is font wood,No
31299,is couch in homes,Yes
31300,infrared spectrum is part of female body,No
31301,is angel larger than a book,No
31302,applying for job usually causes good feelings,No
31303,is stormchaser a hobby,Yes
31304,domain is part of washington,No
31305,candle usually recieves an action of lit with match,Yes
31306,is wound plastic,No
31307,forebrain is part of pillars of hercules,No
31308,contents is part of publication,Yes
31309,is bride alive,Yes
31310,can love be bought,Yes
31311,is thickener a dessert or snack,No
31312,is helicopter something that you can make at home,No
31313,is traveller related to traveling,Yes
31314,is congress dangerous,No
31315,bag is usually used for opening lock,No
31316,compete against has a last subevent of wash dishes,No
31317,preparing for vote has a prerequisite of research,Yes
31318,spa is usually used for shade,No
31319,does gambling have anything to do with the weather,No
31320,duvet is usually located at bedroom,Yes
31321,cake is distinct from pie,Yes
31322,is dishtowel an object,Yes
31323,dirt causes desire of clean clothes,Yes
31324,card is usually used for take shower,No
31325,is dribbler an action,Yes
31326,get onto web has a prerequisite of get attention,No
31327,do most people have cabin in their house,No
31328,repair umbrella is motivated by a goal of broken,Yes
31329,is ligature used for cleaning,No
31330,make people laugh is motivated by a goal of attention,Yes
31331,is grandchild region based,No
31332,skagens odde is part of jutland,Yes
31333,person can realise has a property of short for barbeque,No
31334,can you put typhoon inside a water container,No
31335,does ringtail require a cage,Yes
31336,getting job is usually used for work,Yes
31337,north platte is part of nebraska,Yes
31338,lighting match usually causes sleeping,No
31339,room for sleeping is usually located at market,No
31340,does board have a screen,No
31341,is trap living,No
31342,is book educational,Yes
31343,distributor cam is part of distributor,Yes
31344,is leak for hygiene,No
31345,attend rock concert has a subevent of consider popular opinion,No
31346,food being cooked is usually located at shelf,No
31347,tailpipe is part of chromosome,No
31348,is coffee a grain,No
31349,is etching a person,No
31350,is bugle a fluid,No
31351,adelaide is part of balkan peninsula,No
31352,does scissors cut things,Yes
31353,is greenback something people engage with at all,Yes
31354,money is usually located at sock drawer,Yes
31355,chair is part of funiture,Yes
31356,kendo is defined as way of sword,Yes
31357,have party has a last subevent of go home,No
31358,waging war has a subevent of people die,Yes
31359,is band alive,Yes
31360,sit quietly has a prerequisite of sit by yourself,Yes
31361,is methane a place,No
31362,eating breakfast has a prerequisite of making breakfast,Yes
31363,is toolkit multicolored,Yes
31364,is hunter alive,Yes
31365,steering linkage is part of steering system,Yes
31366,is fillet edible,Yes
31367,is carousel found in an amusement park,Yes
31368,washington is part of atom,No
31369,is ibuprofen used for a specific purpose,Yes
31370,bullhorn is usually used for lawyers,No
31371,is rosebush big,Yes
31372,cars usually recieves an action of followed,No
31373,brassard is part of south africa,No
31374,present is distinct from past,Yes
31375,floor is usually used for having fun,No
31376,walk has a subevent of dancing,No
31377,is furniture an item thats used,Yes
31378,does snorer relate to a family relationship,No
31379,is footprint a style,No
31380,aalborg is part of kent,No
31381,is ledge related to sports,No
31382,is a oven electrical,Yes
31383,chain is usually used for connect,Yes
31384,school is usually used for producing educated people,Yes
31385,is team a plant,No
31386,does coordinator breath,Yes
31387,read to children is motivated by a goal of become readers also,Yes
31388,phone is usually used for learning news,No
31389,queen is usually used for having fun,No
31390,get warm has a prerequisite of open mouth,No
31391,boredom causes desire of learn,No
31392,linen closet is usually used for storing linen,Yes
31393,does food get cold,Yes
31394,hurting else is usually used for getting revenge,Yes
31395,is detainee a man,Yes
31396,buy shirt has a first subevent of go to store,Yes
31397,is incense smaller than a bread box,Yes
31398,play sports has a last subevent of cool off,No
31399,character is usually located at play in play,Yes
31400,rosebush is usually located at litter box,No
31401,is morphine soft,No
31402,is blinker man made,Yes
31403,do you have to hold dice to use it,Yes
31404,does television have to do with entertainment,Yes
31405,coast is usually used for fishing,Yes
31406,is shoplifter on the face,No
31407,is death tangible,No
31408,is roadway bigger than a bus,Yes
31409,is newsprint furniture,No
31410,is facility common,Yes
31411,pass course is motivated by a goal of dont know,No
31412,bathing has a prerequisite of water,Yes
31413,does monster have a return policy,No
31414,is brain a solid,Yes
31415,rack entails stretch,Yes
31416,is crawlspace flat,Yes
31417,is dresser light weight,No
31418,does stylus come in different shapes and sizes,Yes
31419,thirsty people is usually located at valley,No
31420,is lobe part of the ear,Yes
31421,person desires dignity,Yes
31422,is firefighter a profession,Yes
31423,fan is usually located at room,Yes
31424,does bomber grow,No
31425,is sieve plugged in,No
31426,peroration is part of oration,Yes
31427,is metal made of wood,No
31428,feast day is part of electromagnet,No
31429,is cavalryman a person,Yes
31430,is door a type of person,No
31431,sitting on chair has a subevent of lift chest,No
31432,does highlighter come in different sizes,Yes
31433,is bluesman a kind of food,No
31434,computers usually recieves an action of programmed,Yes
31435,is desk alive ,No
31436,knob is usually located at door,Yes
31437,glass bakers is usually located at laboratory,Yes
31438,tashkent is part of hull,No
31439,is shield electronic,No
31440,waking up in morning has a subevent of getting dates,No
31441,doing housework usually causes steep,No
31442,is stocks a part of finance,Yes
31443,machine is usually used for vacuum,Yes
31444,is clothesline abstract,No
31445,is belly respitory,No
31446,is cabinet used to prepare food,No
31447,ball is usually located at sport,Yes
31448,is contestant an emotion,No
31449,is slop soft,Yes
31450,sending criminal to prison has a prerequisite of convicting,Yes
31451,concern for health causes desire of go to market,No
31452,is roadway bigger than a bread box,Yes
31453,is tv used for entertainment,Yes
31454,attending classical concert usually causes fun and excitement,No
31455,nun does not desire believe in god,No
31456,lethe is part of czech republic,No
31457,will i die if freeway falls on my head ,Yes
31458,is driver alive,Yes
31459,wale is part of vessel,Yes
31460,is gambler a person,Yes
31461,carpenter is capable of think,No
31462,is runner alive,Yes
31463,does air have a color,No
31464,atheist does not desire believe in god,Yes
31465,is ballplayer bigger than a bread box,Yes
31466,is godfather an action,No
31467,machine is usually used for flooring,No
31468,acceptable is the opposite of victory,No
31469,going for run has a subevent of drowning,No
31470,heroin usually causes euphoria,Yes
31471,is oxidizer used to create medicines,Yes
31472,hashish is part of indian hemp,Yes
31473,having fun has a subevent of have drink,No
31474,is overlay outside,Yes
31475,is immunologist something that can be drawn on paper,No
31476,snow is usually used for transacting business,No
31477,ball is usually used for buy computer,No
31478,cogitating has a prerequisite of listen,No
31479,andhra pradesh is part of umbrella,No
31480,rhone is part of france,Yes
31481,does puritan focus on financial levels of wealth ,No
31482,beat around bush is the opposite of cut to chase,Yes
31483,tell story has a subevent of buy things,No
31484,is church an institution,Yes
31485,evil is the opposite of good,Yes
31486,is nightspot a building used for entertainment,Yes
31487,fungus is usually located at rotting vegetation,Yes
31488,people is capable of clean carpets,No
31489,nurses is usually located at cd player,No
31490,human has a property of good,Yes
31491,does drums have a particular odor,No
31492,taking course usually causes learn,Yes
31493,birth control pill is usually located at bedroom,Yes
31494,rape has a property of relaxing,No
31495,is truck a vehicle of some sort,Yes
31496,donner pass is part of california,Yes
31497,does roast contain meat,Yes
31498,money causes desire of fix computer,Yes
31499,dance samba has a first subevent of find partner,Yes
31500,snort entails sail,No
31501,television has a property of animals,No
31502,is sphere a job title,No
31503,is stapler used in an office,Yes
31504,is pot related to cooking food,Yes
31505,is frankincense something used by humans or animals,Yes
31506,ear is part of brain,No
31507,rabi i is part of unit,No
31508,chess set is usually located at cupboard,Yes
31509,airplane is usually used for flight,Yes
31510,trinity river is part of asia,No
31511,washers is usually located at movie,No
31512,is friar a specific occupation,Yes
31513,enrage usually causes spending money,No
31514,is motel a place,Yes
31515,does excitement deal with emotions,Yes
31516,lake victoria is part of africa,Yes
31517,sausage is usually located at park,No
31518,is crescent a tool,No
31519,andes is part of colombia,Yes
31520,moldboard is part of upper egypt,No
31521,take shower has a prerequisite of take clothes off,Yes
31522,is week tangible,No
31523,train is capable of hear music on radio,No
31524,pumpkin seed is part of pumpkin,Yes
31525,is stain a machine,No
31526,standing room is part of stadium,Yes
31527,paint has a subevent of laughter,No
31528,is cast found in most homes ,No
31529,england is part of europe,Yes
31530,beef is part of california,No
31531,foreign intelligence surveillance court is part of endoskeleton,No
31532,dublin is part of ireland,Yes
31533,is paprika an abstract concept,No
31534,does field fit in your hand,No
31535,is doorkeeper a pet of some kind,No
31536,is tree taller then a 6 foot person,Yes
31537,tortilla is part of wrap,Yes
31538,is violin type of person,No
31539,jewelry is usually used for driving,No
31540,springy is the opposite of unspringy,Yes
31541,is hamburger a type of food,Yes
31542,mug is usually used for drinker,Yes
31543,parkersburg is part of west virginia,Yes
31544,take break has a subevent of wiggle,No
31545,cyanosis is part of carbon monoxide poisoning,Yes
31546,comfortable pillows is usually located at bedroom,Yes
31547,can you use crown to help you do yard work,No
31548,on off switch is capable of change states,Yes
31549,is dj alive,Yes
31550,institute civil action is motivated by a goal of sue,Yes
31551,is lectern soft,No
31552,brownsville is part of texas,Yes
31553,note is usually located at television,No
31554,kennedy is part of long island,Yes
31555,bosses is usually located at meeting,Yes
31556,is anthropologist a child,No
31557,leaves is usually located at tree,Yes
31558,is ladle plastic,Yes
31559,pint is part of spain,No
31560,glass pipe is usually used for smoking marijuana,Yes
31561,cognitive neuroscience is part of myriagram,No
31562,water plant is motivated by a goal of have studied,No
31563,is desk living,No
31564,learn about world has a prerequisite of read book,Yes
31565,is petroleum food,No
31566,is subscriber a student,Yes
31567,buy for loved one is motivated by a goal of want,Yes
31568,karachi is part of kyrgyzstan,No
31569,is horsehair edible,No
31570,is home bigger than a bathtub,Yes
31571,do you buy clicker from a store,Yes
31572,doing crossword puzzle is usually used for learning new words,Yes
31573,earning living has a subevent of pay taxes,Yes
31574,is refrigerator expensive,Yes
31575,steel wool pads is usually located at mail box,No
31576,is firelight an emotion,No
31577,is firewater metal,No
31578,yoga usually recieves an action of put in bags,No
31579,is toymaker a vehicle,No
31580,does elbow eat,No
31581,pub is usually used for seeing mates,Yes
31582,is canal something a person can ride on,Yes
31583,is headlight a square shape,Yes
31584,is accordion used for recreation,Yes
31585,playing game of chess has a subevent of lose,Yes
31586,saskinbakkal is part of operation,No
31587,is arches well known,Yes
31588,is wall about death,No
31589,is elf air,No
31590,bake cake is motivated by a goal of have birthday party,Yes
31591,gather energy for tomorrow has a subevent of sleep,Yes
31592,taurus is part of infrastructure,No
31593,can jeans be picked up,Yes
31594,raleigh is part of tanzania,No
31595,mice is capable of eat cheese,Yes
31596,breakable is the opposite of dissuade,No
31597,famous person is capable of govern nation,No
31598,is a pillow used for sitting,No
31599,books is usually used for reading,Yes
31600,eating breakfast has a prerequisite of open mind,No
31601,brain is part of oceania,No
31602,joy causes desire of play baseball,No
31603,row is part of second,No
31604,parana is part of argentina,Yes
31605,limb is part of cockpit,No
31606,sun gear is part of musculoskeletal system,No
31607,reggane is part of middle age,No
31608,matthew is part of candidiasis,No
31609,blanket is part of breeder reactor,Yes
31610,people is capable of list advertisers,No
31611,traveling has a subevent of exploring new cities,Yes
31612,cottage is usually used for live in,Yes
31613,is tablet a person,No
31614,most games has a property of salty,No
31615,would computer be in a garden,No
31616,clouds is capable of rain on earth,Yes
31617,does landlord deal with fast food,No
31618,condom is usually used for protecting yourself during sex,Yes
31619,is mole on this planet,Yes
31620,is body heavy,Yes
31621,is microbiologist green,No
31622,is food a woman,No
31623,craps tables is usually located at backyard,No
31624,see movie has a prerequisite of go to cinema,Yes
31625,problem solve has a subevent of needing cash,No
31626,jazz music is capable of uses saxophone,Yes
31627,waking up in morning has a subevent of yawn,Yes
31628,poop is usually located at lawn,Yes
31629,is outfield an old product,Yes
31630,ganges is part of india,Yes
31631,is metal mostly used to cook liquid things,No
31632,frisbee is usually located at park,Yes
31633,painting is usually used for putting in dishwasher,No
31634,is corner for transportation,No
31635,is waste useful,No
31636,wagon tire is part of cartwheel,Yes
31637,does microwave need water,No
31638,light bulb is usually used for light,Yes
31639,agree with has a first subevent of salivate,No
31640,is bus a bus,Yes
31641,can you see toy indoors,Yes
31642,adhesive bandage is usually located at pharmacy,Yes
31643,veterans day is part of old testament,No
31644,boredom causes desire of learn new,Yes
31645,learning about science is usually used for keeping cards,No
31646,cook is capable of draw attention,No
31647,beta receptor is part of genipap fruit,No
31648,fan tracery is part of fan vaulting,Yes
31649,is stone hard,Yes
31650,is generator electrical,Yes
31651,is truffles expensive,Yes
31652,is bike bigger than a chair,Yes
31653,menu is usually located at architects office,No
31654,taking examination usually causes stress,Yes
31655,can microphone send information,Yes
31656,is spy a physical job,Yes
31657,playing basketball usually causes knee injury,Yes
31658,baking cake is usually used for make dynamic webpages,No
31659,liberty island is part of africa,No
31660,is hand for soccer,No
31661,i thought you said cleavage wasnt alive is cleavage an occupation,No
31662,listen to radio has a prerequisite of buy radio,Yes
31663,kitchenette is usually located at butchers shop,No
31664,playing basketball is usually used for making money,Yes
31665,national institute of justice is part of british columbia,No
31666,buying has a subevent of remembering life,No
31667,add up numbers has a subevent of adopt attitude of solemnity,No
31668,musicians is usually located at apartment building,No
31669,pc board is part of personal computer,Yes
31670,sick has a subevent of going to doctor,Yes
31671,does steps involve animas,No
31672,ball is usually located at soccer field,Yes
31673,wembley is part of coat,No
31674,is weathervane weather related,Yes
31675,is south alive,No
31676,housework has a property of addictive,No
31677,proselytize entails immigrate,No
31678,marijuana is capable of cause to feel high,Yes
31679,is honey candy,No
31680,is munchkin a family member,Yes
31681,alcoholic beverage is usually located at cabinet,No
31682,marston moor is part of england,Yes
31683,chopping onions usually causes cry,Yes
31684,does fan hold back water,No
31685,dhahran is part of saudi arabia,Yes
31686,is plants living,Yes
31687,is headquarters a building,Yes
31688,have nervous breakdown is motivated by a goal of heat,No
31689,terabyte is part of shoulder,No
31690,having nervous breakdown usually causes hospitalization,Yes
31691,person desires light,Yes
31692,is erotica common,Yes
31693,is sieve alive,No
31694,does address breathe,No
31695,postcentral gyrus is part of parietal lobe,Yes
31696,puppies and children has a property of annoying,No
31697,attend school has a prerequisite of enrol,Yes
31698,jumping out of window is usually used for escaping fire,Yes
31699,can you put train in a cup,No
31700,have lunch is motivated by a goal of am hungry,Yes
31701,does machete require labor,Yes
31702,is cyanide useful,No
31703,person desires best things for friends,Yes
31704,sleigh ride has a prerequisite of dress warm,Yes
31705,seeing people play game is usually used for gather clan,No
31706,paper is usually used for watch tv,No
31707,food is usually located at countryside,No
31708,cotswolds is part of england,Yes
31709,cairo is part of illinois,Yes
31710,taking walk usually causes using drill,No
31711,does participant do something,Yes
31712,is equipment expensive,Yes
31713,does copier relate to the military,No
31714,lighting fire is usually used for store,No
31715,go to sporting event has a prerequisite of get hockey stick,No
31716,is lead a mineral,Yes
31717,is rainforest a miniature,No
31718,garlic is capable of report crime,No
31719,new forest is part of hampshire,Yes
31720,is tombstone found at a home,No
31721,could i hold period in my hand,No
31722,mane is part of guarani,No
31723,discovering truth has a subevent of feeling hurt,Yes
31724,is spinout something you can join,No
31725,cross street has a subevent of look both ways,Yes
31726,is motorist human,Yes
31727,file is usually used for gathering more informatioin into,Yes
31728,play sport has a prerequisite of join military,No
31729,wait for has a prerequisite of gas up car,No
31730,person desires better life,Yes
31731,is chute a tool,Yes
31732,is ladle a furniture,No
31733,traveling has a subevent of taking detour,Yes
31734,is chimp a house pet,No
31735,withers is part of kislev,No
31736,can livestock be found on a farm,Yes
31737,is watch sharp ,No
31738,roots is usually located at pocket,No
31739,is yoke cream,No
31740,is kink tasty,No
31741,does impostor make sounds,Yes
31742,name is usually used for change,No
31743,is surfboard an object,Yes
31744,number is usually used for identifying house,Yes
31745,ferret is usually located at surface of earth,No
31746,is boiler heavy,Yes
31747,is chicago found near the ocean,No
31748,saltshaker is usually located at chess,No
31749,is building a structure,Yes
31750,quart is part of gallon,Yes
31751,poyang is part of china,Yes
31752,zama is part of address,No
31753,is cinematographer alive,Yes
31754,does crossfire use electricity,No
31755,do i plug heater in,Yes
31756,do you wear produce on your face,No
31757,is map human,No
31758,is entranceway related to science,No
31759,is demolition a type of building,No
31760,teach other people is motivated by a goal of share what know,Yes
31761,is bridge natural as opposed to man made,No
31762,subway station is usually located at new york,Yes
31763,is picture illegal,No
31764,cooking meal is usually used for sleeping,No
31765,cheese is usually located at park,No
31766,does color have anything to do with race,Yes
31767,buying has a subevent of make appointment with seller,Yes
31768,is guesthouse found in the bathroom,No
31769,pitcher mound is usually used for understanding,No
31770,sticking plaster is usually used for live in,No
31771,is raincoat smaller then a couch ,Yes
31772,is tequila bread,No
31773,is collectible expensive,Yes
31774,is evaporator used in a home,Yes
31775,type has a subevent of moving fingers,Yes
31776,does rainwater relate to a unit of time,No
31777,cytokinesis is part of meiosis,Yes
31778,brandenburg is part of boot,No
31779,is baby funny,Yes
31780,does soldier involve a uniform,Yes
31781,radio receiver is part of rodeo,No
31782,ring usually recieves an action of worn on finger,Yes
31783,is cleanser a living thing,No
31784,can a table be found in a bedroom,Yes
31785,houses usually recieves an action of made out of brick,Yes
31786,palermo is part of sicily,Yes
31787,oriental is the opposite of occidental,Yes
31788,does doorpost hold something in place,Yes
31789,play ball has a prerequisite of go to park,Yes
31790,is barstool found in the kitchen ,Yes
31791,is doorstep part of nature,No
31792,does pen usually have a cap,Yes
31793,finding lost item usually causes fatigue,No
31794,sculptures is usually located at museum,Yes
31795,is calculator hot,No
31796,is periwinkle alive,Yes
31797,is bluff a plant,No
31798,is workroom liquid,No
31799,do crossword puzzle has a subevent of read to,No
31800,is obesity related to religion,No
31801,waiting in line usually causes being subjected to weather,Yes
31802,exercising has a prerequisite of death of,No
31803,celebrating is usually used for partying,Yes
31804,equality for everyone is created by community,Yes
31805,is landmine expensive to urchase,Yes
31806,seeing particular program has a subevent of review notes,No
31807,find lost item has a prerequisite of go to hairdressers,No
31808,domain name system has a property of abbreviated todns,Yes
31809,howl with laughter is motivated by a goal of was funny,Yes
31810,creek is usually located at landscape,No
31811,short term is the opposite of directly,No
31812,kiss has a prerequisite of arrest,No
31813,maneuver is part of period,No
31814,is conditioner found in most peoples homes,Yes
31815,soap is usually used for pleasure,No
31816,planetary gear is part of car,No
31817,wishbone is part of saint kitts and nevis,No
31818,can clouds be held,No
31819,spur is part of inning,No
31820,making love has a subevent of kiss,Yes
31821,is bachelor a woman,No
31822,cardboard is usually located at botanic garden,No
31823,flashlight battery is part of war,No
31824,is assistant made of plastic,No
31825,uganda is part of gulf of mexico,No
31826,is desk an object,Yes
31827,is coconut edible ,Yes
31828,is legwarmer a person,No
31829,does mapping involve zoning and construction,Yes
31830,is grandnephew something about her body,No
31831,can you buy alien at a store,No
31832,is herb an herb,Yes
31833,ruby has a property of red,Yes
31834,is a kettle used for cooking,Yes
31835,person is capable of own car,Yes
31836,people is capable of cooked,No
31837,traveling has a prerequisite of mode of transport,Yes
31838,ears is capable of hear noise,Yes
31839,ice is usually used for help,No
31840,furniture is usually located at petshop,No
31841,swimming pool is usually located at fitness center,Yes
31842,is father female,No
31843,is victim big,Yes
31844,is bomb edible,No
31845,ticks has a property of for hanging up clothes,No
31846,is ball white in color ,Yes
31847,downstream is the opposite of off board,No
31848,is biosphere a gas,Yes
31849,get in shape has a prerequisite of have deck of cards,No
31850,going to store is usually used for buying clothes,Yes
31851,telephone kiosk is usually used for good time,No
31852,is collar for your pet,Yes
31853,going out at night has a prerequisite of lock door,Yes
31854,does kayak have 1 wheel,No
31855,water is capable of act as reflector,Yes
31856,can a aircraft carry cargo,Yes
31857,blessing is the opposite of curse,Yes
31858,take break has a prerequisite of relax,Yes
31859,get paid is motivated by a goal of relaxing,No
31860,take finals has a prerequisite of attend class,Yes
31861,humans is capable of dream,Yes
31862,does ocean have to do with water,Yes
31863,is scotsman a person,Yes
31864,entertaining has a subevent of play tennis,Yes
31865,bomb is usually used for scaring people,Yes
31866,is fruit organic,Yes
31867,crust is part of lithosphere,Yes
31868,playing ball usually causes misunderstandings,No
31869,does loin go away if i die,No
31870,rhinorrhea is part of cold,Yes
31871,stop being married to has a prerequisite of buy yarn,No
31872,contents is part of kansas,No
31873,gazelle is usually located at yard,No
31874,reproduce has a prerequisite of make love,Yes
31875,is paper useful,Yes
31876,numbers is capable of stray,No
31877,farmington is part of connecticut,Yes
31878,cretaceous is part of mesozoic,Yes
31879,uncertainty is the opposite of certainty,Yes
31880,return to work is motivated by a goal of earn money,Yes
31881,opera singer is capable of cost lot of money,No
31882,is maize used in cooking,Yes
31883,grocery shop has a prerequisite of go to grocery store,Yes
31884,making friends has a subevent of conversation,Yes
31885,can hustler hear,Yes
31886,improve image is motivated by a goal of were sick,No
31887,disrespect is the opposite of lo fi,No
31888,is rioting used to move things,No
31889,brazos is part of jerusalem,No
31890,heart is usually located at all mammals,Yes
31891,pass sentence has a prerequisite of judge,Yes
31892,when not liquid is leaf a gas,No
31893,does a forklift have wheels,Yes
31894,offing is part of iraq,No
31895,trucks is usually located at freeway,Yes
31896,forklift is usually used for ride across plant,Yes
31897,is adhesion useful,Yes
31898,is bathtub heavier than 50 lbs,Yes
31899,orchestra pit is part of theater,Yes
31900,is toilet found in the bathroom,Yes
31901,sports has a property of fun,Yes
31902,judges is part of old testament,Yes
31903,misanthropic is the opposite of philanthropic,Yes
31904,few is distinct from many,Yes
31905,adding up numbers has a subevent of purchase,No
31906,does a sports car travel on land,Yes
31907,birth control pill is usually located at drug store,Yes
31908,is lamppost made out of metal,Yes
31909,can you use memorandum for lots of different things,No
31910,fantail is part of engine,No
31911,run twenty six miles has a prerequisite of stretch,Yes
31912,take exam has a subevent of getting nervous,Yes
31913,dermis is part of greece,No
31914,catch mumps has a prerequisite of thinking,No
31915,is jealous envy,Yes
31916,is psychologist a type of therapist,Yes
31917,comic strip is part of comic book,Yes
31918,fixing computer usually causes joy,No
31919,does coordinator have money,Yes
31920,is mug used to drink,Yes
31921,reserve clause is part of greece,No
31922,marrow is part of immune system,Yes
31923,is horseman a person,Yes
31924,pail is usually used for carry water,Yes
31925,is royalty something a doctor says,No
31926,chairs for spectators is usually located at office building,No
31927,is geologist a human,Yes
31928,urinate is motivated by a goal of bladder was full,Yes
31929,castle is usually located at germany,Yes
31930,is package in homes,Yes
31931,does pamphlet move,No
31932,moldy food is usually located at refrigerator,Yes
31933,does yacht cost more than 10000 dollars,Yes
31934,cambodia is part of south east asia,Yes
31935,interstate highway is usually used for drive upon,Yes
31936,is harpooner used in school,No
31937,is neat natural,No
31938,razor is usually used for eat dinnner,No
31939,teachers is capable of plan lessons,Yes
31940,farmhouse is part of akee,No
31941,can overbite be studied,Yes
31942,is packet outside when you see it,No
31943,in charge of project has a prerequisite of volunteer,Yes
31944,shoeshine boys is capable of shine shoes,Yes
31945,panties is usually located at sock,No
31946,toothbrush is usually located at dentist,Yes
31947,tin is usually used for getting rest,No
31948,is sorbet fruity,Yes
31949,does man move on its own,Yes
31950,previous is the opposite of next,Yes
31951,teacher is capable of question student,Yes
31952,lashkar e jhangvi is part of sipah e sahaba,Yes
31953,pianos has two ears,No
31954,knight is usually located at chess set,Yes
31955,playing basketball usually causes use water,No
31956,having asthma attack usually causes take medication,Yes
31957,tat entails dry,No
31958,is a chime a percussion instrument,Yes
31959,lyric is part of central america,No
31960,is fireworks something i can touch,Yes
31961,would a person looking at person call person human,Yes
31962,eustachian tube is part of china,No
31963,does peasant get paid alot,No
