,question,label
42820,side is part of torso,Yes
42821,leyte is part of world war ii,Yes
42822,does aide involve helping patients,Yes
42823,playing game with friends has a subevent of winning game,Yes
42824,is tree heavier than 5lbs,Yes
42825,camera is usually used for take pictures,Yes
42826,getting exercise has a prerequisite of moving,Yes
42827,is dress clothing,Yes
42828,price of silver is usually located at newspaper,Yes
42829,crossing street is usually used for pedestrians,Yes
42830,is shoulder man made,Yes
42831,vamp is part of upper,Yes
42832,person is capable of tear paper,Yes
42833,santa ana is part of el salvador,Yes
42834,padua is part of veneto,Yes
42835,is teens female,Yes
42836,does powder need replacing,Yes
42837,is anthrax poison,Yes
42838,penis is capable of shoot sperm,Yes
42839,can jeans be picked up,Yes
42840,is rafter visible to the naked eye,Yes
42841,remember phone number has a prerequisite of write down,Yes
42842,cartridge is part of record player,Yes
42843,is couple something normally found outside,Yes
42844,is sledgehammer used only during certain times of the year,Yes
42845,live is distinct from die,Yes
42846,human is usually located at space shuttle,Yes
42847,reproduce has a prerequisite of have sex,Yes
42848,is vault a thing,Yes
42849,is mutant character of a person,Yes
42850,urinate has a subevent of aim into toilet,Yes
42851,can i find horizon outside,Yes
42852,innings is part of cricket,Yes
42853,bahrain is part of asia,Yes
42854,is judge a human,Yes
42855,is aquarium used for a specific purpose ,Yes
42856,is fork plastic,Yes
42857,performing has a prerequisite of talent,Yes
42858,is reword a concept,Yes
42859,constantine is part of algeria,Yes
42860,being tired causes desire of go to sleep,Yes
42861,fingerprint is usually located at finger,Yes
42862,is tree a tree,Yes
42863,blanketing is usually used for warmth,Yes
42864,shopping arcade is usually located at city,Yes
42865,does blinker use electricity,Yes
42866,does insomniac need food,Yes
42867,is piano something you play with,Yes
42868,praying has a subevent of kneel down,Yes
42869,focus is part of focal infection,Yes
42870,is sandlot always outside,Yes
42871,external ear is part of auditory apparatus,Yes
42872,is south just one word,Yes
42873,sun is capable of burn skin,Yes
42874,can toilet be found in the bathroom,Yes
42875,people is capable of smell with noses,Yes
42876,person is capable of sit up,Yes
42877,apartment house has many apartments,Yes
42878,does newswoman work,Yes
42879,can i hold pedestal in one hand,Yes
42880,living usually causes death,Yes
42881,judge is capable of fine defendent,Yes
42882,gravel is usually located at surface of earth,Yes
42883,buying beer usually causes lose of money,Yes
42884,go on strike has a prerequisite of not go to work,Yes
42885,is windbreaker smaller than a house,Yes
42886,act in play has a prerequisite of rehearse,Yes
42887,armenia is part of transcaucasia,Yes
42888,staying fit usually causes healthy,Yes
42889,is emotion a feeling,Yes
42890,is can metal,Yes
42891,january is part of gregorian calendar,Yes
42892,remembering phone number has a prerequisite of good memory,Yes
42893,is shop a building,Yes
42894,chaperone entails protect,Yes
42895,is happy an emotion,Yes
42896,is sunbather an adult,Yes
42897,is heroin a drug,Yes
42898,piece is the opposite of whole,Yes
42899,radio station is capable of air radio program,Yes
42900,is pitcher related to sports,Yes
42901,earths core has a property of molten rock,Yes
42902,watching film has a subevent of entertainment,Yes
42903,mirror is usually used for reflection,Yes
42904,does person represent an individual living thing,Yes
42905,is pyramid historical,Yes
42906,do they have glue at the mall,Yes
42907,is teargas expensive,Yes
42908,running out of steam has a subevent of slow down,Yes
42909,go jogging has a subevent of get fitter,Yes
42910,is sock found in most homes ,Yes
42911,is titanium common,Yes
42912,tarmac is usually located at airport,Yes
42913,skin care article is usually located at magazine,Yes
42914,is copper bad for your health ,Yes
42915,is crabmeat valuable,Yes
42916,salad spinner is usually located at cupboard,Yes
42917,is learner found in a home,Yes
42918,is memorandum common,Yes
42919,lie is motivated by a goal of hide truth,Yes
42920,is moderator alive,Yes
42921,work has a prerequisite of get job,Yes
42922,is checker found in a home,Yes
42923,schoolbooks is usually located at backpack,Yes
42924,is airlift used by only adults,Yes
42925,does riches have a presidents face on it,Yes
42926,turpentine is capable of thin oil based paint,Yes
42927,person desires details,Yes
42928,desk usually recieves an action of found in school,Yes
42929,lid is part of box,Yes
42930,can you wear hat ,Yes
42931,link is usually used for connection,Yes
42932,drench usually causes drink,Yes
42933,is melody related to music,Yes
42934,play football is motivated by a goal of like,Yes
42935,can pasties fit in your hand,Yes
42936,soaking in hotspring has a subevent of make love,Yes
42937,memorising usually causes remember,Yes
42938,people has sex,Yes
42939,is multiprocessor handheld able,Yes
42940,bullet is usually used for shooting,Yes
42941,going see film is usually used for fun,Yes
42942,learn about world is motivated by a goal of curious,Yes
42943,does door open and close,Yes
42944,army is capable of advance toward enemy,Yes
42945,babysitter is capable of mind children,Yes
42946,is fungus green,Yes
42947,chat with friends has a subevent of exchange sentiments,Yes
42948,is reviewer alive,Yes
42949,testis is part of male reproductive system,Yes
42950,does man make noise,Yes
42951,car is capable of need petrol,Yes
42952,is wheat found in nature,Yes
42953,grosz is part of zloty,Yes
42954,does mealworm move at all,Yes
42955,chatting with friends is usually used for keeping friends,Yes
42956,tao is part of taoism,Yes
42957,is diary less than 5 dollars,Yes
42958,is circle round,Yes
42959,is lookalike related to human,Yes
42960,is strand ever found in a house,Yes
42961,bathroom with toilet is usually used for go potty,Yes
42962,is toddler heavy for its size,Yes
42963,christian is capable of repent of sin,Yes
42964,tickling usually causes giggling,Yes
42965,is gashouse larger than the size of a basketball,Yes
42966,is bailiff common,Yes
42967,is hamper hard,Yes
42968,cashing in has a subevent of receiving money,Yes
42969,lanai is part of hawaiian islands,Yes
42970,ice is usually used for reduce swelling,Yes
42971,become scuba diver has a subevent of get certified,Yes
42972,soissons is part of world war i,Yes
42973,going jogging usually causes heart rate increases,Yes
42974,go to movie has a subevent of watching movie,Yes
42975,van allen belt is part of earth,Yes
42976,go jogging has a prerequisite of stretch first,Yes
42977,is dame a female,Yes
42978,is stage dry ,Yes
42979,run has a prerequisite of stretch,Yes
42980,library is usually used for finding books to read,Yes
42981,learning language has a prerequisite of persistance,Yes
42982,reach impasse has a subevent of look for way around,Yes
42983,is liqueur man made,Yes
42984,milk is capable of come from mammals,Yes
42985,is flathead shiny,Yes
42986,buying has a subevent of see in action,Yes
42987,sorrowful person is capable of hope life will improve,Yes
42988,cup is usually located at dishwasher,Yes
42989,is grandma a specific human,Yes
42990,is miniskirt colorful,Yes
42991,floor is part of exchange,Yes
42992,is stopsign red,Yes
42993,gel is usually located at tube,Yes
42994,entertaining has a subevent of drive around,Yes
42995,is ball round,Yes
42996,is craft found in the bedroom,Yes
42997,playing games usually causes fun,Yes
42998,reach tentative agreement has a first subevent of shake hands,Yes
42999,is smoke a gas,Yes
43000,axial skeleton is part of endoskeleton,Yes
43001,head is usually used for hats,Yes
43002,passenger is capable of board bus,Yes
43003,would i find cuttingboard in a kitchen,Yes
43004,take break has a prerequisite of stop current activity,Yes
43005,is scalpel made of metal,Yes
43006,concierge is usually located at at hotel,Yes
43007,sunda islands is part of malay archipelago,Yes
43008,is mammoth brown,Yes
43009,farsightedness is the opposite of myopia,Yes
43010,is book found in your home,Yes
43011,is gameboy portable,Yes
43012,does vine grow,Yes
43013,female chest is part of female body,Yes
43014,watch film has a prerequisite of go to movie,Yes
43015,book has cover,Yes
43016,leicester is part of leicestershire,Yes
43017,is blini a food,Yes
43018,is octopus used in relation to food,Yes
43019,sachet is usually located at drawer,Yes
43020,gregorian calendar month is part of gregorian calendar,Yes
43021,person is capable of enter store,Yes
43022,faisalabad is part of pakistan,Yes
43023,rented apartment is usually used for live in,Yes
43024,is giver a single item ,Yes
43025,is pistol smaller than a basketball,Yes
43026,shades is usually located at windows,Yes
43027,staplers is usually located at cabinet,Yes
43028,is rose plant,Yes
43029,person desires material things,Yes
43030,article is part of document,Yes
43031,is pliers a tool,Yes
43032,keep is the opposite of give,Yes
43033,is diva human,Yes
43034,transportation is part of commerce,Yes
43035,buy is motivated by a goal of needed,Yes
43036,is sword made of steel,Yes
43037,does tank make a loud noise ,Yes
43038,is hospital a place,Yes
43039,summit is usually located at top of mountain,Yes
43040,is court related to government,Yes
43041,pontoon is part of pontoon bridge,Yes
43042,is cape a type of clothing,Yes
43043,living life has a subevent of learn,Yes
43044,act in play is motivated by a goal of explore other peoples lives,Yes
43045,vaginal artery is part of vagina,Yes
43046,bicycle rider is usually located at street,Yes
43047,coral sea is part of world war ii,Yes
43048,fungus is usually located at dark moist area,Yes
43049,is chalk common in schools,Yes
43050,is bartender a person,Yes
43051,going to zoo has a subevent of taking pictures of animals,Yes
43052,ideals causes desire of change society,Yes
43053,pennies is usually located at jar,Yes
43054,shelf is usually located at refrigerator,Yes
43055,listen has a prerequisite of concentrate,Yes
43056,is carnation related to the environment,Yes
43057,is hymn religious based,Yes
43058,information is usually located at television,Yes
43059,base pair is part of deoxyribonucleic acid,Yes
43060,card catalog is usually located at libary,Yes
43061,travelling causes desire of learn about world,Yes
43062,is dirt used on the yard,Yes
43063,building is usually located at town,Yes
43064,office is usually located at work,Yes
43065,is stereo sold at stores,Yes
43066,is cashew in the kitchen,Yes
43067,tiptoe is part of toe,Yes
43068,attending school usually causes learning,Yes
43069,get wet is motivated by a goal of cool off,Yes
43070,lincolns birthday is part of february,Yes
43071,is stool furniture,Yes
43072,is cart a tool,Yes
43073,picnic table is usually located at state park,Yes
43074,does wheelbarrow have handles,Yes
43075,does mademoiselle have a job ,Yes
43076,spite is usually located at spiteful person,Yes
43077,is sweater wearable,Yes
43078,is fan smaller than a car,Yes
43079,company is capable of commit crime,Yes
43080,is thesis something that you share with others,Yes
43081,bridge is usually used for crossing sometihng,Yes
43082,buy house has a subevent of examining cupboards,Yes
43083,is policeman a career,Yes
43084,is plumber a job,Yes
43085,predator is capable of corner prey,Yes
43086,can i buy bouillon at a store,Yes
43087,standing in queue has a prerequisite of patience,Yes
43088,is pinwheel colorful,Yes
43089,rod is usually located at hardware store,Yes
43090,can picture be considered art,Yes
43091,antigua is part of antigua and barbuda,Yes
43092,northern ireland is part of united kingdom,Yes
43093,percussion instrument is usually used for hitting,Yes
43094,does culvert have a functional purpose,Yes
43095,person does not desire restricted,Yes
43096,is cactus found in nature,Yes
43097,mat is usually used for wipe feet on,Yes
43098,rubber stamps is usually located at cabinet,Yes
43099,go for walk has a first subevent of put shoes on,Yes
43100,can you hold jawbreaker in your hand,Yes
43101,is air something most people use everyday,Yes
43102,is contraception smaller than a deck of cards,Yes
43103,wean entails breastfeed,Yes
43104,is tower heavier than a ton,Yes
43105,ski has a prerequisite of have poles,Yes
43106,is chinaware fragile,Yes
43107,does crucifix have to do with religion,Yes
43108,does conman deal with marketing,Yes
43109,program has a subevent of write strings of code,Yes
43110,is arches found inside the house,Yes
43111,person does not desire have stupid friends,Yes
43112,is switch something that you need to turn on,Yes
43113,does girdle make noise,Yes
43114,can plate be different colors,Yes
43115,can typist breathe,Yes
43116,bbq is usually located at backyard,Yes
43117,ignoble is the opposite of noble,Yes
43118,prayer book is usually located at church,Yes
43119,infallible is the opposite of fallible,Yes
43120,sell new book has a prerequisite of get agent,Yes
43121,is trough black,Yes
43122,repairing umbrella has a prerequisite of tools,Yes
43123,is groin something found on earth,Yes
43124,center field is part of outfield,Yes
43125,is speakeasy a bar,Yes
43126,drill hole has a prerequisite of drill,Yes
43127,is calcium found near the ocean,Yes
43128,is fire taller than 3 feet,Yes
43129,alcoholic beverage is usually located at bar,Yes
43130,choke is part of circuit,Yes
43131,is smoke found inside,Yes
43132,is tongue meat,Yes
43133,do you hang cup on a wall,Yes
43134,is thundercloud a non living thing in a  natural setting,Yes
43135,is eggbeater commonly found in a home,Yes
43136,is embryo living,Yes
43137,two roads is usually located at fork in road,Yes
43138,amnion is part of fetal membrane,Yes
43139,god is capable of quiet storm,Yes
43140,box pleat is part of skirt,Yes
43141,getting drunk usually causes acting abnormally,Yes
43142,is pomegranate found in trees,Yes
43143,toliet is usually located at bathroom,Yes
43144,is villa man made,Yes
43145,is refuge in the united states,Yes
43146,start fire is motivated by a goal of cook food,Yes
43147,do humans use knife with their hands,Yes
43148,is solver related to humans,Yes
43149,badlands national park is part of south dakota,Yes
43150,does clutter weigh less than 100lbs,Yes
43151,is chair a household item,Yes
43152,iowa is part of united states,Yes
43153,pacifier is capable of quiet baby,Yes
43154,baby is usually located at womb,Yes
43155,student is capable of study for test,Yes
43156,does residence have doors,Yes
43157,is secretary a common profession,Yes
43158,spending money usually causes problems,Yes
43159,does edibles travel,Yes
43160,seeing idea become reality has a subevent of celebrate,Yes
43161,is church bigger than a car,Yes
43162,is villain married,Yes
43163,panties is usually located at drawer,Yes
43164,send e mail has a subevent of get reply,Yes
43165,is lawyer a nice paying occupation,Yes
43166,place to stay is usually located at motel,Yes
43167,machine gun is usually located at armory,Yes
43168,laugh is motivated by a goal of happy,Yes
43169,auditory meatus is part of external ear,Yes
43170,going to work has a subevent of drive in fast lane,Yes
43171,is observatory a tool,Yes
43172,going to work is usually used for paying bills,Yes
43173,is multiprocessor expensive,Yes
43174,is pilgrim a physical entity,Yes
43175,detector usually causes signal,Yes
43176,american samoa is part of samoa,Yes
43177,going to sporting event usually causes cheer,Yes
43178,dying usually causes grief to family members,Yes
43179,is stepladder an object,Yes
43180,waiting in line has a subevent of boredom,Yes
43181,having fun has a subevent of need for rest,Yes
43182,islay is part of inner hebrides,Yes
43183,does device connect to other parts,Yes
43184,teakettle is usually located at japanese tea room,Yes
43185,student is capable of study book,Yes
43186,can you buy lifeboat at a store,Yes
43187,little endian is the opposite of big endian,Yes
43188,fishing is usually used for relaxing,Yes
43189,is riverboat over 4500,Yes
43190,is mastiff alive,Yes
43191,quill brush is usually located at china,Yes
43192,is gun made up of metal,Yes
43193,most cameras has lens,Yes
43194,philistia is part of palestine,Yes
43195,can king talk,Yes
43196,weed is usually located at field,Yes
43197,one is distinct from two,Yes
43198,politicians is capable of field questions,Yes
43199,habakkuk is part of old testament,Yes
43200,is canner manual labor,Yes
43201,does kettledrum come in more than one color,Yes
43202,is ravager outside,Yes
43203,is plant tangible,Yes
43204,flouride is usually located at water,Yes
43205,is chairlift at least partially made from metal,Yes
43206,is lawyer a fun job,Yes
43207,egg has a property of round,Yes
43208,maintain good health has a prerequisite of visit doctor regularly,Yes
43209,is elevator bugger then a person,Yes
43210,kissing has a subevent of erection,Yes
43211,does handprint have to do with paint or something like that haha,Yes
43212,is baggage widely used,Yes
43213,is bowl big,Yes
43214,person does not desire go blind,Yes
43215,is subsoil related to weather,Yes
43216,is border physical object,Yes
43217,chat with friends has a subevent of go to interesting location,Yes
43218,areola is part of breast,Yes
43219,gas is usually used for heating,Yes
43220,having epileptic fit has a subevent of bite tongue,Yes
43221,being bored causes desire of play chess,Yes
43222,is power found underground,Yes
43223,suspend entails punish,Yes
43224,wait tables has a prerequisite of wash hands,Yes
43225,does bra come in many styles,Yes
43226,would you find map in a school classroom,Yes
43227,does sleazebag wear a uniform,Yes
43228,is ladder made of of wood ,Yes
43229,is superhighway long,Yes
43230,does snuffbox hold anything ,Yes
43231,cook strait is part of new zealand,Yes
43232,is crown an object,Yes
43233,is road large,Yes
43234,walking in rain usually causes get wet,Yes
43235,needing clean clothes causes desire of go to laundromat,Yes
43236,express how funny has a prerequisite of laugh,Yes
43237,go to mall has a subevent of walk with,Yes
43238,selling new book has a subevent of promotion,Yes
43239,eyes is capable of glass over,Yes
43240,dusseldorf is part of germany,Yes
43241,revolver is usually located at gun store,Yes
43242,emotion is part of mind,Yes
43243,is president a government position,Yes
43244,is iron smaller than a ps4,Yes
43245,keepsakes is usually located at box,Yes
43246,is machine something you can hold in your hand,Yes
43247,singing has a subevent of forget words,Yes
43248,does relight involve touch,Yes
43249,is kindle some kind of device,Yes
43250,does lunchbox have a handle,Yes
43251,is knife kitchenware,Yes
43252,prophase is part of meiosis,Yes
43253,getting warm usually causes sweating,Yes
43254,does ambulance have gears or screws,Yes
43255,fast food is usually located at bowling alley,Yes
43256,programmers is capable of control computers,Yes
43257,does repairer help other people,Yes
43258,buy beer has a subevent of paying money,Yes
43259,comoro islands is part of indian ocean,Yes
43260,person is capable of hurry up,Yes
43261,is psychologist a type of therapist,Yes
43262,abohm is part of ohm,Yes
43263,punishment is the opposite of reward,Yes
43264,giving plug usually causes more sales,Yes
43265,being hungry causes desire of go to restaurant,Yes
43266,have shower has a prerequisite of use soap,Yes
43267,pool is usually used for add interest to event,Yes
43268,is lobe on the surface of the body,Yes
43269,is greens organic,Yes
43270,person at prayer is usually located at synagogue,Yes
43271,vomitory is part of amphitheater,Yes
43272,contemplating has a prerequisite of concentration,Yes
43273,is nativity made of wood,Yes
43274,gun is usually used for kill person,Yes
43275,hill is usually located at country,Yes
43276,secondary coil is part of transformer,Yes
43277,dead leaves is usually located at forest,Yes
43278,is ring smaller than a deck of cards,Yes
43279,is tool a tool,Yes
43280,celebrating has a subevent of having sex,Yes
43281,is case very common ,Yes
43282,would hammer be found during construction work,Yes
43283,does tree live with others,Yes
43284,weeds causes desire of weed garden,Yes
43285,is puppy a pet,Yes
43286,bathing usually causes cleanliness,Yes
43287,do kids know what lectern is,Yes
43288,is processor any sort of ai device,Yes
43289,kitchenette is usually used for cooking,Yes
43290,surf net is motivated by a goal of entertainment,Yes
43291,is enema man made,Yes
43292,living things is capable of sense environment,Yes
43293,population is usually located at city,Yes
43294,is clay tangible,Yes
43295,does person live inside,Yes
43296,buy presents has a subevent of spend money,Yes
43297,is figurine hard,Yes
43298,sickness is capable of cause person to hoarse,Yes
43299,expressing how funny has a subevent of laugh,Yes
43300,desire to married causes desire of propose to woman,Yes
43301,is vehicle a vehicle,Yes
43302,gravy boat is usually located at cupboard,Yes
43303,is courthouse a building,Yes
43304,is underclothes in a bedroom,Yes
43305,fruitless is the opposite of fruitful,Yes
43306,is transistor valuable,Yes
43307,person desires jewelry,Yes
43308,succeed is the opposite of precede,Yes
43309,is shrubs a type of bush,Yes
43310,can you find homestead in the wilderness,Yes
43311,is bathtub for a specific room,Yes
43312,kill man is motivated by a goal of hate,Yes
43313,belgrade is part of yugoslavia,Yes
43314,is coach sports related,Yes
43315,buying for loved one has a subevent of spend too much money,Yes
43316,is vacation for pleasure,Yes
43317,rabi ii is part of islamic calendar,Yes
43318,sending e mail has a prerequisite of internet,Yes
43319,is pantyhose made from a fabric,Yes
43320,is wash an action,Yes
43321,does phone require electricity,Yes
43322,sunday is part of weekend,Yes
43323,internet has connection,Yes
43324,doctor examination room is usually used for examining patient,Yes
43325,do you wear shoe on your feet,Yes
43326,is bearing round,Yes
43327,is ovary small enough to fit in my hand,Yes
43328,meatloaf is usually located at oven,Yes
43329,surf net is motivated by a goal of find information,Yes
43330,make bread has a subevent of invite to have dinner,Yes
43331,kingston is part of ontario,Yes
43332,light match has a prerequisite of get match,Yes
43333,person desires much money,Yes
43334,reproducing is usually used for distributing,Yes
43335,agenda item is part of agenda,Yes
43336,is  plant living thing,Yes
43337,is soldier a dangerous job,Yes
43338,hear crowd go mad is motivated by a goal of team lost,Yes
43339,is aunt the name of a relative,Yes
43340,does meetinghouse have windows,Yes
43341,air force space command is part of united states air force,Yes
43342,can we hold calendar in our hands,Yes
43343,diamonds has a property of pretty,Yes
43344,does subcontractor have skin,Yes
43345,squash is usually located at farmers market,Yes
43346,sleep has a prerequisite of relax,Yes
43347,is tin used by people,Yes
43348,bullet is usually used for wounding,Yes
43349,is fire hydrant made out of metal,Yes
43350,grenade is usually used for blowing up,Yes
43351,flirt is motivated by a goal of have sex,Yes
43352,hole is usually located at ground,Yes
43353,is barber living,Yes
43354,is coaster something used outdoors,Yes
43355,attending rock concert has a prerequisite of purchasing ticket,Yes
43356,mazatlan is part of mexico,Yes
43357,is boss highly respected ,Yes
43358,does earthworm slither,Yes
43359,is salesman a type of person,Yes
43360,is clock a timepiece,Yes
43361,is heart a muscle,Yes
43362,drill hole has a first subevent of mark spot,Yes
43363,does money involve banks,Yes
43364,chopping firewood is usually used for getting exercise,Yes
43365,is pathologist related to doctors,Yes
43366,is plaintiff related to politics,Yes
43367,is daydreamer happy,Yes
43368,does ballplayer have skin,Yes
43369,power line is part of grid,Yes
43370,brain cell is part of brain,Yes
43371,buy small has a prerequisite of have money,Yes
43372,helping is part of meal,Yes
43373,can you use skillet to cook,Yes
43374,meet friend has a prerequisite of make date,Yes
43375,wild animals is usually located at zoo,Yes
43376,epistle is part of new testament,Yes
43377,administer entails give,Yes
43378,on street is usually located at street corner,Yes
43379,is godfather a family member,Yes
43380,flower is part of angiosperm,Yes
43381,is sky blue,Yes
43382,is caricaturist a profession,Yes
43383,is barometer made of metal,Yes
43384,star is usually located at outerspace,Yes
43385,is time an abstract concept,Yes
43386,entertaining has a subevent of talk with dummy,Yes
43387,coat is usually used for keeping warm,Yes
43388,pennsylvania is part of mid atlantic states,Yes
43389,rhineland is part of germany,Yes
43390,chop firewood has a prerequisite of sharpen axe,Yes
43391,can a toilet be found in a bathroom,Yes
43392,epilogue is part of writing,Yes
43393,while eating has a subevent of choking,Yes
43394,can sherbet be found inside a house,Yes
43395,thin client is the opposite of fat client,Yes
43396,inmate is usually located at jail,Yes
43397,washington monument is part of washington,Yes
43398,amplifier is part of stereo,Yes
43399,begin work is motivated by a goal of get money,Yes
43400,sky is usually located at painting,Yes
43401,easily find plate in dollar store,Yes
43402,locker room is usually used for shower,Yes
43403,double breasted jacket is part of double breasted suit,Yes
43404,is antifreeze man made,Yes
43405,mezereum is part of mezereon,Yes
43406,do you use speakers for entertainment,Yes
43407,is hose used in a garden ,Yes
43408,is porcupine dangerous,Yes
43409,being cold causes desire of start fire,Yes
43410,go see play has a subevent of laughter,Yes
43411,hot tap is usually located at bathroom,Yes
43412,can you buy ashcan at walmart,Yes
43413,old socks is usually located at bed,Yes
43414,can email happen while you sleep,Yes
43415,grinding wheel is part of grinder,Yes
43416,is gooseneck propelled by a human,Yes
43417,remembering phone number has a prerequisite of memory,Yes
43418,can fornicator breathe,Yes
43419,sound is the opposite of silence,Yes
43420,is doormat used as a decoration,Yes
43421,is mother a living thing,Yes
43422,clean room has a prerequisite of put away clothes,Yes
43423,stay fit has a prerequisite of join gym,Yes
43424,fog usually recieves an action of found in valley,Yes
43425,mall is usually located at city,Yes
43426,lantern is usually located at house,Yes
43427,is adult human,Yes
43428,hour is part of day,Yes
43429,enjoying company of friends is usually used for happiness,Yes
43430,is momma alive,Yes
43431,merry go round is usually located at park,Yes
43432,does a motorcycle have wheels,Yes
43433,aruba is part of netherlands antilles,Yes
43434,is lagoon clear,Yes
43435,political party does not desire lose election,Yes
43436,is brick some type of building material,Yes
43437,is dartboard used for entertainment,Yes
43438,liverpool is part of england,Yes
43439,thoughtfulness is part of character,Yes
43440,do we need air to survive,Yes
43441,is strings man made,Yes
43442,is missionary volunteer work,Yes
43443,passport case is usually used for protecting passport,Yes
43444,bid is part of bridge,Yes
43445,kansas city is part of missouri,Yes
43446,is toothpaste used by kids,Yes
43447,ocean is usually located at surface of earth,Yes
43448,kill has a subevent of take life,Yes
43449,can a person make showcase alone ,Yes
43450,is bike a mode of transportation,Yes
43451,is hammer a mallet ,Yes
43452,al ladhiqiyah is part of syria,Yes
43453,cup is usually located at shelf,Yes
43454,is consciousness a component of consciousness,Yes
43455,does contender age ,Yes
43456,can state be touched,Yes
43457,can i hold codebook in my hand  ,Yes
43458,division is distinct from multiplication,Yes
43459,will acornm break if i step on it,Yes
43460,curettage is part of dilation and curettage,Yes
43461,is mint tanglible,Yes
43462,university of chicago is part of chicago,Yes
43463,is artilleryman male,Yes
43464,is kicker alive,Yes
43465,do you find bait at a hardware store,Yes
43466,cooking has a prerequisite of food,Yes
43467,person does not desire cold sore,Yes
43468,authors is capable of write poems,Yes
43469,is butterscotch tasty,Yes
43470,is sextuplet alive,Yes
43471,is agriculturalist a government job,Yes
43472,does subway travel by track,Yes
43473,letter usually recieves an action of put into letter slot,Yes
43474,eraser is usually located at pencil,Yes
43475,is car something you find at home,Yes
43476,is doctor multiple colors,Yes
43477,is tower a place,Yes
43478,is ecologist a person,Yes
43479,does glowworm live in the ground,Yes
43480,does gooseneck have moving parts,Yes
43481,testing car has a subevent of driving,Yes
43482,gaining more land is usually used for getting rich,Yes
43483,going for walk has a prerequisite of going outside,Yes
43484,is tailpipe something we see every day,Yes
43485,is joist manmade,Yes
43486,is pilot a profession,Yes
43487,atheists is not capable of believe in god,Yes
43488,is dartboard an electronic,Yes
43489,does script normally cost more then 50 dollars,Yes
43490,is bowl plastic,Yes
43491,guimpe is part of nuns habit,Yes
43492,is hero an extraordinary person,Yes
43493,does foldout weigh more than 10 lbs,Yes
43494,does pony breathe,Yes
43495,pumpkin usually recieves an action of made into pie,Yes
43496,get divorce is motivated by a goal of unhappy,Yes
43497,is mixer found in the home,Yes
43498,can seeds be eaten or drank,Yes
43499,is camcorder plastic,Yes
43500,is lungs related human organ,Yes
43501,standing in queue has a prerequisite of waiting,Yes
43502,people use school every day,Yes
43503,adult is capable of work,Yes
43504,is obesity easy to explain,Yes
43505,car is usually used for transport,Yes
43506,ball is usually located at childs toybox,Yes
43507,cooking meal is usually used for feeding family,Yes
43508,sew has a subevent of prick fingers,Yes
43509,is countryman old,Yes
43510,need causes desire of write program,Yes
43511,is embroidery a physical object ,Yes
43512,shore is usually located at beach,Yes
43513,distinctly is the opposite of indistinctly,Yes
43514,does wetland exist in the us,Yes
43515,razor is usually used for shave,Yes
43516,having friends over has a subevent of conversation,Yes
43517,centimo is part of colon,Yes
43518,fils is part of jordanian dinar,Yes
43519,shot is part of case shot,Yes
43520,keyboard is usually located at desk,Yes
43521,is acorn located utside,Yes
43522,bills has specific amounts,Yes
43523,is harpoon made of metal,Yes
43524,office is usually used for work,Yes
43525,cook has a last subevent of clean up kitchen,Yes
43526,take bath has a last subevent of dry yourself off,Yes
43527,taconic mountains is part of new york,Yes
43528,does car make noise,Yes
43529,listen has a last subevent of understand,Yes
43530,is manicotti spicyhot,Yes
43531,jeremiah is part of prophets,Yes
43532,lacrimal gland is part of lacrimal apparatus,Yes
43533,score home run has a prerequisite of hit ball very far,Yes
43534,does shanty have a roof,Yes
43535,is blackjack a type of game,Yes
43536,hardware store is usually used for buy nails,Yes
43537,run in marathon has a subevent of heart attack,Yes
43538,seeing exhibits usually causes leaning,Yes
43539,is warlord human,Yes
43540,monterey is part of california,Yes
43541,electric socket is part of lamp,Yes
43542,lancaster is part of england,Yes
43543,is wiper made in a factory,Yes
43544,tastebud is part of palate,Yes
43545,is sesame tangible,Yes
43546,river is usually located at bridge,Yes
43547,is commissioner some kind of job,Yes
43548,wait on line has a prerequisite of patient,Yes
43549,is guidepost wood,Yes
43550,love causes desire of get,Yes
43551,is transcriber living,Yes
43552,lens is usually used for magnify,Yes
43553,maps is usually located at library,Yes
43554,is crossway a place,Yes
43555,go on stage is motivated by a goal of musician,Yes
43556,zygoma is part of cheekbone,Yes
43557,is phone less than a pound,Yes
43558,gyroscope is part of gyrostabilizer,Yes
43559,pompeii is part of italy,Yes
43560,bagpipes is usually located at scotland,Yes
43561,is plow heavy,Yes
43562,read book is motivated by a goal of read,Yes
43563,buying has a subevent of put in pocket,Yes
43564,is tailpipe in most citys,Yes
43565,is rewriter a man,Yes
43566,set cup on table has a first subevent of let go of handle,Yes
43567,fungus is usually located at dead tree,Yes
43568,grocery shop has a prerequisite of bring money,Yes
43569,anisotropy is the opposite of isotropy,Yes
43570,is programming something you have to go to college to learn how to do ,Yes
43571,go to movie has a prerequisite of buy popcorn,Yes
43572,bar of soap is usually located at bathtub,Yes
43573,lake district is part of england,Yes
43574,is calligrapher useful,Yes
43575,is soldier a job,Yes
43576,line is usually located at graph,Yes
43577,is water something you can own,Yes
43578,tailgate is part of truck,Yes
43579,is outflow outside,Yes
43580,is mathmatician a job,Yes
43581,is outpatient a person,Yes
43582,is client a woman,Yes
43583,is horsewoman a profession,Yes
43584,stop car has a prerequisite of put foot on brake,Yes
43585,have lunch has a first subevent of make choices,Yes
43586,is hairspray abeautystyling product,Yes
43587,coropuna is part of andes,Yes
